conversation	sent_id	token_id	token	event1	event2	event3	event4	event5
7	6	5	surfaces	O	O	O	O	O
7	6	6	can	O	O	O	O	O
7	6	7	be	O	O	O	O	O
7	6	8	challenging	O	O	O	O	O
7	6	9	.	O	O	O	O	O
7	7	1	What	O	O	O	O	O
7	7	2	about	O	O	O	O	O
7	7	3	remaining	O	O	O	O	O
7	7	4	standing	O	O	O	O	O
7	7	5	for	O	O	O	O	O
7	7	6	a	O	O	O	O	O
7	7	7	long	O	O	O	O	O
7	7	8	time	O	O	O	O	O
7	7	9	,	O	O	O	O	O
7	7	10	how	O	O	O	O	O
7	7	11	does	O	O	O	O	O
7	7	12	that	O	O	O	O	O
7	7	13	affect	O	O	O	O	O
7	7	14	you	O	O	O	O	O
7	7	15	?	O	O	O	O	O
7	8	1	I	O	O	O	O	O
7	8	2	tend	O	O	O	O	O
7	8	3	to	O	O	O	O	O
7	8	4	get	O	O	O	O	O
7	8	5	fatigued	O	O	O	O	O
7	8	6	if	O	O	O	O	O
7	8	7	I	O	O	O	O	O
7	8	8	stand	O	O	O	O	O
7	8	9	for	O	O	O	O	O
7	8	10	a	O	O	O	O	O
7	8	11	prolonged	O	O	O	O	O
7	8	12	period	O	O	O	O	O
7	8	13	.	O	O	O	O	O
7	9	1	How	O	O	O	O	O
7	9	2	do	O	O	O	O	O
7	9	3	you	O	O	O	O	O
7	9	4	manage	O	O	O	O	O
7	9	5	moving	O	O	O	O	O
7	9	6	around	O	O	O	O	O
7	9	7	when	O	O	O	O	O
7	9	8	you	O	O	O	O	O
7	9	9	're	O	O	O	O	O
7	9	10	feeling	O	O	O	O	O
7	9	11	fatig	O	O	O	O	O
8	1	1	How	O	O	O	O	O
8	1	2	are	O	O	O	O	O
8	1	3	you	O	O	O	O	O
8	1	4	feeling	O	O	O	O	O
8	1	5	today	O	O	O	O	O
8	1	6	?	O	O	O	O	O
8	2	1	I	O	O	O	O	O
8	2	2	've	O	O	O	O	O
8	2	3	been	O	O	O	O	O
8	2	4	struggling	O	O	O	O	O
8	2	5	to	O	O	O	O	O
8	2	6	get	O	O	O	O	O
8	2	7	up	O	O	O	O	O
8	2	8	from	O	O	O	O	O
8	2	9	my	O	O	O	O	O
8	2	10	chair	O	O	O	O	O
8	2	11	.	O	O	O	O	O
8	3	1	When	O	O	O	O	O
8	3	2	does	O	O	O	O	O
8	3	3	that	O	O	O	O	O
8	3	4	usually	O	O	O	O	O
8	3	5	happen	O	O	O	O	O
8	3	6	?	O	O	O	O	O
8	4	1	In	O	O	O	O	O
8	4	2	the	O	O	O	O	O
8	4	3	afternoon	O	O	O	O	O
8	4	4	after	O	O	O	O	O
8	4	5	sitting	O	O	O	O	O
8	4	6	for	O	O	O	O	O
8	4	7	a	O	O	O	O	O
8	4	8	while	O	O	O	O	O
8	4	9	.	O	O	O	O	O
8	5	1	Have	O	O	O	O	O
8	5	2	you	O	O	O	O	O
8	5	3	tried	O	O	O	O	O
8	5	4	any	O	O	O	O	O
8	5	5	techniques	O	O	O	O	O
8	5	6	to	O	O	O	O	O
8	5	7	make	O	O	O	O	O
8	5	8	it	O	O	O	O	O
8	5	9	easier	O	O	O	O	O
8	5	10	?	O	O	O	O	O
8	6	1	Yes	O	O	O	O	O
8	6	2	,	O	O	O	O	O
8	6	3	I	O	O	O	O	O
8	6	4	've	O	O	O	O	O
8	6	5	been	O	O	O	O	O
8	6	6	doing	O	O	O	O	O
8	6	7	some	O	O	O	O	O
8	6	8	stretching	B-event	O	O	O	O
8	6	9	exercises	I-event	O	O	O	O
8	6	10	.	O	O	O	O	O
8	7	1	That	O	O	O	O	O
8	7	2	's	O	O	O	O	O
8	7	3	great	O	O	O	O	O
8	7	4	!	O	O	O	O	O
8	7	5	How	O	O	O	O	O
8	7	6	are	O	O	O	O	O
8	7	7	those	O	O	O	O	O
8	7	8	exercises	O	O	O	O	O
8	7	9	helping	O	O	O	O	O
8	7	10	you	O	O	O	O	O
8	7	11	?	O	O	O	O	O
8	8	1	They	O	O	O	O	O
8	8	2	make	O	O	O	O	O
8	8	3	it	O	O	O	O	O
8	8	4	a	O	O	O	O	O
8	8	5	bit	O	O	O	O	O
8	8	6	easier	O	O	O	O	O
8	8	7	to	O	O	O	O	O
8	8	8	stand	O	O	O	O	O
8	8	9	up	O	O	O	O	O
8	8	10	.	O	O	O	O	O
9	1	1	How	B-event	O	O	O	O
9	1	2	do	I-event	O	O	O	O
9	1	3	you	I-event	O	O	O	O
9	1	4	usually	I-event	O	O	O	O
9	1	5	get	I-event	O	O	O	O
9	1	6	up	I-event	O	O	O	O
9	1	7	from	I-event	O	O	O	O
9	1	8	a	I-event	O	O	O	O
9	1	9	chair	I-event	O	O	O	O
9	1	10	to	I-event	O	O	O	O
9	1	11	go	I-event	O	O	O	O
9	1	12	to	I-event	O	O	O	O
9	1	13	bed	I-event	O	O	O	O
9	1	14	,	O	O	O	O	O
9	1	15	around	O	O	O	O	O
9	1	16	what	O	O	O	O	O
9	1	17	time	O	O	O	O	O
9	1	18	?	O	O	O	O	O
9	2	1	I	O	O	O	O	O
9	2	2	usually	O	O	O	O	O
9	2	3	get	O	O	O	O	O
9	2	4	up	O	O	O	O	O
9	2	5	around	B-time	O	O	O	O
9	2	6	10	I-time	O	O	O	O
9	2	7	pm	I-time	O	O	O	O
9	2	8	by	O	O	O	O	O
9	2	9	pushing	O	O	O	O	O
9	2	10	off	O	O	O	O	O
9	2	11	the	O	O	O	O	O
9	2	12	chair	O	O	O	O	O
9	2	13	armrests	O	O	O	O	O
9	2	14	.	O	O	O	O	O
9	3	1	And	O	O	O	O	O
9	3	2	how	O	O	O	O	O
9	3	3	do	O	O	O	O	O
9	3	4	you	O	O	O	O	O
9	3	5	find	O	O	O	O	O
9	3	6	getting	O	B-event	O	O	O
9	3	7	into	O	I-event	O	O	O
9	3	8	or	O	I-event	O	O	O
9	3	9	out	O	I-event	O	O	O
9	3	10	of	O	I-event	O	O	O
9	3	11	sitting	O	I-event	O	O	O
9	3	12	during	O	B-time	O	O	O
9	3	13	the	O	I-time	O	O	O
9	3	14	day	O	I-time	O	O	O
9	3	15	?	O	I-time	O	O	O
9	4	1	It	O	O	O	O	O
9	4	2	's	O	O	O	O	O
9	4	3	easier	O	O	O	O	O
9	4	4	in	O	O	O	O	O
9	4	5	the	O	O	O	O	O
9	4	6	mornings	O	O	O	O	O
9	4	7	when	O	O	O	O	O
9	4	8	my	O	O	O	O	O
9	4	9	joints	O	O	O	O	O
9	4	10	are	O	O	O	O	O
9	4	11	n't	O	O	O	O	O
9	4	12	as	O	O	O	O	O
9	4	13	stiff	O	O	O	O	O
9	4	14	.	O	O	O	O	O
9	5	1	What	O	O	O	O	O
9	5	2	about	O	O	O	O	O
9	5	3	your	O	O	O	O	O
9	5	4	ability	O	O	B-event	O	O
9	5	5	to	O	O	I-event	O	O
9	5	6	maintain	O	O	I-event	O	O
9	5	7	seated	O	O	I-event	O	O
9	5	8	for	O	O	I-event	O	O
9	5	9	long	O	O	I-event	O	O
9	5	10	periods	O	O	I-event	O	O
9	5	11	?	O	O	O	O	O
9	6	1	It	O	O	O	O	O
9	6	2	gets	O	O	O	O	O
9	6	3	uncomfortable	O	O	O	O	O
9	6	4	after	O	O	O	O	O
9	6	5	a	O	O	O	O	O
9	6	6	while	O	O	O	O	O
9	6	7	,	O	O	O	O	O
9	6	8	I	O	O	O	O	O
9	6	9	need	O	O	O	O	O
9	6	10	to	O	O	O	O	O
9	6	11	shift	O	O	O	O	O
9	6	12	position	O	O	O	O	O
9	6	13	.	O	O	O	O	O
9	7	1	How	O	O	O	O	O
9	7	2	do	O	O	O	O	O
9	7	3	you	O	O	O	O	O
9	7	4	usually	O	O	O	O	O
9	7	5	transfer	O	O	O	B-event	O
9	7	6	yourself	O	O	O	I-event	O
9	7	7	from	O	O	O	I-event	O
9	7	8	your	O	O	O	I-event	O
9	7	9	chair	O	O	O	I-event	O
9	7	10	to	O	O	O	I-event	O
9	7	11	the	O	O	O	I-event	O
9	7	12	walker	O	O	O	I-event	O
9	7	13	?	O	O	O	I-event	O
9	8	1	I	O	O	O	O	O
9	8	2	slide	O	O	O	O	O
9	8	3	to	O	O	O	O	O
9	8	4	the	O	O	O	O	O
9	8	5	edge	O	O	O	O	O
9	8	6	and	O	O	O	O	O
9	8	7	push	O	O	O	O	O
9	8	8	myself	O	O	O	O	O
9	8	9	up	O	O	O	O	O
9	8	10	slowly	O	O	O	O	O
9	8	11	with	O	O	O	O	O
9	8	12	help	O	O	O	O	O
9	8	13	from	O	O	O	O	O
9	8	14	the	O	O	O	O	O
9	8	15	walker	O	O	O	O	O
9	8	16	.	O	O	O	O	O
9	9	1	That	O	O	O	O	O
9	9	2	sounds	O	O	O	O	O
9	9	3	like	O	O	O	O	O
9	9	4	a	O	O	O	O	O
9	9	5	thoughtful	O	O	O	O	O
9	9	6	approach	O	O	O	O	O
9	9	7	to	O	O	O	O	O
9	9	8	support	O	O	O	O	O
9	9	9	your	O	O	O	O	O
9	9	10	mobility	O	O	O	O	O
9	9	11	,	O	O	O	O	O
10	1	1	How	O	O	O	O	O
10	1	2	do	O	O	O	O	O
10	1	3	you	O	O	O	O	O
10	1	4	manage	O	O	O	O	O
10	1	5	getting	B-event	O	O	O	O
10	1	6	up	I-event	O	O	O	O
10	1	7	from	I-event	O	O	O	O
10	1	8	a	I-event	O	O	O	O
10	1	9	chair	I-event	O	O	O	O
10	1	10	in	B-time	O	O	O	O
10	1	11	the	I-time	O	O	O	O
10	1	12	morning	I-time	O	O	O	O
10	1	13	?	O	O	O	O	O
10	2	1	It	O	O	O	O	O
10	2	2	's	O	O	O	O	O
10	2	3	a	O	O	O	O	O
10	2	4	gradual	O	O	O	O	O
10	2	5	process	O	O	O	O	O
10	2	6	.	O	O	O	O	O
10	2	7	I	O	O	O	O	O
10	2	8	use	O	O	O	O	O
10	2	9	the	O	O	O	O	O
10	2	10	armrest	O	O	O	O	O
10	2	11	to	O	O	O	O	O
10	2	12	push	O	O	O	O	O
10	2	13	myself	O	O	O	O	O
10	2	14	up	O	O	O	O	O
10	2	15	slowly	O	O	O	O	O
10	2	16	.	O	O	O	O	O
10	3	1	Do	O	O	O	O	O
10	3	2	you	O	O	O	O	O
10	3	3	experience	O	O	O	O	O
10	3	4	any	O	O	O	O	O
10	3	5	difficulties	O	O	O	O	O
10	3	6	when	O	O	O	O	O
10	3	7	transferring	O	O	O	O	O
10	3	8	from	O	O	O	O	O
10	3	9	sitting	O	O	O	O	O
10	3	10	to	O	O	O	O	O
10	3	11	standing	O	O	O	O	O
10	3	12	?	O	O	O	O	O
10	4	1	Yes	O	O	O	O	O
10	4	2	,	O	O	O	O	O
10	4	3	I	O	O	O	O	O
10	4	4	often	O	O	O	O	O
10	4	5	feel	O	O	O	O	O
10	4	6	a	O	O	O	O	O
10	4	7	bit	O	O	O	O	O
10	4	8	unsteady	O	O	O	O	O
10	4	9	and	O	O	O	O	O
10	4	10	need	O	O	O	O	O
10	4	11	to	O	O	O	O	O
10	4	12	take	O	O	O	O	O
10	4	13	my	O	O	O	O	O
10	4	14	time	O	O	O	O	O
10	4	15	.	O	O	O	O	O
10	5	1	How	O	O	O	O	O
10	5	2	about	O	O	O	O	O
10	5	3	getting	O	B-event	O	O	O
10	5	4	into	O	I-event	O	O	O
10	5	5	bed	O	I-event	O	O	O
10	5	6	at	O	B-time	O	O	O
10	5	7	night	O	I-time	O	O	O
10	5	8	,	O	O	O	O	O
10	5	9	is	O	O	O	O	O
10	5	10	it	O	O	O	O	O
10	5	11	challenging	O	O	O	O	O
10	5	12	for	O	O	O	O	O
10	5	13	you	O	O	O	O	O
10	5	14	?	O	O	O	O	O
10	6	1	It	O	O	O	O	O
10	6	2	can	O	O	O	O	O
10	6	3	be	O	O	O	O	O
10	6	4	.	O	O	O	O	O
10	6	5	I	O	O	O	O	O
10	6	6	hold	O	O	O	O	O
10	6	7	onto	O	O	O	O	O
10	6	8	the	O	O	O	O	O
10	6	9	bed	O	O	O	O	O
10	6	10	frame	O	O	O	O	O
10	6	11	and	O	O	O	O	O
10	6	12	lower	O	O	O	O	O
10	6	13	myself	O	O	O	O	O
10	6	14	carefully	O	O	O	O	O
10	6	15	.	O	O	O	O	O
10	7	1	Is	O	O	O	O	O
10	7	2	maintaining	O	O	B-event	O	O
10	7	3	a	O	O	I-event	O	O
10	7	4	seated	O	O	I-event	O	O
10	7	5	position	O	O	I-event	O	O
10	7	6	comfortable	O	O	O	O	O
10	7	7	for	O	O	O	O	O
10	7	8	you	O	O	O	O	O
10	7	9	during	O	O	B-time	O	O
10	7	10	the	O	O	I-time	O	O
10	7	11	day	O	O	I-time	O	O
10	7	12	?	O	O	O	O	O
10	8	1	It	O	O	O	O	O
10	8	2	's	O	O	O	O	O
10	8	3	quite	O	O	O	O	O
10	8	4	exhausting	O	O	O	O	O
10	8	5	,	O	O	O	O	O
10	8	6	I	O	O	O	O	O
10	8	7	try	O	O	O	O	O
10	8	8	to	O	O	O	O	O
10	8	9	shift	O	O	O	O	O
10	8	10	my	O	O	O	O	O
10	8	11	position	O	O	O	O	O
10	8	12	occasionally	O	O	O	O	O
10	8	13	.	O	O	O	O	O
11	1	1	When	O	O	O	O	O
11	1	2	do	O	O	O	O	O
11	1	3	you	O	O	O	O	O
11	1	4	usually	O	O	O	O	O
11	1	5	find	O	O	O	O	O
11	1	6	it	O	O	O	O	O
11	1	7	difficult	O	O	O	O	O
11	1	8	to	O	O	O	O	O
11	1	9	move	O	O	O	O	O
11	1	10	around	O	O	O	O	O
11	1	11	?	O	O	O	O	O
11	2	1	Usually	O	O	O	O	O
11	2	2	when	O	O	O	O	O
11	2	3	I	O	O	O	O	O
11	2	4	have	O	O	O	O	O
11	2	5	to	O	O	O	O	O
11	2	6	get	B-event	O	O	O	O
11	2	7	up	I-event	O	O	O	O
11	2	8	from	I-event	O	O	O	O
11	2	9	a	I-event	O	O	O	O
11	2	10	low	I-event	O	O	O	O
11	2	11	chair	I-event	O	O	O	O
11	2	12	.	O	O	O	O	O
11	3	1	How	O	O	O	O	O
11	3	2	do	O	O	O	O	O
11	3	3	you	O	O	O	O	O
11	3	4	manage	O	O	O	O	O
11	3	5	to	O	O	O	O	O
11	3	6	do	O	O	O	O	O
11	3	7	it	O	O	O	O	O
11	3	8	when	O	O	O	O	O
11	3	9	it	O	O	O	O	O
11	3	10	's	O	O	O	O	O
11	3	11	challenging	O	O	O	O	O
11	3	12	?	O	O	O	O	O
11	4	1	I	O	O	O	O	O
11	4	2	hold	O	O	O	O	O
11	4	3	onto	O	O	O	O	O
11	4	4	the	O	O	O	O	O
11	4	5	armrest	O	O	O	O	O
11	4	6	and	O	O	O	O	O
11	4	7	take	O	O	O	O	O
11	4	8	my	O	O	O	O	O
11	4	9	time	O	O	O	O	O
11	4	10	to	O	O	O	O	O
11	4	11	stand	O	O	O	O	O
11	4	12	up	O	O	O	O	O
11	4	13	slowly	O	O	O	O	O
11	4	14	.	O	O	O	O	O
11	5	1	Is	O	O	O	O	O
11	5	2	there	O	O	O	O	O
11	5	3	any	O	O	O	O	O
11	5	4	other	O	O	O	O	O
11	5	5	activity	O	O	O	O	O
11	5	6	that	O	O	O	O	O
11	5	7	causes	O	O	O	O	O
11	5	8	mobility	O	O	O	O	O
11	5	9	issues	O	O	O	O	O
11	5	10	for	O	O	O	O	O
11	5	11	you	O	O	O	O	O
11	5	12	?	O	O	O	O	O
11	6	1	Walking	O	B-event	O	O	O
11	6	2	long	O	I-event	O	O	O
11	6	3	distances	O	I-event	O	O	O
11	6	4	can	O	O	O	O	O
11	6	5	be	O	O	O	O	O
11	6	6	quite	O	O	O	O	O
11	6	7	tiring	O	O	O	O	O
11	6	8	for	O	O	O	O	O
11	6	9	me	O	O	O	O	O
11	6	10	nowadays	O	B-time	O	O	O
11	6	11	.	O	O	O	O	O
11	7	1	Do	O	O	O	O	O
11	7	2	you	O	O	O	O	O
11	7	3	use	O	O	O	O	O
11	7	4	any	O	O	O	O	O
11	7	5	assistance	O	O	O	O	O
11	7	6	when	O	O	O	O	O
11	7	7	walking	O	O	O	O	O
11	7	8	for	O	O	O	O	O
11	7	9	long	O	O	O	O	O
11	7	10	distances	O	O	O	O	O
11	7	11	?	O	O	O	O	O
11	8	1	Yes	O	O	O	O	O
11	8	2	,	O	O	O	O	O
11	8	3	I	O	O	O	O	O
11	8	4	bring	O	O	O	O	O
11	8	5	my	O	O	O	O	O
11	8	6	cane	O	O	O	O	O
11	8	7	with	O	O	O	O	O
11	8	8	me	O	O	O	O	O
11	8	9	to	O	O	O	O	O
11	8	10	help	O	O	O	O	O
11	8	11	support	O	O	O	O	O
11	8	12	my	O	O	O	O	O
11	8	13	balance	O	O	O	O	O
11	8	14	.	O	O	O	O	O
11	9	1	How	O	O	O	O	O
11	9	2	about	O	O	O	O	O
11	9	3	getting	O	O	O	O	O
11	9	4	in	O	O	O	O	O
11	9	5	and	O	O	O	O	O
11	9	6	out	O	O	O	O	O
11	9	7	of	O	O	O	O	O
11	9	8	cars	O	O	O	O	O
11	9	9	?	O	O	O	O	O
11	9	10	Do	O	O	O	O	O
11	9	11	you	O	O	O	O	O
11	9	12	face	O	O	O	O	O
11	9	13	any	O	O	O	O	O
11	9	14	challenges	O	O	O	O	O
11	9	15	with	O	O	O	O	O
11	9	16	that	O	O	O	O	O
11	9	17	?	O	O	O	O	O
11	10	1	Getting	O	O	B-event	O	O
11	10	2	in	O	O	I-event	O	O
11	10	3	and	O	O	I-event	O	O
11	10	4	out	O	O	I-event	O	O
11	10	5	of	O	O	I-event	O	O
11	10	6	cars	O	O	I-event	O	O
11	10	7	has	O	O	O	O	O
11	10	8	also	O	O	O	O	O
11	10	9	become	O	O	O	O	O
11	10	10	quite	O	O	O	O	O
11	10	11	difficult	O	O	O	O	O
11	10	12	for	O	O	O	O	O
12	1	1	How	O	O	O	O	O
12	1	2	was	O	O	O	O	O
12	1	3	your	O	O	O	O	O
12	1	4	day	O	O	O	O	O
12	1	5	,	O	O	O	O	O
12	1	6	did	O	O	O	O	O
12	1	7	you	O	O	O	O	O
12	1	8	have	O	O	O	O	O
12	1	9	any	O	O	O	O	O
12	1	10	trouble	O	O	O	O	O
12	1	11	with	O	O	O	O	O
12	1	12	mobility	O	O	O	O	O
12	1	13	tasks	O	O	O	O	O
12	1	14	?	O	O	O	O	O
12	2	1	Yes	O	O	O	O	O
12	2	2	,	O	O	O	O	O
12	2	3	I	O	O	O	O	O
12	2	4	struggled	O	O	O	O	O
12	2	5	while	O	O	O	O	O
12	2	6	getting	B-event	O	O	O	O
12	2	7	up	I-event	O	O	O	O
12	2	8	from	I-event	O	O	O	O
12	2	9	the	I-event	O	O	O	O
12	2	10	chair	I-event	O	O	O	O
12	2	11	to	I-event	O	O	O	O
12	2	12	lie	I-event	O	O	O	O
12	2	13	down	I-event	O	O	O	O
12	2	14	in	I-event	O	O	O	O
12	2	15	bed	I-event	O	O	O	O
12	2	16	this	B-time	O	O	O	O
12	2	17	morning	I-time	O	O	O	O
12	2	18	.	O	O	O	O	O
12	3	1	When	O	O	O	O	O
12	3	2	do	O	O	O	O	O
12	3	3	you	O	O	O	O	O
12	3	4	usually	O	O	O	O	O
12	3	5	find	O	O	O	O	O
12	3	6	it	O	O	O	O	O
12	3	7	difficult	O	O	O	O	O
12	3	8	to	O	O	O	O	O
12	3	9	move	O	O	O	O	O
12	3	10	from	O	O	O	O	O
12	3	11	chair	O	O	O	O	O
12	3	12	to	O	O	O	O	O
12	3	13	bed	O	O	O	O	O
12	3	14	?	O	O	O	O	O
12	4	1	It	O	O	O	O	O
12	4	2	's	O	O	O	O	O
12	4	3	usually	O	O	O	O	O
12	4	4	in	O	O	O	O	O
12	4	5	the	O	O	O	O	O
12	4	6	mornings	O	O	O	O	O
12	4	7	when	O	O	O	O	O
12	4	8	my	O	O	O	O	O
12	4	9	stiffness	O	O	O	O	O
12	4	10	is	O	O	O	O	O
12	4	11	at	O	O	O	O	O
12	4	12	its	O	O	O	O	O
12	4	13	worst	O	O	O	O	O
12	4	14	.	O	O	O	O	O
12	5	1	Have	O	O	O	O	O
12	5	2	you	O	O	O	O	O
12	5	3	tried	O	O	O	O	O
12	5	4	doing	O	O	O	O	O
12	5	5	any	O	O	O	O	O
12	5	6	stretching	O	O	O	O	O
12	5	7	exercises	O	O	O	O	O
12	5	8	to	O	O	O	O	O
12	5	9	ease	O	O	O	O	O
12	5	10	the	O	O	O	O	O
12	5	11	stiffness	O	O	O	O	O
12	5	12	?	O	O	O	O	O
12	6	1	Yes	O	O	O	O	O
12	6	2	,	O	O	O	O	O
12	6	3	I	O	O	O	O	O
12	6	4	do	O	B-event	O	O	O
12	6	5	some	O	I-event	O	O	O
12	6	6	gentle	O	I-event	O	O	O
12	6	7	stretching	O	I-event	O	O	O
12	6	8	exercises	O	I-event	O	O	O
12	6	9	recommended	O	O	O	O	O
12	6	10	by	O	O	O	O	O
12	6	11	my	O	B-participants	O	O	O
12	6	12	physiotherapist	O	I-participants	O	O	O
12	6	13	.	O	O	O	O	O
12	7	1	That	O	O	O	O	O
12	7	2	's	O	O	O	O	O
12	7	3	good	O	O	O	O	O
12	7	4	to	O	O	O	O	O
12	7	5	hear	O	O	O	O	O
12	7	6	.	O	O	O	O	O
12	7	7	Do	O	O	O	O	O
12	7	8	those	O	O	O	O	O
12	7	9	exercises	O	O	O	O	O
12	7	10	help	O	O	O	O	O
12	7	11	with	O	O	O	O	O
12	7	12	your	O	O	O	O	O
12	7	13	mobility	O	O	O	O	O
12	7	14	throughout	O	O	O	O	O
12	7	15	the	O	O	O	O	O
12	7	16	day	O	O	O	O	O
12	7	17	?	O	O	O	O	O
12	8	1	Definitely	O	O	O	O	O
12	8	2	,	O	O	O	O	O
12	8	3	they	O	O	O	O	O
12	8	4	make	O	O	O	O	O
12	8	5	it	O	O	O	O	O
12	8	6	easier	O	O	O	O	O
12	8	7	for	O	O	O	O	O
12	8	8	me	O	O	O	O	O
12	8	9	to	O	O	O	O	O
12	8	10	transfer	O	O	O	O	O
12	8	11	from	O	O	O	O	O
12	8	12	sitting	O	O	O	O	O
12	8	13	or	O	O	O	O	O
12	8	14	standing	O	O	O	O	O
12	8	15	positions	O	O	O	O	O
12	8	16	.	O	O	O	O	O
13	1	1	How	O	O	O	O	O
13	1	2	is	O	O	O	O	O
13	1	3	your	O	O	O	O	O
13	1	4	day	O	O	O	O	O
13	1	5	going	O	O	O	O	O
13	1	6	so	O	O	O	O	O
13	1	7	far	O	O	O	O	O
13	1	8	?	O	O	O	O	O
13	2	1	In	O	O	O	O	O
13	2	2	the	O	O	O	O	O
13	2	3	morning	O	O	O	O	O
13	2	4	,	O	O	O	O	O
13	2	5	I	O	O	O	O	O
13	2	6	struggle	O	O	O	O	O
13	2	7	to	O	O	O	O	O
13	2	8	get	O	O	O	O	O
13	2	9	out	O	O	O	O	O
13	2	10	of	O	O	O	O	O
13	2	11	bed	O	O	O	O	O
13	2	12	.	O	O	O	O	O
13	3	1	Do	O	O	O	O	O
13	3	2	you	O	O	O	O	O
13	3	3	have	O	O	O	O	O
13	3	4	a	O	O	O	O	O
13	3	5	routine	O	O	O	O	O
13	3	6	for	O	O	O	O	O
13	3	7	that	O	O	O	O	O
13	3	8	?	O	O	O	O	O
13	4	1	Yes	O	O	O	O	O
13	4	2	,	O	O	O	O	O
13	4	3	I	O	O	O	O	O
13	4	4	slowly	O	O	O	O	O
13	4	5	swing	O	O	O	O	O
13	4	6	my	O	O	O	O	O
13	4	7	legs	O	O	O	O	O
13	4	8	off	O	O	O	O	O
13	4	9	the	O	O	O	O	O
13	4	10	bed	O	O	O	O	O
13	4	11	first	O	O	O	O	O
13	4	12	.	O	O	O	O	O
13	5	1	What	O	O	O	O	O
13	5	2	about	O	O	O	O	O
13	5	3	throughout	B-time	O	O	O	O
13	5	4	the	I-time	O	O	O	O
13	5	5	day	I-time	O	O	O	O
13	5	6	?	O	O	O	O	O
13	6	1	I	O	O	O	O	O
13	6	2	usually	O	O	O	O	O
13	6	3	take	B-event	O	O	O	O
13	6	4	short	I-event	O	O	O	O
13	6	5	walks	I-event	O	O	O	O
13	6	6	around	B-place	O	O	O	O
13	6	7	the	I-place	O	O	O	O
13	6	8	house	I-place	O	O	O	O
13	6	9	.	O	O	O	O	O
13	7	1	That	O	O	O	O	O
13	7	2	's	O	O	O	O	O
13	7	3	good	O	O	O	O	O
13	7	4	for	O	O	O	O	O
13	7	5	maintaining	O	O	O	O	O
13	7	6	mobility	O	O	O	O	O
13	7	7	.	O	O	O	O	O
13	8	1	Yes	O	O	O	O	O
13	8	2	,	O	O	O	O	O
13	8	3	but	O	O	O	O	O
13	8	4	I	O	O	O	O	O
13	8	5	need	O	O	O	O	O
13	8	6	help	O	O	O	O	O
13	8	7	with	O	O	O	O	O
13	8	8	getting	O	O	O	O	O
13	8	9	up	O	O	O	O	O
13	8	10	from	O	O	O	O	O
13	8	11	chairs	O	O	O	O	O
13	8	12	.	O	O	O	O	O
14	1	1	How	O	O	O	O	O
14	1	2	have	O	O	O	O	O
14	1	3	you	O	O	O	O	O
14	1	4	been	O	O	O	O	O
14	1	5	feeling	O	O	O	O	O
14	1	6	lately	O	O	O	O	O
14	1	7	?	O	O	O	O	O
14	1	8	Any	O	O	O	O	O
14	1	9	trouble	O	O	O	O	O
14	1	10	with	O	O	O	O	O
14	1	11	your	O	O	O	O	O
14	1	12	daily	O	O	O	O	O
14	1	13	activities	O	O	O	O	O
14	1	14	?	O	O	O	O	O
14	2	1	Well	O	O	O	O	O
14	2	2	,	O	O	O	O	O
14	2	3	getting	B-event	O	O	O	O
14	2	4	up	I-event	O	O	O	O
14	2	5	from	I-event	O	O	O	O
14	2	6	the	I-event	O	O	O	O
14	2	7	chair	I-event	O	O	O	O
14	2	8	to	I-event	O	O	O	O
14	2	9	lie	I-event	O	O	O	O
14	2	10	down	I-event	O	O	O	O
14	2	11	on	I-event	O	O	O	O
14	2	12	my	I-event	O	O	O	O
14	2	13	bed	I-event	O	O	O	O
14	2	14	has	O	O	O	O	O
14	2	15	become	O	O	O	O	O
14	2	16	a	O	O	O	O	O
14	2	17	bit	O	O	O	O	O
14	2	18	challenging	O	O	O	O	O
14	2	19	.	O	O	O	O	O
14	3	1	Oh	O	O	O	O	O
14	3	2	,	O	O	O	O	O
14	3	3	I	O	O	O	O	O
14	3	4	see	O	O	O	O	O
14	3	5	.	O	O	O	O	O
14	3	6	When	O	O	O	O	O
14	3	7	does	O	O	O	O	O
14	3	8	this	O	O	O	O	O
14	3	9	usually	O	O	O	O	O
14	3	10	happen	O	O	O	O	O
14	3	11	?	O	O	O	O	O
14	4	1	It	O	O	O	O	O
14	4	2	usually	O	O	O	O	O
14	4	3	gets	O	O	O	O	O
14	4	4	difficult	O	O	O	O	O
14	4	5	in	B-time	O	O	O	O
14	4	6	the	I-time	O	O	O	O
14	4	7	evening	I-time	O	O	O	O
14	4	8	when	O	O	O	O	O
14	4	9	I	O	O	O	O	O
14	4	10	feel	O	O	O	O	O
14	4	11	more	O	O	O	O	O
14	4	12	tired	O	O	O	O	O
14	4	13	.	O	O	O	O	O
14	5	1	How	O	O	O	O	O
14	5	2	do	O	O	O	O	O
14	5	3	you	O	O	O	O	O
14	5	4	manage	O	O	O	O	O
14	5	5	in	O	O	O	O	O
14	5	6	that	O	O	O	O	O
14	5	7	situation	O	O	O	O	O
14	5	8	?	O	O	O	O	O
14	6	1	I	O	O	O	O	O
14	6	2	take	O	O	O	O	O
14	6	3	it	O	O	O	O	O
14	6	4	slow	O	O	O	O	O
14	6	5	and	O	O	O	O	O
14	6	6	ask	O	B-event	O	O	O
14	6	7	for	O	I-event	O	O	O
14	6	8	help	O	I-event	O	O	O
