conversation	sent_id	token_id	token	event1	event2	event3	event4	event5
7	3	12	?	O	O	O	O	O
7	4	1	It	O	O	O	O	O
7	4	2	was	O	O	O	O	O
7	4	3	comfortable	O	O	O	O	O
7	4	4	,	O	O	O	O	O
7	4	5	but	O	O	O	O	O
7	4	6	I	O	B-participants	O	O	O
7	4	7	prefer	O	O	O	O	O
7	4	8	driving	O	B-event	O	O	O
7	4	9	my	O	I-event	O	O	O
7	4	10	car	O	I-event	O	O	O
7	4	11	if	O	O	O	O	O
7	4	12	it	O	O	O	O	O
7	4	13	's	O	O	O	O	O
7	4	14	not	O	O	O	O	O
7	4	15	too	O	O	O	O	O
7	4	16	far	O	O	O	O	O
7	4	17	.	O	O	O	O	O
7	5	1	I	O	O	O	O	O
7	5	2	understand	O	O	O	O	O
7	5	3	.	O	O	O	O	O
7	5	4	Do	O	O	O	O	O
7	5	5	you	O	O	B-participants	O	O
7	5	6	usually	O	O	O	O	O
7	5	7	drive	O	O	B-event	O	O
7	5	8	yourself	O	O	I-event	O	O
7	5	9	around	O	O	I-event	O	O
7	5	10	the	O	O	I-event	O	O
7	5	11	neighborhood	O	O	I-event	O	O
7	5	12	?	O	O	O	O	O
7	6	1	Yes	O	O	O	O	O
7	6	2	,	O	O	O	O	O
7	6	3	I	O	O	O	O	O
7	6	4	do	O	O	O	O	O
7	6	5	.	O	O	O	O	O
7	6	6	It	O	O	O	O	O
7	6	7	's	O	O	O	O	O
7	6	8	good	O	O	O	O	O
7	6	9	for	O	O	O	O	O
7	6	10	me	O	O	O	O	O
7	6	11	to	O	O	O	O	O
7	6	12	keep	O	O	O	O	O
7	6	13	active	O	O	O	O	O
7	6	14	and	O	O	O	O	O
7	6	15	independent	O	O	O	O	O
7	6	16	.	O	O	O	O	O
7	7	1	That	O	O	O	O	O
7	7	2	's	O	O	O	O	O
7	7	3	great	O	O	O	O	O
7	7	4	to	O	O	O	O	O
7	7	5	hear	O	O	O	O	O
7	7	6	.	O	O	O	O	O
7	7	7	Have	O	O	O	O	O
7	7	8	you	O	O	O	O	O
7	7	9	been	O	O	O	O	O
7	7	10	driving	O	O	O	O	O
7	7	11	for	O	O	O	O	O
7	7	12	a	O	O	O	O	O
7	7	13	long	O	O	O	O	O
7	7	14	time	O	O	O	O	O
7	7	15	?	O	O	O	O	O
7	8	1	Oh	O	O	O	O	O
7	8	2	yes	O	O	O	O	O
7	8	3	,	O	O	O	O	O
7	8	4	I	O	O	O	B-participants	O
7	8	5	've	O	O	O	O	O
7	8	6	been	O	O	O	O	O
7	8	7	driving	O	O	O	B-event	O
7	8	8	for	O	O	O	B-time	O
7	8	9	over	O	O	O	I-time	O
7	8	10	40	O	O	O	I-time	O
7	8	11	years	O	O	O	I-time	O
7	8	12	now	O	O	O	I-time	O
7	8	13	.	O	O	O	O	O
8	1	1	How	O	O	O	O	O
8	1	2	do	O	O	O	O	O
8	1	3	you	O	O	O	O	O
8	1	4	usually	O	O	O	O	O
8	1	5	get	B-event	O	O	O	O
8	1	6	to	I-event	O	O	O	O
8	1	7	the	I-event	O	O	O	O
8	1	8	grocery	I-event	O	O	O	O
8	1	9	store	I-event	O	O	O	O
8	1	10	?	O	O	O	O	O
8	2	1	Oh	O	O	O	O	O
8	2	2	,	O	O	O	O	O
8	2	3	I	O	O	O	O	O
8	2	4	take	O	O	O	O	O
8	2	5	the	O	O	O	O	O
8	2	6	bus	O	O	O	O	O
8	2	7	every	B-time	O	O	O	O
8	2	8	Saturday	I-time	O	O	O	O
8	2	9	morning	I-time	O	O	O	O
8	2	10	.	O	O	O	O	O
8	3	1	That	O	O	O	O	O
8	3	2	's	O	O	O	O	O
8	3	3	convenient	O	O	O	O	O
8	3	4	.	O	O	O	O	O
8	3	5	Do	O	O	O	O	O
8	3	6	you	O	O	O	O	O
8	3	7	have	O	O	O	O	O
8	3	8	any	O	O	O	O	O
8	3	9	difficulty	O	O	O	O	O
8	3	10	stepping	O	O	O	O	O
8	3	11	onto	O	O	O	O	O
8	3	12	the	O	O	O	O	O
8	3	13	bus	O	O	O	O	O
8	3	14	?	O	O	O	O	O
8	4	1	Yes	O	O	O	O	O
8	4	2	,	O	O	O	O	O
8	4	3	I	O	O	O	O	O
8	4	4	often	O	O	O	O	O
8	4	5	need	O	O	O	O	O
8	4	6	help	O	O	O	O	O
8	4	7	from	O	O	O	O	O
8	4	8	the	O	O	O	O	O
8	4	9	driver	O	O	O	O	O
8	4	10	or	O	O	O	O	O
8	4	11	other	O	O	O	O	O
8	4	12	passengers	O	O	O	O	O
8	4	13	.	O	O	O	O	O
8	5	1	I	O	O	O	O	O
8	5	2	see	O	O	O	O	O
8	5	3	.	O	O	O	O	O
8	5	4	And	O	O	O	O	O
8	5	5	what	O	O	O	O	O
8	5	6	about	O	O	O	O	O
8	5	7	going	O	B-event	O	O	O
8	5	8	to	O	I-event	O	O	O
8	5	9	the	O	I-event	O	O	O
8	5	10	doctor	O	I-event	O	O	O
8	5	11	's	O	I-event	O	O	O
8	5	12	appointments	O	I-event	O	O	O
8	5	13	?	O	I-event	O	O	O
8	6	1	My	O	O	O	O	O
8	6	2	son	O	B-participants	O	O	O
8	6	3	drives	O	I-participants	O	O	O
8	6	4	me	O	O	O	O	O
8	6	5	there	O	B-place	O	O	O
8	6	6	every	O	B-time	O	O	O
8	6	7	other	O	I-time	O	O	O
8	6	8	week	O	I-time	O	O	O
8	6	9	.	O	I-time	O	O	O
8	7	1	That	O	O	O	O	O
8	7	2	's	O	O	O	O	O
8	7	3	nice	O	O	O	O	O
8	7	4	of	O	O	O	O	O
8	7	5	him	O	O	O	O	O
8	7	6	.	O	O	O	O	O
8	7	7	Do	O	O	O	O	O
8	7	8	you	O	O	O	O	O
8	7	9	find	O	O	O	O	O
8	7	10	it	O	O	O	O	O
8	7	11	comfortable	O	O	O	O	O
8	7	12	in	O	O	O	O	O
8	7	13	the	O	O	O	O	O
8	7	14	car	O	O	O	O	O
8	7	15	?	O	O	O	O	O
8	8	1	Yes	O	O	O	O	O
8	8	2	,	O	O	O	O	O
8	8	3	but	O	O	O	O	O
8	8	4	sometimes	O	O	O	O	O
8	8	5	getting	O	O	O	O	O
8	8	6	in	O	O	O	O	O
8	8	7	and	O	O	O	O	O
8	8	8	out	O	O	O	O	O
8	8	9	is	O	O	O	O	O
8	8	10	a	O	O	O	O	O
8	8	11	bit	O	O	O	O	O
8	8	12	challenging	O	O	O	O	O
8	8	13	for	O	O	O	O	O
8	8	14	me	O	O	O	O	O
8	8	15	.	O	O	O	O	O
9	1	1	How	O	O	O	O	O
9	1	2	was	O	O	O	O	O
9	1	3	your	O	O	O	O	O
9	1	4	day	O	O	O	O	O
9	1	5	,	O	O	O	O	O
9	1	6	Barbara	O	O	O	O	O
9	1	7	?	O	O	O	O	O
9	2	1	Oh	O	O	O	O	O
9	2	2	,	O	O	O	O	O
9	2	3	it	O	O	O	O	O
9	2	4	was	O	O	O	O	O
9	2	5	quite	O	O	O	O	O
9	2	6	eventful	O	O	O	O	O
9	2	7	!	O	O	O	O	O
9	3	1	What	O	O	O	O	O
9	3	2	did	O	O	O	O	O
9	3	3	you	O	O	O	O	O
9	3	4	do	O	O	O	O	O
9	3	5	today	O	O	O	O	O
9	3	6	?	O	O	O	O	O
9	4	1	I	O	O	O	O	O
9	4	2	took	B-event	O	O	O	O
9	4	3	a	I-event	O	O	O	O
9	4	4	bus	I-event	O	O	O	O
9	4	5	to	I-event	O	O	O	O
9	4	6	the	I-event	O	O	O	O
9	4	7	park	I-event	O	O	O	O
9	4	8	this	B-time	O	O	O	O
9	4	9	afternoon	I-time	O	O	O	O
9	4	10	.	O	O	O	O	O
9	5	1	That	O	O	O	O	O
9	5	2	sounds	O	O	O	O	O
9	5	3	nice	O	O	O	O	O
9	5	4	.	O	O	O	O	O
9	5	5	Did	O	O	O	O	O
9	5	6	you	O	O	O	O	O
9	5	7	go	O	O	O	O	O
9	5	8	alone	O	O	O	O	O
9	5	9	?	O	O	O	O	O
9	6	1	No	O	O	O	O	O
9	6	2	,	O	O	O	O	O
9	6	3	my	B-participants	O	O	O	O
9	6	4	neighbor	I-participants	O	O	O	O
9	6	5	joined	O	O	O	O	O
9	6	6	me	O	O	O	O	O
9	6	7	for	O	O	O	O	O
9	6	8	a	O	O	O	O	O
9	6	9	walk	O	O	O	O	O
9	6	10	.	O	O	O	O	O
9	7	1	How	O	O	O	O	O
9	7	2	did	O	O	O	O	O
9	7	3	you	O	O	O	O	O
9	7	4	feel	O	O	O	O	O
9	7	5	during	O	O	O	O	O
9	7	6	the	O	O	O	O	O
9	7	7	bus	O	O	O	O	O
9	7	8	ride	O	O	O	O	O
9	7	9	?	O	O	O	O	O
9	8	1	I	O	O	O	O	O
9	8	2	felt	O	O	O	O	O
9	8	3	a	O	O	O	O	O
9	8	4	bit	O	O	O	O	O
9	8	5	shaky	O	O	O	O	O
9	8	6	but	O	O	O	O	O
9	8	7	managed	O	O	O	O	O
9	8	8	just	O	O	O	O	O
9	8	9	fine	O	O	O	O	O
9	8	10	.	O	O	O	O	O
10	1	1	How	O	O	O	O	O
10	1	2	was	O	O	O	O	O
10	1	3	your	O	O	O	O	O
10	1	4	day	O	O	O	O	O
10	1	5	so	O	O	O	O	O
10	1	6	far	O	O	O	O	O
10	1	7	?	O	O	O	O	O
10	2	1	Oh	O	O	O	O	O
10	2	2	,	O	O	O	O	O
10	2	3	I	B-participants	O	O	O	O
10	2	4	woke	O	O	O	O	O
10	2	5	up	O	O	O	O	O
10	2	6	early	O	O	O	O	O
10	2	7	and	O	O	O	O	O
10	2	8	took	B-event	O	O	O	O
10	2	9	a	I-event	O	O	O	O
10	2	10	bus	I-event	O	O	O	O
10	2	11	to	I-event	O	O	O	O
10	2	12	the	I-event	O	O	O	O
10	2	13	bakery	I-event	O	O	O	O
10	2	14	to	I-event	O	O	O	O
10	2	15	buy	I-event	O	O	O	O
10	2	16	some	I-event	O	O	O	O
10	2	17	bread	I-event	O	O	O	O
10	2	18	.	O	O	O	O	O
10	3	1	That	O	O	O	O	O
10	3	2	sounds	O	O	O	O	O
10	3	3	nice	O	O	O	O	O
10	3	4	.	O	O	O	O	O
10	3	5	How	O	O	O	O	O
10	3	6	was	O	O	O	O	O
10	3	7	the	O	O	O	O	O
10	3	8	bus	O	O	O	O	O
10	3	9	ride	O	O	O	O	O
10	3	10	this	O	O	O	O	O
10	3	11	morning	O	O	O	O	O
10	3	12	?	O	O	O	O	O
10	4	1	It	O	O	O	O	O
10	4	2	was	O	O	O	O	O
10	4	3	quite	O	O	O	O	O
10	4	4	smooth	O	O	O	O	O
10	4	5	.	O	O	O	O	O
10	4	6	I	O	O	O	O	O
10	4	7	sat	O	O	O	O	O
10	4	8	near	O	O	O	O	O
10	4	9	the	O	O	O	O	O
10	4	10	front	O	O	O	O	O
10	4	11	to	O	O	O	O	O
10	4	12	make	O	O	O	O	O
10	4	13	it	O	O	O	O	O
10	4	14	easy	O	O	O	O	O
10	4	15	to	O	O	O	O	O
10	4	16	get	O	O	O	O	O
10	4	17	off	O	O	O	O	O
10	4	18	.	O	O	O	O	O
10	5	1	Did	O	O	O	O	O
10	5	2	you	O	O	O	O	O
10	5	3	have	O	O	O	O	O
10	5	4	any	O	O	O	O	O
10	5	5	plans	O	O	O	O	O
10	5	6	for	O	O	O	O	O
10	5	7	later	O	B-time	O	O	O
10	5	8	today	O	I-time	O	O	O
10	5	9	?	O	O	O	O	O
10	6	1	Yes	O	O	O	O	O
10	6	2	,	O	O	O	O	O
10	6	3	I	O	B-participants	O	O	O
10	6	4	need	O	O	O	O	O
10	6	5	to	O	O	O	O	O
10	6	6	drive	O	B-event	O	O	O
10	6	7	to	O	I-event	O	O	O
10	6	8	the	O	I-event	O	O	O
10	6	9	pharmacy	O	I-event	O	O	O
10	6	10	to	O	I-event	O	O	O
10	6	11	pick	O	I-event	O	O	O
10	6	12	up	O	I-event	O	O	O
10	6	13	my	O	I-event	O	O	O
10	6	14	medication	O	I-event	O	O	O
10	6	15	.	O	O	O	O	O
10	7	1	Are	O	O	O	O	O
10	7	2	you	O	O	O	O	O
10	7	3	feeling	O	O	O	O	O
10	7	4	up	O	O	O	O	O
10	7	5	to	O	O	O	O	O
10	7	6	driving	O	O	O	O	O
10	7	7	today	O	O	O	O	O
10	7	8	?	O	O	O	O	O
10	8	1	I	O	O	O	O	O
10	8	2	feel	O	O	O	O	O
10	8	3	confident	O	O	O	O	O
10	8	4	taking	O	O	O	O	O
10	8	5	a	O	O	O	O	O
10	8	6	short	O	O	O	O	O
10	8	7	drive	O	O	O	O	O
10	8	8	to	O	O	O	O	O
10	8	9	the	O	O	O	O	O
10	8	10	pharmacy	O	O	O	O	O
10	8	11	and	O	O	O	O	O
10	8	12	back	O	O	O	O	O
10	8	13	.	O	O	O	O	O
10	9	1	Alright	O	O	O	O	O
10	9	2	,	O	O	O	O	O
10	9	3	just	O	O	O	O	O
10	9	4	drive	O	O	O	O	O
10	9	5	safely	O	O	O	O	O
10	9	6	and	O	O	O	O	O
10	9	7	take	O	O	O	O	O
10	9	8	care	O	O	O	O	O
10	9	9	of	O	O	O	O	O
10	9	10	yourself	O	O	O	O	O
10	9	11	.	O	O	O	O	O
11	1	1	How	O	O	O	O	O
11	1	2	was	O	O	O	O	O
11	1	3	your	O	O	O	O	O
11	1	4	day	O	O	O	O	O
11	1	5	today	O	O	O	O	O
11	1	6	?	O	O	O	O	O
11	1	7	Any	O	O	O	O	O
11	1	8	interesting	O	O	O	O	O
11	1	9	activities	O	O	O	O	O
11	1	10	?	O	O	O	O	O
11	2	1	I	O	O	O	O	O
11	2	2	went	B-event	O	O	O	O
11	2	3	for	I-event	O	O	O	O
11	2	4	a	I-event	O	O	O	O
11	2	5	walk	I-event	O	O	O	O
11	2	6	in	O	O	O	O	O
11	2	7	the	B-place	O	O	O	O
11	2	8	park	I-place	O	O	O	O
11	2	9	this	B-time	O	O	O	O
11	2	10	morning	I-time	O	O	O	O
11	2	11	.	O	O	O	O	O
11	3	1	That	O	O	O	O	O
11	3	2	sounds	O	O	O	O	O
11	3	3	lovely	O	O	O	O	O
11	3	4	.	O	O	O	O	O
11	3	5	How	O	O	O	O	O
11	3	6	did	O	O	O	O	O
11	3	7	you	O	O	O	O	O
11	3	8	get	O	O	O	O	O
11	3	9	to	O	O	O	O	O
11	3	10	the	O	O	O	O	O
11	3	11	park	O	O	O	O	O
11	3	12	?	O	O	O	O	O
11	4	1	I	O	O	O	O	O
11	4	2	walked	O	O	O	O	O
11	4	3	there	O	O	O	O	O
11	4	4	;	O	O	O	O	O
11	4	5	it	O	O	O	O	O
11	4	6	's	O	O	O	O	O
11	4	7	not	O	O	O	O	O
11	4	8	too	O	O	O	O	O
11	4	9	far	O	O	O	O	O
11	4	10	from	O	O	O	O	O
11	4	11	my	O	O	O	O	O
11	4	12	place	O	O	O	O	O
11	4	13	.	O	O	O	O	O
11	5	1	Did	O	O	O	O	O
11	5	2	you	O	O	O	O	O
11	5	3	use	O	O	O	O	O
11	5	4	any	O	O	O	O	O
11	5	5	walking	O	O	O	O	O
11	5	6	aids	O	O	O	O	O
11	5	7	today	O	O	O	O	O
11	5	8	?	O	O	O	O	O
11	6	1	No	O	O	O	O	O
11	6	2	,	O	O	O	O	O
11	6	3	I	O	O	O	O	O
11	6	4	felt	O	O	O	O	O
11	6	5	strong	O	O	O	O	O
11	6	6	enough	O	O	O	O	O
11	6	7	to	O	O	O	O	O
11	6	8	walk	O	O	O	O	O
11	6	9	without	O	O	O	O	O
11	6	10	any	O	O	O	O	O
11	6	11	assistive	O	O	O	O	O
11	6	12	devices	O	O	O	O	O
11	6	13	.	O	O	O	O	O
11	7	1	That	O	O	O	O	O
11	7	2	's	O	O	O	O	O
11	7	3	great	O	O	O	O	O
11	7	4	to	O	O	O	O	O
11	7	5	hear	O	O	O	O	O
11	7	6	.	O	O	O	O	O
11	7	7	How	O	O	O	O	O
11	7	8	long	O	O	O	O	O
11	7	9	did	O	O	O	O	O
11	7	10	you	O	O	O	O	O
11	7	11	spend	O	O	O	O	O
11	7	12	at	O	O	O	O	O
11	7	13	the	O	O	O	O	O
11	7	14	park	O	O	O	O	O
11	7	15	?	O	O	O	O	O
11	8	1	I	O	O	O	O	O
11	8	2	stayed	O	O	O	O	O
11	8	3	for	O	O	O	O	O
11	8	4	about	O	O	O	O	O
11	8	5	an	O	O	O	O	O
11	8	6	hour	O	O	O	O	O
11	8	7	,	O	O	O	O	O
11	8	8	enjoying	O	O	O	O	O
11	8	9	the	O	O	O	O	O
11	8	10	fresh	O	O	O	O	O
11	8	11	air	O	O	O	O	O
11	8	12	and	O	O	O	O	O
11	8	13	scenery	O	O	O	O	O
11	8	14	.	O	O	O	O	O
11	9	1	Sounds	O	O	O	O	O
11	9	2	like	O	O	O	O	O
11	9	3	a	O	O	O	O	O
11	9	4	nice	O	O	O	O	O
11	9	5	way	O	O	O	O	O
11	9	6	to	O	O	O	O	O
11	9	7	start	O	O	O	O	O
11	9	8	your	O	O	O	O	O
11	9	9	day	O	O	O	O	O
11	9	10	!	O	O	O	O	O
12	1	1	How	O	O	O	O	O
12	1	2	was	O	O	O	O	O
12	1	3	your	O	O	O	O	O
12	1	4	day	O	O	O	O	O
12	1	5	yesterday	O	O	O	O	O
12	1	6	?	O	O	O	O	O
12	1	7	Did	O	O	O	O	O
12	1	8	you	O	O	O	O	O
12	1	9	go	O	O	O	O	O
12	1	10	out	O	O	O	O	O
12	1	11	anywhere	O	O	O	O	O
12	1	12	interesting	O	O	O	O	O
12	1	13	?	O	O	O	O	O
12	2	1	Oh	O	O	O	O	O
12	2	2	,	O	O	O	O	O
12	2	3	I	O	O	O	O	O
12	2	4	ventured	B-event	O	O	O	O
12	2	5	out	I-event	O	O	O	O
12	2	6	in	O	O	O	O	O
12	2	7	the	O	O	O	O	O
12	2	8	afternoon	B-time	O	O	O	O
12	2	9	to	O	O	O	O	O
12	2	10	the	O	O	O	O	O
12	2	11	local	B-place	O	O	O	O
12	2	12	park	I-place	O	O	O	O
12	2	13	.	O	O	O	O	O
12	3	1	That	O	O	O	O	O
12	3	2	's	O	O	O	O	O
12	3	3	nice	O	O	O	O	O
12	3	4	.	O	O	O	O	O
12	3	5	How	O	O	O	O	O
12	3	6	did	O	O	O	O	O
12	3	7	you	O	O	O	O	O
12	3	8	get	O	O	O	O	O
12	3	9	to	O	O	O	O	O
12	3	10	the	O	O	O	O	O
12	3	11	park	O	O	O	O	O
12	3	12	?	O	O	O	O	O
12	4	1	I	O	O	O	O	O
12	4	2	took	O	O	O	O	O
12	4	3	the	O	O	O	O	O
12	4	4	bus	O	O	O	O	O
12	4	5	,	O	O	O	O	O
12	4	6	it	O	O	O	O	O
12	4	7	's	O	O	O	O	O
12	4	8	convenient	O	O	O	O	O
12	4	9	for	O	O	O	O	O
12	4	10	me	O	O	O	O	O
12	4	11	.	O	O	O	O	O
12	5	1	That	O	O	O	O	O
12	5	2	's	O	O	O	O	O
12	5	3	great	O	O	O	O	O
12	5	4	!	O	O	O	O	O
12	5	5	Do	O	O	O	O	O
12	5	6	you	O	O	O	O	O
12	5	7	usually	O	O	O	O	O
12	5	8	take	O	O	O	O	O
12	5	9	the	O	O	O	O	O
12	5	10	bus	O	O	O	O	O
12	5	11	for	O	O	O	O	O
12	5	12	your	O	O	O	O	O
12	5	13	outings	O	O	O	O	O
12	5	14	?	O	O	O	O	O
12	6	1	Yes	O	O	O	O	O
12	6	2	,	O	O	O	O	O
12	6	3	the	O	O	O	O	O
12	6	4	bus	O	O	O	O	O
12	6	5	is	O	O	O	O	O
12	6	6	accessible	O	O	O	O	O
12	6	7	and	O	O	O	O	O
12	6	8	saves	O	O	O	O	O
12	6	9	me	O	O	O	O	O
12	6	10	the	O	O	O	O	O
12	6	11	trouble	O	O	O	O	O
12	6	12	of	O	O	O	O	O
12	6	13	driving	O	O	O	O	O
12	6	14	.	O	O	O	O	O
12	7	1	I	O	O	O	O	O
12	7	2	'm	O	O	O	O	O
12	7	3	glad	O	O	O	O	O
12	7	4	to	O	O	O	O	O
12	7	5	hear	O	O	O	O	O
12	7	6	the	O	O	O	O	O
12	7	7	bus	O	O	O	O	O
12	7	8	is	O	O	O	O	O
12	7	9	a	O	O	O	O	O
12	7	10	good	O	O	O	O	O
12	7	11	option	O	O	O	O	O
12	7	12	for	O	O	O	O	O
12	7	13	you	O	O	O	O	O
12	7	14	.	O	O	O	O	O
12	8	1	It	O	O	O	O	O
12	8	2	truly	O	O	O	O	O
12	8	3	is	O	O	O	O	O
12	8	4	,	O	O	O	O	O
12	8	5	makes	O	O	O	O	O
12	8	6	getting	O	O	O	O	O
12	8	7	around	O	O	O	O	O
12	8	8	much	O	O	O	O	O
12	8	9	easier	O	O	O	O	O
12	8	10	nowadays	O	O	O	O	O
12	8	11	.	O	O	O	O	O
13	1	1	How	O	O	O	O	O
13	1	2	was	O	O	O	O	O
13	1	3	your	O	O	O	O	O
13	1	4	day	O	O	O	O	O
13	1	5	today	O	O	O	O	O
13	1	6	?	O	O	O	O	O
13	2	1	Not	O	O	O	O	O
13	2	2	bad	O	O	O	O	O
13	2	3	,	O	O	O	O	O
13	2	4	I	O	O	O	O	O
13	2	5	managed	O	O	O	O	O
13	2	6	to	O	O	O	O	O
13	2	7	take	B-event	O	O	O	O
13	2	8	a	I-event	O	O	O	O
13	2	9	walk	I-event	O	O	O	O
13	2	10	in	O	O	O	O	O
13	2	11	the	B-place	O	O	O	O
13	2	12	park	I-place	O	O	O	O
13	2	13	this	B-time	O	O	O	O
13	2	14	morning	I-time	O	O	O	O
13	2	15	.	O	O	O	O	O
13	3	1	That	O	O	O	O	O
13	3	2	sounds	O	O	O	O	O
13	3	3	nice	O	O	O	O	O
13	3	4	!	O	O	O	O	O
13	3	5	How	O	O	O	O	O
13	3	6	far	O	O	O	O	O
13	3	7	did	O	O	O	O	O
13	3	8	you	O	O	O	O	O
13	3	9	walk	O	O	O	O	O
13	3	10	?	O	O	O	O	O
13	4	1	Just	O	O	O	O	O
13	4	2	a	O	O	O	O	O
13	4	3	quick	O	O	O	O	O
13	4	4	lap	O	O	O	O	O
13	4	5	around	O	O	O	O	O
13	4	6	the	O	O	O	O	O
13	4	7	pond	O	O	O	O	O
13	4	8	,	O	O	O	O	O
13	4	9	about	O	O	O	O	O
13	4	10	10	O	O	O	O	O
13	4	11	minutes	O	O	O	O	O
13	4	12	.	O	O	O	O	O
13	5	1	Did	O	O	O	O	O
13	5	2	you	O	O	O	O	O
13	5	3	use	O	O	O	O	O
13	5	4	your	O	O	O	O	O
13	5	5	walking	O	O	O	O	O
13	5	6	stick	O	O	O	O	O
13	5	7	today	O	O	O	O	O
13	5	8	?	O	O	O	O	O
13	6	1	Yes	O	O	O	O	O
13	6	2	,	O	O	O	O	O
13	6	3	I	O	O	O	O	O
13	6	4	find	O	O	O	O	O
13	6	5	it	O	O	O	O	O
13	6	6	helpful	O	O	O	O	O
13	6	7	for	O	O	O	O	O
13	6	8	balance	O	O	O	O	O
13	6	9	.	O	O	O	O	O
13	7	1	Have	O	O	O	O	O
13	7	2	you	O	O	O	O	O
13	7	3	thought	O	O	O	O	O
13	7	4	about	O	O	O	O	O
13	7	5	trying	O	O	O	O	O
13	7	6	swimming	O	O	O	O	O
13	7	7	for	O	O	O	O	O
13	7	8	some	O	O	O	O	O
13	7	9	exercise	O	O	O	O	O
13	7	10	?	O	O	O	O	O
13	8	1	I	O	O	O	O	O
13	8	2	used	O	O	O	O	O
13	8	3	to	O	O	O	O	O
13	8	4	go	O	O	O	O	O
13	8	5	swimming	O	B-event	O	O	O
13	8	6	with	O	O	O	O	O
13	8	7	my	O	O	O	O	O
13	8	8	grandchildren	O	B-participants	O	O	O
13	8	9	at	O	O	O	O	O
13	8	10	the	O	O	O	O	O
13	8	11	pool	O	B-place	O	O	O
13	8	12	.	O	O	O	O	O
13	9	1	That	O	O	O	O	O
13	9	2	's	O	O	O	O	O
13	9	3	great	O	O	O	O	O
13	9	4	!	O	O	O	O	O
13	9	5	Maybe	O	O	O	O	O
13	9	6	you	O	O	O	O	O
13	9	7	can	O	O	O	O	O
13	9	8	try	O	O	O	O	O
13	9	9	that	O	O	O	O	O
13	9	10	again	O	O	O	O	O
13	9	11	sometime	O	O	O	O	O
13	9	12	.	O	O	O	O	O
14	1	1	How	O	O	O	O	O
14	1	2	do	O	O	O	O	O
14	1	3	you	O	O	O	O	O
14	1	4	usually	O	O	O	O	O
14	1	5	manage	O	O	O	O	O
14	1	6	to	O	O	O	O	O
14	1	7	get	O	O	O	O	O
14	1	8	to	O	O	O	O	O
14	1	9	your	O	O	O	O	O
14	1	10	appointments	O	O	O	O	O
14	1	11	,	O	O	O	O	O
14	1	12	Mary	O	O	O	O	O
14	1	13	?	O	O	O	O	O
14	2	1	Oh	O	O	O	O	O
14	2	2	,	O	O	O	O	O
14	2	3	I	O	O	O	O	O
14	2	4	take	B-event	O	O	O	O
14	2	5	the	I-event	O	O	O	O
14	2	6	bus	I-event	O	O	O	O
14	2	7	every	B-time	O	O	O	O
14	2	8	Thursday	I-time	O	O	O	O
14	2	9	morning	I-time	O	O	O	O
14	2	10	to	O	O	O	O	O
14	2	11	go	O	O	O	O	O
14	2	12	to	O	O	O	O	O
14	2	13	the	B-place	O	O	O	O
14	2	14	clinic	I-place	O	O	O	O
14	2	15	.	O	O	O	O	O
14	3	1	That	O	O	O	O	O
14	3	2	's	O	O	O	O	O
14	3	3	great	O	O	O	O	O
14	3	4	.	O	O	O	O	O
14	3	5	Is	O	O	O	O	O
14	3	6	the	O	O	O	O	O
14	3	7	bus	O	O	O	O	O
14	3	8	stop	O	O	O	O	O
14	3	9	near	O	O	O	O	O
14	3	10	your	O	O	O	O	O
14	3	11	house	O	O	O	O	O
14	3	12	?	O	O	O	O	O
14	4	1	Yes	O	O	O	O	O
14	4	2	,	O	O	O	O	O
14	4	3	it	O	O	O	O	O
14	4	4	's	O	O	O	O	O
14	4	5	just	O	O	O	O	O
14	4	6	a	O	O	O	O	O
14	4	7	five	O	O	O	O	O
14	4	8	-	O	O	O	O	O
14	4	9	minute	O	O	O	O	O
14	4	10	walk	O	O	O	O	O
14	4	11	away	O	O	O	O	O
14	4	12	.	O	O	O	O	O
14	5	1	Do	O	O	O	O	O
14	5	2	you	O	O	O	O	O
14	5	3	find	O	O	O	O	O
14	5	4	it	O	O	O	O	O
14	5	5	easy	O	O	O	O	O
14	5	6	to	O	O	O	O	O
14	5	7	navigate	O	O	O	O	O
14	5	8	the	O	O	O	O	O
14	5	9	bus	O	O	O	O	O
14	5	10	schedule	O	O	O	O	O
14	5	11	?	O	O	O	O	O
14	6	1	With	O	O	O	O	O
14	6	2	my	O	O	O	O	O
14	6	3	timetable	O	O	O	O	O
14	6	4	in	O	O	O	O	O
14	6	5	hand	O	O	O	O	O
14	6	6	,	O	O	O	O	O
14	6	7	it	O	O	O	O	O
14	6	8	's	O	O	O	O	O
14	6	9	not	O	O	O	O	O
14	6	10	too	O	O	O	O	O
14	6	11	confusing	O	O	O	O	O
14	6	12	.	O	O	O	O	O
14	7	1	It	O	O	O	O	O
14	7	2	's	O	O	O	O	O
14	7	3	good	O	O	O	O	O
14	7	4	you	O	O	O	O	O
14	7	5	have	O	O	O	O	O
14	7	6	a	O	O	O	O	O
14	7	7	system	O	O	O	O	O
14	7	8	that	O	O	O	O	O
14	7	9	works	O	O	O	O	O
14	7	10	for	O	O	O	O	O
14	7	11	you	O	O	O	O	O
14	7	12	.	O	O	O	O	O
14	7	13	How	O	O	O	O	O
14	7	14	was	O	O	O	O	O
14	7	15	your	O	O	O	O	O
14	7	16	last	O	O	O	O	O
14	7	17	journey	O	O	O	O	O
14	7	18	on	O	O	O	O	O
