conversation	sent_id	token_id	token	event1	event2	event3	event4	event5
7	4	6	the	O	I-event	O	O	O
7	4	7	evening	O	I-event	O	O	O
7	4	8	market	O	I-event	O	O	O
7	4	9	,	O	O	O	O	O
7	4	10	around	O	B-time	O	O	O
7	4	11	6	O	I-time	O	O	O
7	4	12	PM	O	I-time	O	O	O
7	4	13	.	O	O	O	O	O
7	5	1	Do	O	O	O	O	O
7	5	2	you	O	O	O	O	O
7	5	3	find	O	O	O	O	O
7	5	4	it	O	O	O	O	O
7	5	5	difficult	O	O	O	O	O
7	5	6	to	O	O	O	O	O
7	5	7	carry	O	O	O	O	O
7	5	8	the	O	O	O	O	O
7	5	9	bags	O	O	O	O	O
7	5	10	all	O	O	O	O	O
7	5	11	the	O	O	O	O	O
7	5	12	way	O	O	O	O	O
7	5	13	to	O	O	O	O	O
7	5	14	your	O	O	O	O	O
7	5	15	kitchen	O	O	O	O	O
7	5	16	?	O	O	O	O	O
7	6	1	Not	O	O	O	O	O
7	6	2	really	O	O	O	O	O
7	6	3	,	O	O	O	O	O
7	6	4	I	O	O	O	O	O
7	6	5	prefer	O	O	O	O	O
7	6	6	making	O	O	B-event	O	O
7	6	7	one	O	O	I-event	O	O
7	6	8	trip	O	O	I-event	O	O
7	6	9	despite	O	O	O	O	O
7	6	10	the	O	O	O	O	O
7	6	11	weight	O	O	O	O	O
7	6	12	.	O	O	O	O	O
7	7	1	That	O	O	O	O	O
7	7	2	's	O	O	O	O	O
7	7	3	smart	O	O	O	O	O
7	7	4	planning	O	O	O	O	O
7	7	5	!	O	O	O	O	O
7	7	6	What	O	O	O	O	O
7	7	7	do	O	O	O	O	O
7	7	8	you	O	O	O	O	O
7	7	9	find	O	O	O	O	O
7	7	10	most	O	O	O	O	O
7	7	11	challenging	O	O	O	O	O
7	7	12	in	O	O	O	O	O
7	7	13	carrying	O	O	O	O	O
7	7	14	the	O	O	O	O	O
7	7	15	bags	O	O	O	O	O
7	7	16	?	O	O	O	O	O
7	8	1	Climbing	O	O	O	B-event	O
7	8	2	up	O	O	O	I-event	O
7	8	3	the	O	O	O	I-event	O
7	8	4	stairs	O	O	O	I-event	O
7	8	5	with	O	O	O	I-event	O
7	8	6	heavy	O	O	O	I-event	O
7	8	7	bags	O	O	O	I-event	O
7	8	8	can	O	O	O	O	O
7	8	9	be	O	O	O	O	O
7	8	10	tiring	O	O	O	O	O
7	8	11	sometimes	O	O	O	O	O
7	8	12	but	O	O	O	O	O
7	8	13	I	O	O	O	O	O
7	8	14	try	O	O	O	O	O
7	8	15	to	O	O	O	O	O
7	8	16	manage	O	O	O	O	O
7	8	17	.	O	O	O	O	O
8	1	1	Do	O	O	O	O	O
8	1	2	you	O	O	O	O	O
8	1	3	typically	O	O	O	O	O
8	1	4	go	B-event	O	O	O	O
8	1	5	for	I-event	O	O	O	O
8	1	6	a	I-event	O	O	O	O
8	1	7	walk	I-event	O	O	O	O
8	1	8	every	O	O	O	O	O
8	1	9	day	O	O	O	O	O
8	1	10	?	O	O	O	O	O
8	2	1	Yes	O	O	O	O	O
8	2	2	,	O	O	O	O	O
8	2	3	every	B-time	O	O	O	O
8	2	4	afternoon	I-time	O	O	O	O
8	2	5	in	O	O	O	O	O
8	2	6	the	B-place	O	O	O	O
8	2	7	park	I-place	O	O	O	O
8	2	8	.	O	O	O	O	O
8	3	1	When	O	O	O	O	O
8	3	2	you	O	O	O	O	O
8	3	3	walk	O	O	O	O	O
8	3	4	in	O	O	O	O	O
8	3	5	the	O	O	O	O	O
8	3	6	park	O	O	O	O	O
8	3	7	,	O	O	O	O	O
8	3	8	do	O	O	O	O	O
8	3	9	you	O	O	O	O	O
8	3	10	usually	O	O	O	O	O
8	3	11	bring	O	O	O	O	O
8	3	12	a	O	O	O	O	O
8	3	13	walker	O	O	O	O	O
8	3	14	or	O	O	O	O	O
8	3	15	cane	O	O	O	O	O
8	3	16	?	O	O	O	O	O
8	4	1	No	O	O	O	O	O
8	4	2	,	O	O	O	O	O
8	4	3	I	O	O	O	O	O
8	4	4	can	O	O	O	O	O
8	4	5	manage	O	O	O	O	O
8	4	6	without	O	O	O	O	O
8	4	7	them	O	O	O	O	O
8	4	8	.	O	O	O	O	O
8	5	1	That	O	O	O	O	O
8	5	2	's	O	O	O	O	O
8	5	3	good	O	O	O	O	O
8	5	4	to	O	O	O	O	O
8	5	5	hear	O	O	O	O	O
8	5	6	.	O	O	O	O	O
8	5	7	How	O	O	O	O	O
8	5	8	do	O	O	O	O	O
8	5	9	you	O	O	O	O	O
8	5	10	feel	O	O	O	O	O
8	5	11	during	O	O	O	O	O
8	5	12	your	O	O	O	O	O
8	5	13	walks	O	O	O	O	O
8	5	14	?	O	O	O	O	O
8	6	1	I	O	O	O	O	O
8	6	2	feel	O	O	O	O	O
8	6	3	invigorated	O	O	O	O	O
8	6	4	and	O	O	O	O	O
8	6	5	refreshed	O	O	O	O	O
8	6	6	.	O	O	O	O	O
8	7	1	Wonderful	O	O	O	O	O
8	7	2	!	O	O	O	O	O
8	7	3	Do	O	O	O	O	O
8	7	4	you	O	O	O	O	O
8	7	5	also	O	O	O	O	O
8	7	6	do	O	O	O	O	O
8	7	7	any	O	O	O	O	O
8	7	8	sort	O	O	O	O	O
8	7	9	of	O	O	O	O	O
8	7	10	exercises	O	O	O	O	O
8	7	11	while	O	O	O	O	O
8	7	12	walking	O	O	O	O	O
8	7	13	?	O	O	O	O	O
8	8	1	Just	O	O	O	O	O
8	8	2	gentle	O	B-event	O	O	O
8	8	3	stretches	O	I-event	O	O	O
8	8	4	for	O	I-event	O	O	O
8	8	5	my	O	I-event	O	O	O
8	8	6	legs	O	I-event	O	O	O
8	8	7	.	O	O	O	O	O
8	9	1	Those	O	O	O	O	O
8	9	2	must	O	O	O	O	O
8	9	3	be	O	O	O	O	O
8	9	4	beneficial	O	O	O	O	O
8	9	5	for	O	O	O	O	O
8	9	6	your	O	O	O	O	O
8	9	7	mobility	O	O	O	O	O
8	9	8	.	O	O	O	O	O
8	9	9	How	O	O	O	O	O
8	9	10	long	O	O	O	O	O
8	9	11	do	O	O	O	O	O
8	9	12	you	O	O	O	O	O
8	9	13	usually	O	O	O	O	O
8	9	14	walk	O	O	O	O	O
8	9	15	for	O	O	O	O	O
8	9	16	?	O	O	O	O	O
8	10	1	About	O	O	O	O	O
8	10	2	30	O	O	O	O	O
8	10	3	minutes	O	O	O	O	O
8	10	4	,	O	O	O	O	O
8	10	5	and	O	O	O	O	O
8	10	6	it	O	O	O	O	O
8	10	7	helps	O	O	O	O	O
8	10	8	me	O	O	O	O	O
8	10	9	sleep	O	O	O	O	O
8	10	10	better	O	O	O	O	O
8	10	11	at	O	O	O	O	O
8	10	12	night	O	O	O	O	O
8	10	13	.	O	O	O	O	O
9	1	1	How	O	O	O	O	O
9	1	2	was	O	O	O	O	O
9	1	3	your	O	O	O	O	O
9	1	4	morning	O	O	O	O	O
9	1	5	routine	O	O	O	O	O
9	1	6	like	O	O	O	O	O
9	1	7	today	B-time	O	O	O	O
9	1	8	?	O	O	O	O	O
9	2	1	I	O	O	O	O	O
9	2	2	struggled	O	O	O	O	O
9	2	3	to	O	O	O	O	O
9	2	4	lift	B-event	O	O	O	O
9	2	5	the	I-event	O	O	O	O
9	2	6	grocery	I-event	O	O	O	O
9	2	7	bags	I-event	O	O	O	O
9	2	8	from	B-place	O	O	O	O
9	2	9	the	I-place	O	O	O	O
9	2	10	car	I-place	O	O	O	O
9	2	11	.	O	O	O	O	O
9	3	1	You	O	O	O	O	O
9	3	2	should	O	O	O	O	O
9	3	3	consider	O	O	O	O	O
9	3	4	using	O	O	O	O	O
9	3	5	a	O	O	O	O	O
9	3	6	trolley	O	O	O	O	O
9	3	7	next	O	O	O	O	O
9	3	8	time	O	O	O	O	O
9	3	9	.	O	O	O	O	O
9	4	1	Yes	O	O	O	O	O
9	4	2	,	O	O	O	O	O
9	4	3	I	O	O	O	O	O
9	4	4	think	O	O	O	O	O
9	4	5	a	O	O	O	O	O
9	4	6	trolley	O	O	O	O	O
9	4	7	might	O	O	O	O	O
9	4	8	actually	O	O	O	O	O
9	4	9	help	O	O	O	O	O
9	4	10	me	O	O	O	O	O
9	4	11	a	O	O	O	O	O
9	4	12	lot	O	O	O	O	O
9	4	13	.	O	O	O	O	O
9	5	1	When	O	O	O	O	O
9	5	2	do	O	O	O	O	O
9	5	3	you	O	O	O	O	O
9	5	4	usually	O	O	O	O	O
9	5	5	experience	O	O	O	O	O
9	5	6	difficulties	O	O	O	O	O
9	5	7	in	O	O	O	O	O
9	5	8	mobility	O	O	O	O	O
9	5	9	?	O	O	O	O	O
9	6	1	Mainly	O	O	O	O	O
9	6	2	when	O	O	O	O	O
9	6	3	I	O	O	O	O	O
9	6	4	have	O	O	O	O	O
9	6	5	to	O	O	O	O	O
9	6	6	climb	O	B-event	O	O	O
9	6	7	the	O	I-event	O	O	O
9	6	8	stairs	O	I-event	O	O	O
9	6	9	at	O	B-place	O	O	O
9	6	10	home	O	I-place	O	O	O
9	6	11	.	O	O	O	O	O
9	7	1	Have	O	O	O	O	O
9	7	2	you	O	O	O	O	O
9	7	3	considered	O	O	O	O	O
9	7	4	installing	O	O	O	O	O
9	7	5	a	O	O	O	O	O
9	7	6	railing	O	O	O	O	O
9	7	7	for	O	O	O	O	O
9	7	8	support	O	O	O	O	O
9	7	9	?	O	O	O	O	O
9	8	1	I	O	O	O	O	O
9	8	2	'm	O	O	O	O	O
9	8	3	thinking	O	O	O	O	O
9	8	4	about	O	O	O	O	O
9	8	5	it	O	O	O	O	O
9	8	6	.	O	O	O	O	O
9	8	7	It	O	O	O	O	O
9	8	8	would	O	O	O	O	O
9	8	9	make	O	O	O	O	O
9	8	10	it	O	O	O	O	O
9	8	11	so	O	O	O	O	O
9	8	12	much	O	O	O	O	O
9	8	13	easier	O	O	O	O	O
9	8	14	.	O	O	O	O	O
9	9	1	That	O	O	O	O	O
9	9	2	sounds	O	O	O	O	O
9	9	3	like	O	O	O	O	O
9	9	4	a	O	O	O	O	O
9	9	5	good	O	O	O	O	O
9	9	6	idea	O	O	O	O	O
9	9	7	for	O	O	O	O	O
9	9	8	your	O	O	O	O	O
9	9	9	safety	O	O	O	O	O
9	9	10	and	O	O	O	O	O
9	9	11	convenience	O	O	O	O	O
9	9	12	.	O	O	O	O	O
10	1	1	How	O	O	O	O	O
10	1	2	was	O	O	O	O	O
10	1	3	your	O	O	O	O	O
10	1	4	day	O	O	O	O	O
10	1	5	today	O	O	O	O	O
10	1	6	,	O	O	O	O	O
10	1	7	Mrs.	O	O	O	O	O
10	1	8	Anderson	O	O	O	O	O
10	1	9	?	O	O	O	O	O
10	2	1	It	O	O	O	O	O
10	2	2	's	O	O	O	O	O
10	2	3	been	O	O	O	O	O
10	2	4	tiring	O	O	O	O	O
10	2	5	,	O	O	O	O	O
10	2	6	dear	O	O	O	O	O
10	2	7	.	O	O	O	O	O
10	2	8	I	O	O	O	O	O
10	2	9	struggle	O	O	O	O	O
10	2	10	when	O	O	O	O	O
10	2	11	I	O	O	O	O	O
10	2	12	try	O	O	O	O	O
10	2	13	to	O	O	O	O	O
10	2	14	hold	B-event	O	O	O	O
10	2	15	and	I-event	O	O	O	O
10	2	16	lift	I-event	O	O	O	O
10	2	17	heavy	I-event	O	O	O	O
10	2	18	groceries	I-event	O	O	O	O
10	2	19	.	O	O	O	O	O
10	3	1	Is	O	O	O	O	O
10	3	2	it	O	O	O	O	O
10	3	3	mainly	O	O	O	O	O
10	3	4	at	O	O	O	O	O
10	3	5	the	O	O	O	O	O
10	3	6	grocery	B-place	O	O	O	O
10	3	7	store	I-place	O	O	O	O
10	3	8	or	O	O	O	O	O
10	3	9	when	O	O	O	O	O
10	3	10	bringing	O	B-event	O	O	O
10	3	11	them	O	I-event	O	O	O
10	3	12	home	O	I-event	O	O	O
10	3	13	?	O	O	O	O	O
10	4	1	It	O	O	O	O	O
10	4	2	's	O	O	O	O	O
10	4	3	both	O	O	O	O	O
10	4	4	.	O	O	O	O	O
10	4	5	The	O	O	O	O	O
10	4	6	bags	O	O	O	O	O
10	4	7	feel	O	O	O	O	O
10	4	8	so	O	O	O	O	O
10	4	9	heavy	O	O	O	O	O
10	4	10	and	O	O	O	O	O
10	4	11	my	O	O	O	O	O
10	4	12	arms	O	O	O	O	O
10	4	13	tire	O	O	O	O	O
10	4	14	quickly	O	O	O	O	O
10	4	15	.	O	O	O	O	O
10	5	1	Have	O	O	O	O	O
10	5	2	you	O	O	O	O	O
10	5	3	considered	O	O	O	O	O
10	5	4	using	O	O	O	O	O
10	5	5	a	O	O	O	O	O
10	5	6	wheeled	O	O	O	O	O
10	5	7	cart	O	O	O	O	O
10	5	8	to	O	O	O	O	O
10	5	9	make	O	O	O	O	O
10	5	10	it	O	O	O	O	O
10	5	11	easier	O	O	O	O	O
10	5	12	?	O	O	O	O	O
10	6	1	Yes	O	O	O	O	O
10	6	2	,	O	O	O	O	O
10	6	3	I	O	O	O	O	O
10	6	4	used	O	O	O	O	O
10	6	5	to	O	O	O	O	O
10	6	6	,	O	O	O	O	O
10	6	7	but	O	O	O	O	O
10	6	8	I	O	O	O	O	O
10	6	9	find	O	O	O	O	O
10	6	10	it	O	O	O	O	O
10	6	11	hard	O	O	O	O	O
10	6	12	to	O	O	O	O	O
10	6	13	steer	O	O	O	O	O
10	6	14	with	O	O	O	O	O
10	6	15	my	O	O	O	O	O
10	6	16	hands	O	O	O	O	O
10	6	17	.	O	O	O	O	O
10	7	1	What	O	O	O	O	O
10	7	2	about	O	O	O	O	O
10	7	3	using	O	O	O	O	O
10	7	4	a	O	O	O	O	O
10	7	5	small	O	O	O	O	O
10	7	6	shoulder	O	O	O	O	O
10	7	7	bag	O	O	O	O	O
10	7	8	instead	O	O	O	O	O
10	7	9	?	O	O	O	O	O
10	8	1	Sounds	O	O	O	O	O
10	8	2	like	O	O	O	O	O
10	8	3	a	O	O	O	O	O
10	8	4	good	O	O	O	O	O
10	8	5	idea	O	O	O	O	O
10	8	6	.	O	O	O	O	O
10	8	7	It	O	O	O	O	O
10	8	8	would	O	O	O	O	O
10	8	9	make	O	O	O	O	O
10	8	10	things	O	O	O	O	O
10	8	11	much	O	O	O	O	O
10	8	12	easier	O	O	O	O	O
10	8	13	.	O	O	O	O	O
10	9	1	I	O	O	O	O	O
10	9	2	hope	O	O	O	O	O
10	9	3	it	O	O	O	O	O
10	9	4	helps	O	O	O	O	O
10	9	5	you	O	O	O	O	O
10	9	6	manage	O	O	O	O	O
10	9	7	those	O	O	O	O	O
10	9	8	groceries	O	O	O	O	O
10	9	9	better	O	O	O	O	O
10	9	10	,	O	O	O	O	O
10	9	11	Mrs.	O	O	O	O	O
10	9	12	Anderson	O	O	O	O	O
10	9	13	.	O	O	O	O	O
11	1	1	How	O	O	O	O	O
11	1	2	do	O	O	O	O	O
11	1	3	you	O	O	O	O	O
11	1	4	handle	O	O	O	O	O
11	1	5	lifting	O	O	O	O	O
11	1	6	objects	O	O	O	O	O
11	1	7	throughout	O	O	O	O	O
11	1	8	the	O	O	O	O	O
11	1	9	day	O	O	O	O	O
11	1	10	?	O	O	O	O	O
11	2	1	I	O	O	O	O	O
11	2	2	lift	B-event	O	O	O	O
11	2	3	the	I-event	O	O	O	O
11	2	4	newspaper	I-event	O	O	O	O
11	2	5	every	B-time	O	O	O	O
11	2	6	morning	I-time	O	O	O	O
11	2	7	to	O	O	O	O	O
11	2	8	read	O	O	O	O	O
11	2	9	.	O	O	O	O	O
11	3	1	And	O	O	O	O	O
11	3	2	when	O	O	O	O	O
11	3	3	do	O	O	O	O	O
11	3	4	you	O	O	O	O	O
11	3	5	usually	O	O	O	O	O
11	3	6	do	O	O	O	O	O
11	3	7	tasks	O	O	O	O	O
11	3	8	that	O	O	O	O	O
11	3	9	involve	O	O	O	O	O
11	3	10	pushing	O	O	O	O	O
11	3	11	movement	O	O	O	O	O
11	3	12	?	O	O	O	O	O
11	4	1	I	O	O	O	O	O
11	4	2	push	O	B-event	O	O	O
11	4	3	the	O	I-event	O	O	O
11	4	4	wheelchair	O	I-event	O	O	O
11	4	5	to	O	B-place	O	O	O
11	4	6	the	O	I-place	O	O	O
11	4	7	garden	O	I-place	O	O	O
11	4	8	every	O	B-time	O	O	O
11	4	9	afternoon	O	I-time	O	O	O
11	4	10	.	O	O	O	O	O
11	5	1	Oh	O	O	O	O	O
11	5	2	,	O	O	O	O	O
11	5	3	I	O	O	O	O	O
11	5	4	see	O	O	O	O	O
11	5	5	.	O	O	O	O	O
11	5	6	How	O	O	O	O	O
11	5	7	about	O	O	O	O	O
11	5	8	carrying	O	O	O	O	O
11	5	9	tasks	O	O	O	O	O
11	5	10	,	O	O	O	O	O
11	5	11	when	O	O	O	O	O
11	5	12	do	O	O	O	O	O
11	5	13	you	O	O	O	O	O
11	5	14	usually	O	O	O	O	O
11	5	15	need	O	O	O	O	O
11	5	16	to	O	O	O	O	O
11	5	17	carry	O	O	O	O	O
11	5	18	something	O	O	O	O	O
11	5	19	?	O	O	O	O	O
11	6	1	I	O	O	O	O	O
11	6	2	carry	O	O	B-event	O	O
11	6	3	the	O	O	I-event	O	O
11	6	4	water	O	O	I-event	O	O
11	6	5	jug	O	O	O	O	O
11	6	6	from	O	O	B-place	O	O
11	6	7	the	O	O	I-place	O	O
11	6	8	kitchen	O	O	I-place	O	O
11	6	9	to	O	O	I-place	O	O
11	6	10	my	O	O	I-place	O	O
11	6	11	room	O	O	I-place	O	O
11	6	12	in	O	O	B-time	O	O
11	6	13	the	O	O	I-time	O	O
11	6	14	evening	O	O	I-time	O	O
11	6	15	.	O	O	O	O	O
11	7	1	That	O	O	O	O	O
11	7	2	's	O	O	O	O	O
11	7	3	a	O	O	O	O	O
11	7	4	good	O	O	O	O	O
11	7	5	exercise	O	O	O	O	O
11	7	6	for	O	O	O	O	O
11	7	7	your	O	O	O	O	O
11	7	8	arms	O	O	O	O	O
11	7	9	.	O	O	O	O	O
11	7	10	Can	O	O	O	O	O
11	7	11	you	O	O	O	O	O
11	7	12	describe	O	O	O	O	O
11	7	13	how	O	O	O	O	O
11	7	14	you	O	O	O	O	O
11	7	15	kick	O	O	O	O	O
11	7	16	a	O	O	O	O	O
11	7	17	ball	O	O	O	O	O
11	7	18	?	O	O	O	O	O
11	8	1	I	O	O	O	O	O
11	8	2	kick	O	O	O	B-event	O
11	8	3	the	O	O	O	I-event	O
11	8	4	ball	O	O	O	I-event	O
11	8	5	gently	O	O	O	O	O
11	8	6	when	O	O	O	O	O
11	8	7	my	O	O	O	B-participants	O
11	8	8	grandchild	O	O	O	I-participants	O
11	8	9	brings	O	O	O	O	O
11	8	10	it	O	O	O	O	O
11	8	11	to	O	O	O	O	O
11	8	12	me	O	O	O	O	O
11	8	13	in	O	O	O	B-place	O
11	8	14	the	O	O	O	I-place	O
11	8	15	park	O	O	O	I-place	O
11	8	16	.	O	O	O	O	O
11	9	1	It	O	O	O	O	O
11	9	2	's	O	O	O	O	O
11	9	3	nice	O	O	O	O	O
11	9	4	that	O	O	O	O	O
11	9	5	you	O	O	O	O	O
11	9	6	're	O	O	O	O	O
11	9	7	still	O	O	O	O	O
11	9	8	active	O	O	O	O	O
11	9	9	like	O	O	O	O	O
11	9	10	that	O	O	O	O	O
11	9	11	.	O	O	O	O	O
11	9	12	How	O	O	O	O	O
11	9	13	about	O	O	O	O	O
11	9	14	using	O	O	O	O	O
11	9	15	your	O	O	O	O	O
11	9	16	hands	O	O	O	O	O
11	9	17	and	O	O	O	O	O
11	9	18	fingers	O	O	O	O	O
11	9	19	?	O	O	O	O	O
12	1	1	How	O	O	O	O	O
12	1	2	do	O	O	O	O	O
12	1	3	you	O	O	O	O	O
12	1	4	usually	O	O	O	O	O
12	1	5	manage	O	O	O	O	O
12	1	6	to	O	O	O	O	O
12	1	7	get	O	O	O	O	O
12	1	8	around	O	O	O	O	O
12	1	9	during	O	O	O	O	O
12	1	10	the	O	O	O	O	O
12	1	11	day	O	O	O	O	O
12	1	12	?	O	O	O	O	O
12	2	1	I	O	O	O	O	O
12	2	2	walk	B-event	O	O	O	O
12	2	3	to	I-event	O	O	O	O
12	2	4	the	I-event	O	O	O	O
12	2	5	park	I-event	O	O	O	O
12	2	6	every	B-time	O	O	O	O
12	2	7	morning	I-time	O	O	O	O
12	2	8	to	O	B-event	O	O	O
12	2	9	feed	O	I-event	O	O	O
12	2	10	the	O	I-event	O	O	O
12	2	11	ducks	O	I-event	O	O	O
12	2	12	.	O	O	O	O	O
12	3	1	That	O	O	O	O	O
12	3	2	sounds	O	O	O	O	O
12	3	3	lovely	O	O	O	O	O
12	3	4	.	O	O	O	O	O
12	3	5	What	O	O	O	O	O
12	3	6	about	O	O	O	O	O
12	3	7	running	O	O	O	O	O
12	3	8	errands	O	O	O	O	O
12	3	9	or	O	O	O	O	O
12	3	10	going	O	O	O	O	O
12	3	11	shopping	O	O	O	O	O
12	3	12	?	O	O	O	O	O
12	4	1	Oh	O	O	O	O	O
12	4	2	,	O	O	O	O	O
12	4	3	I	O	O	O	O	O
12	4	4	use	O	O	B-event	O	O
12	4	5	my	O	O	I-event	O	O
12	4	6	shopping	O	O	I-event	O	O
12	4	7	trolley	O	O	I-event	O	O
12	4	8	to	O	O	I-event	O	O
12	4	9	carry	O	O	I-event	O	O
12	4	10	groceries	O	O	I-event	O	O
12	4	11	home	O	O	I-event	O	O
12	4	12	from	O	O	I-event	O	O
12	4	13	the	O	O	I-event	O	O
12	4	14	store	O	O	I-event	O	O
12	4	15	.	O	O	I-event	O	O
12	5	1	How	O	O	O	O	O
12	5	2	do	O	O	O	O	O
12	5	3	you	O	O	O	O	O
12	5	4	manage	O	O	O	O	O
12	5	5	to	O	O	O	O	O
12	5	6	lift	O	O	O	O	O
12	5	7	and	O	O	O	O	O
12	5	8	carry	O	O	O	O	O
12	5	9	heavy	O	O	O	O	O
12	5	10	items	O	O	O	O	O
12	5	11	like	O	O	O	O	O
12	5	12	that	O	O	O	O	O
12	5	13	?	O	O	O	O	O
12	6	1	I	O	O	O	O	O
12	6	2	use	O	O	O	O	O
12	6	3	both	O	O	O	O	O
12	6	4	hands	O	O	O	O	O
12	6	5	to	O	O	O	O	O
12	6	6	support	O	O	O	O	O
12	6	7	the	O	O	O	O	O
12	6	8	weight	O	O	O	O	O
12	6	9	and	O	O	O	O	O
12	6	10	make	O	O	O	O	O
12	6	11	sure	O	O	O	O	O
12	6	12	to	O	O	O	O	O
12	6	13	lift	O	O	O	O	O
12	6	14	with	O	O	O	O	O
12	6	15	my	O	O	O	O	O
12	6	16	legs	O	O	O	O	O
12	6	17	.	O	O	O	O	O
12	7	1	Do	O	O	O	O	O
12	7	2	you	O	O	O	O	O
12	7	3	ever	O	O	O	O	O
12	7	4	have	O	O	O	O	O
12	7	5	to	O	O	O	O	O
12	7	6	take	O	O	O	O	O
12	7	7	the	O	O	O	O	O
12	7	8	bus	O	O	O	O	O
12	7	9	to	O	O	O	O	O
12	7	10	go	O	O	O	O	O
12	7	11	further	O	O	O	O	O
12	7	12	distances	O	O	O	O	O
12	7	13	?	O	O	O	O	O
12	8	1	Yes	O	O	O	O	O
12	8	2	,	O	O	O	O	O
12	8	3	I	O	O	O	O	O
12	8	4	use	O	O	O	B-event	O
12	8	5	the	O	O	O	I-event	O
12	8	6	bus	O	O	O	I-event	O
12	8	7	to	O	O	O	I-event	O
12	8	8	visit	O	O	O	I-event	O
12	8	9	my	O	O	O	I-event	O
12	8	10	friends	O	O	O	I-event	O
12	8	11	across	O	O	O	I-event	O
12	8	12	town	O	O	O	I-event	O
12	8	13	.	O	O	O	I-event	O
12	9	1	It	O	O	O	O	O
12	9	2	sounds	O	O	O	O	O
12	9	3	like	O	O	O	O	O
12	9	4	you	O	O	O	O	O
12	9	5	stay	O	O	O	O	O
12	9	6	quite	O	O	O	O	O
12	9	7	active	O	O	O	O	O
12	9	8	throughout	O	O	O	O	O
12	9	9	the	O	O	O	O	O
12	9	10	day	O	O	O	O	O
12	9	11	!	O	O	O	O	O
13	1	1	Did	O	O	O	O	O
13	1	2	you	O	O	O	O	O
13	1	3	have	O	O	O	O	O
13	1	4	any	O	O	O	O	O
13	1	5	trouble	O	O	O	O	O
13	1	6	getting	O	O	O	O	O
13	1	7	up	O	O	O	O	O
13	1	8	this	O	O	O	O	O
13	1	9	morning	O	O	O	O	O
13	1	10	?	O	O	O	O	O
13	2	1	No	O	O	O	O	O
13	2	2	,	O	O	O	O	O
13	2	3	with	O	O	O	O	O
13	2	4	my	O	O	O	O	O
13	2	5	walker	O	O	O	O	O
13	2	6	,	O	O	O	O	O
13	2	7	I	O	O	O	O	O
13	2	8	can	O	O	O	O	O
13	2	9	make	O	O	O	O	O
13	2	10	it	O	O	O	O	O
13	2	11	to	O	O	O	O	O
13	2	12	the	O	O	O	O	O
13	2	13	bathroom	O	O	O	O	O
13	2	14	fine	O	O	O	O	O
13	2	15	.	O	O	O	O	O
13	3	1	That	O	O	O	O	O
13	3	2	's	O	O	O	O	O
13	3	3	good	O	O	O	O	O
13	3	4	to	O	O	O	O	O
13	3	5	hear	O	O	O	O	O
13	3	6	.	O	O	O	O	O
13	3	7	Do	O	O	O	O	O
13	3	8	you	O	O	O	O	O
13	3	9	need	O	O	O	O	O
13	3	10	help	O	O	O	O	O
13	3	11	preparing	O	O	O	O	O
13	3	12	breakfast	O	O	O	O	O
13	3	13	?	O	O	O	O	O
13	4	1	No	O	O	O	O	O
13	4	2	,	O	O	O	O	O
13	4	3	I	O	O	O	O	O
13	4	4	can	O	O	O	O	O
13	4	5	use	O	O	O	O	O
13	4	6	my	O	O	O	O	O
13	4	7	hands	O	O	O	O	O
13	4	8	to	O	O	O	O	O
13	4	9	spread	O	O	O	O	O
13	4	10	jam	O	O	O	O	O
13	4	11	on	O	O	O	O	O
13	4	12	bread	O	O	O	O	O
13	4	13	.	O	O	O	O	O
13	5	1	How	O	O	O	O	O
13	5	2	about	O	O	O	O	O
13	5	3	taking	B-event	O	O	O	O
13	5	4	a	I-event	O	O	O	O
13	5	5	stroll	I-event	O	O	O	O
13	5	6	in	I-event	O	O	O	O
13	5	7	the	I-event	O	O	O	O
13	5	8	garden	I-event	O	O	O	O
13	5	9	?	O	O	O	O	O
13	5	10	Can	O	O	O	O	O
13	5	11	you	O	O	O	O	O
13	5	12	manage	O	O	O	O	O
13	5	13	walking	O	B-event	O	O	O
13	5	14	around	O	I-event	O	O	O
13	5	15	outside	O	I-event	O	O	O
13	5	16	?	O	O	O	O	O
13	6	1	Yes	O	O	O	O	O
13	6	2	,	O	O	O	O	O
13	6	3	I	O	O	O	O	O
13	6	4	can	O	O	O	O	O
13	6	5	walk	O	O	O	O	O
13	6	6	a	O	O	O	O	O
13	6	7	bit	O	O	O	O	O
13	6	8	with	O	O	O	O	O
13	6	9	my	O	O	O	O	O
13	6	10	cane	O	O	O	O	O
13	6	11	.	O	O	O	O	O
13	7	1	Great	O	O	O	O	O
13	7	2	to	O	O	O	O	O
13	7	3	know	O	O	O	O	O
13	7	4	.	O	O	O	O	O
13	7	5	Have	O	O	O	O	O
13	7	6	you	O	O	O	O	O
13	7	7	been	O	O	O	O	O
13	7	8	able	O	O	O	O	O
13	7	9	to	O	O	O	O	O
13	7	10	water	O	O	B-event	O	O
13	7	11	your	O	O	I-event	O	O
13	7	12	plants	O	O	I-event	O	O
13	7	13	in	O	O	I-event	O	O
13	7	14	the	O	O	I-event	O	O
13	7	15	backyard	O	O	I-event	O	O
13	7	16	?	O	O	O	O	O
13	8	1	Yes	O	O	O	O	O
13	8	2	,	O	O	O	O	O
13	8	3	I	O	O	O	O	O
13	8	4	use	O	O	O	O	O
13	8	5	my	O	O	O	O	O
13	8	6	foot	O	O	O	O	O
