conversation	sent_id	token_id	token
14	7	12	do
14	7	13	you
14	7	14	usually
14	7	15	walk
14	7	16	for
14	7	17	?
			
14	8	1	About
14	8	2	30
14	8	3	minutes
14	8	4	,
14	8	5	just
14	8	6	enough
14	8	7	to
14	8	8	get
14	8	9	some
14	8	10	fresh
14	8	11	air
14	8	12	.
			
14	9	1	It
14	9	2	's
14	9	3	great
14	9	4	that
14	9	5	you
14	9	6	're
14	9	7	still
14	9	8	keeping
14	9	9	up
14	9	10	with
14	9	11	your
14	9	12	daily
14	9	13	walks
14	9	14	.
14	9	15	You
14	9	16	must
14	9	17	feel
14	9	18	refreshed
14	9	19	afterwards
14	9	20	.
			
14	10	1	Yes
14	10	2	,
14	10	3	it
14	10	4	really
14	10	5	helps
			
			
15	1	1	How
15	1	2	has
15	1	3	your
15	1	4	day
15	1	5	been
15	1	6	so
15	1	7	far
15	1	8	?
			
15	2	1	Oh
15	2	2	,
15	2	3	not
15	2	4	too
15	2	5	bad
15	2	6	.
15	2	7	I
15	2	8	managed
15	2	9	to
15	2	10	walk
15	2	11	to
15	2	12	the
15	2	13	park
15	2	14	this
15	2	15	morning
15	2	16	.
			
15	3	1	That
15	3	2	's
15	3	3	great
15	3	4	to
15	3	5	hear
15	3	6	!
15	3	7	When
15	3	8	do
15	3	9	you
15	3	10	usually
15	3	11	go
15	3	12	for
15	3	13	a
15	3	14	walk
15	3	15	?
			
15	4	1	I
15	4	2	try
15	4	3	to
15	4	4	go
15	4	5	in
15	4	6	the
15	4	7	morning
15	4	8	when
15	4	9	the
15	4	10	weather
15	4	11	is
15	4	12	nice
15	4	13	.
			
15	5	1	Sounds
15	5	2	like
15	5	3	a
15	5	4	lovely
15	5	5	routine
15	5	6	.
15	5	7	Do
15	5	8	you
15	5	9	face
15	5	10	any
15	5	11	challenges
15	5	12	while
15	5	13	walking
15	5	14	?
			
15	6	1	Sometimes
15	6	2	my
15	6	3	knees
15	6	4	hurt
15	6	5	,
15	6	6	but
15	6	7	I
15	6	8	take
15	6	9	it
15	6	10	slow
15	6	11	.
			
15	7	1	It
15	7	2	's
15	7	3	always
15	7	4	good
15	7	5	to
15	7	6	listen
15	7	7	to
15	7	8	your
15	7	9	body
15	7	10	.
15	7	11	How
15	7	12	do
15	7	13	you
15	7	14	feel
15	7	15	after
15	7	16	your
15	7	17	walk
15	7	18	today
15	7	19	?
			
15	8	1	I
15	8	2	feel
15	8	3	refreshed
15	8	4	and
15	8	5	energized
15	8	6	,
15	8	7	ready
15	8	8	to
15	8	9	tackle
15	8	10	the
15	8	11	day
15	8	12	!
			
			
16	1	1	When
16	1	2	do
16	1	3	you
16	1	4	usually
16	1	5	enjoy
16	1	6	going
16	1	7	for
16	1	8	walks
16	1	9	?
			
16	2	1	Oh
16	2	2	,
16	2	3	I
16	2	4	take
16	2	5	a
16	2	6	stroll
16	2	7	every
16	2	8	morning
16	2	9	before
16	2	10	breakfast
16	2	11	.
			
16	3	1	How
16	3	2	has
16	3	3	managing
16	3	4	stairs
16	3	5	been
16	3	6	recently
16	3	7	?
			
16	4	1	I
16	4	2	usually
16	4	3	go
16	4	4	down
16	4	5	stairs
16	4	6	carefully
16	4	7	in
16	4	8	the
16	4	9	evening
16	4	10	.
			
16	5	1	Do
16	5	2	you
16	5	3	still
16	5	4	go
16	5	5	skating
16	5	6	sometimes
16	5	7	?
			
16	6	1	No
16	6	2	,
16	6	3	I
16	6	4	have
16	6	5	n't
16	6	6	been
16	6	7	skating
16	6	8	in
16	6	9	a
16	6	10	while
16	6	11	now
16	6	12	.
			
16	7	1	Skipping
16	7	2	and
16	7	3	jumping
16	7	4	,
16	7	5	do
16	7	6	you
16	7	7	miss
16	7	8	those
16	7	9	activities
16	7	10	?
			
16	8	1	I
16	8	2	used
16	8	3	to
16	8	4	love
16	8	5	skipping
16	8	6	and
16	8	7	jumping
16	8	8	when
16	8	9	I
16	8	10	was
16	8	11	younger
16	8	12	.
			
16	9	1	How
16	9	2	about
16	9	3	using
16	9	4	your
16	9	5	wheelchair
16	9	6	these
16	9	7	days
16	9	8	?
			
16	10	1	The
16	10	2	wheelchair
16	10	3	helps
16	10	4	me
16	10	5	get
16	10	6	around
16	10	7	the
16	10	8	house
16	10	9	comfortably
16	10	10	.
			
			
17	1	1	When
17	1	2	do
17	1	3	you
17	1	4	usually
17	1	5	go
17	1	6	up
17	1	7	the
17	1	8	stairs
17	1	9	?
			
17	2	1	Every
17	2	2	morning
17	2	3	when
17	2	4	I
17	2	5	go
17	2	6	downstairs
17	2	7	to
17	2	8	have
17	2	9	breakfast
17	2	10	.
			
17	3	1	How
17	3	2	do
17	3	3	you
17	3	4	manage
17	3	5	to
17	3	6	go
17	3	7	down
17	3	8	the
17	3	9	stairs
17	3	10	?
			
17	4	1	I
17	4	2	hold
17	4	3	onto
17	4	4	the
17	4	5	railings
17	4	6	for
17	4	7	support
17	4	8	and
17	4	9	take
17	4	10	it
17	4	11	step
17	4	12	by
17	4	13	step
17	4	14	.
			
17	5	1	When
17	5	2	do
17	5	3	you
17	5	4	go
17	5	5	for
17	5	6	a
17	5	7	walk
17	5	8	?
			
17	6	1	In
17	6	2	the
17	6	3	afternoon
17	6	4	,
17	6	5	I
17	6	6	take
17	6	7	a
17	6	8	stroll
17	6	9	around
17	6	10	the
17	6	11	neighborhood
17	6	12	.
			
17	7	1	How
17	7	2	do
17	7	3	you
17	7	4	find
17	7	5	walking
17	7	6	with
17	7	7	your
17	7	8	walker
17	7	9	?
			
17	8	1	It
17	8	2	helps
17	8	3	me
17	8	4	maintain
17	8	5	my
17	8	6	balance
17	8	7	and
17	8	8	gives
17	8	9	me
17	8	10	stability
17	8	11	.
			
17	9	1	Have
17	9	2	you
17	9	3	tried
17	9	4	any
17	9	5	other
17	9	6	form
17	9	7	of
17	9	8	mobility
17	9	9	exercise
17	9	10	lately
17	9	11	?
			
17	10	1	Yes
17	10	2	,
17	10	3	I
17	10	4	recently
17	10	5	started
17	10	6	using
17	10	7	a
17	10	8	self
17	10	9	-
17	10	10	propelled
17	10	11	wheelchair
17	10	12	.
			
			
18	1	1	How
18	1	2	are
18	1	3	you
18	1	4	adjusting
18	1	5	to
18	1	6	your
18	1	7	new
18	1	8	wheelchair
18	1	9	?
			
18	2	1	Oh
18	2	2	,
18	2	3	well
18	2	4	,
18	2	5	it
18	2	6	's
18	2	7	been
18	2	8	a
18	2	9	transition
18	2	10	,
18	2	11	but
18	2	12	I
18	2	13	manage
18	2	14	to
18	2	15	use
18	2	16	it
18	2	17	around
18	2	18	the
18	2	19	house
18	2	20	mostly
18	2	21	.
			
18	3	1	That
18	3	2	's
18	3	3	great
18	3	4	!
18	3	5	When
18	3	6	do
18	3	7	you
18	3	8	find
18	3	9	it
18	3	10	the
18	3	11	most
18	3	12	helpful
18	3	13	?
			
18	4	1	I
18	4	2	mainly
18	4	3	use
18	4	4	it
18	4	5	when
18	4	6	I
18	4	7	need
18	4	8	to
18	4	9	get
18	4	10	from
18	4	11	the
18	4	12	living
18	4	13	room
18	4	14	to
18	4	15	the
18	4	16	kitchen
18	4	17	.
			
18	5	1	How
18	5	2	do
18	5	3	you
18	5	4	feel
18	5	5	about
18	5	6	walking
18	5	7	with
18	5	8	the
18	5	9	walker
18	5	10	?
			
18	6	1	It
18	6	2	's
18	6	3	been
18	6	4	a
18	6	5	challenge
18	6	6	,
18	6	7	but
18	6	8	I
18	6	9	still
18	6	10	get
18	6	11	some
18	6	12	exercise
18	6	13	walking
18	6	14	short
18	6	15	distances
18	6	16	at
18	6	17	home
18	6	18	.
			
18	7	1	That
18	7	2	's
18	7	3	good
18	7	4	to
18	7	5	hear
18	7	6	!
18	7	7	When
18	7	8	do
18	7	9	you
18	7	10	usually
18	7	11	take
18	7	12	your
18	7	13	walks
18	7	14	?
			
18	8	1	I
18	8	2	try
18	8	3	to
18	8	4	walk
18	8	5	in
18	8	6	the
18	8	7	mornings
18	8	8	before
18	8	9	the
18	8	10	house
18	8	11	gets
18	8	12	busy
18	8	13	.
			
18	9	1	That
18	9	2	sounds
18	9	3	like
18	9	4	a
18	9	5	good
18	9	6	routine
18	9	7	.
18	9	8	How
18	9	9	is
18	9	10	your
18	9	11	overall
18	9	12	mobility
18	9	13	coming
18	9	14	along
18	9	15	?
			
			
19	1	1	How
19	1	2	are
19	1	3	you
19	1	4	feeling
19	1	5	today
19	1	6	?
19	1	7	Have
19	1	8	you
19	1	9	been
19	1	10	keeping
19	1	11	yourself
19	1	12	busy
19	1	13	with
19	1	14	any
19	1	15	activities
19	1	16	lately
19	1	17	?
			
19	2	1	Oh
19	2	2	,
19	2	3	I
19	2	4	've
19	2	5	been
19	2	6	doing
19	2	7	well
19	2	8	.
19	2	9	I
19	2	10	take
19	2	11	a
19	2	12	walk
19	2	13	every
19	2	14	morning
19	2	15	to
19	2	16	the
19	2	17	park
19	2	18	near
19	2	19	my
19	2	20	house
19	2	21	.
			
19	3	1	That
19	3	2	's
19	3	3	wonderful
19	3	4	to
19	3	5	hear
19	3	6	!
19	3	7	How
19	3	8	does
19	3	9	your
19	3	10	walking
19	3	11	routine
19	3	12	help
19	3	13	you
19	3	14	with
19	3	15	your
19	3	16	mobility
19	3	17	?
			
19	4	1	It
19	4	2	helps
19	4	3	me
19	4	4	keep
19	4	5	my
19	4	6	legs
19	4	7	strong
19	4	8	and
19	4	9	stay
19	4	10	active
19	4	11	.
			
19	5	1	Do
19	5	2	you
19	5	3	ever
19	5	4	face
19	5	5	any
19	5	6	challenges
19	5	7	while
19	5	8	walking
19	5	9	to
19	5	10	the
19	5	11	park
19	5	12	?
			
19	6	1	Sometimes
19	6	2	I
19	6	3	need
19	6	4	to
19	6	5	take
19	6	6	breaks
19	6	7	and
19	6	8	sit
19	6	9	for
19	6	10	a
19	6	11	while
19	6	12	before
19	6	13	continuing
19	6	14	.
			
19	7	1	It
19	7	2	's
19	7	3	good
19	7	4	that
19	7	5	you
19	7	6	listen
19	7	7	to
19	7	8	your
19	7	9	body
19	7	10	.
19	7	11	How
19	7	12	does
19	7	13	walking
19	7	14	make
19	7	15	you
19	7	16	feel
19	7	17	overall
19	7	18	?
			
19	8	1	It
19	8	2	gives
19	8	3	me
19	8	4	a
19	8	5	sense
19	8	6	of
19	8	7	freedom
19	8	8	and
19	8	9	independence
19	8	10	.
19	8	11	I
19	8	12	feel
19	8	13	rejuvenated
19	8	14	afterward
19	8	15	.
			
			
20	1	1	How
20	1	2	was
20	1	3	your
20	1	4	day
20	1	5	today
20	1	6	?
20	1	7	Did
20	1	8	you
20	1	9	go
20	1	10	out
20	1	11	for
20	1	12	a
20	1	13	walk
20	1	14	?
			
20	2	1	Yes
20	2	2	,
20	2	3	I
20	2	4	did
20	2	5	.
20	2	6	Around
20	2	7	noon
20	2	8	,
20	2	9	I
20	2	10	usually
20	2	11	take
20	2	12	a
20	2	13	short
20	2	14	walk
20	2	15	in
20	2	16	the
20	2	17	garden
20	2	18	.
			
20	3	1	That
20	3	2	sounds
20	3	3	nice
20	3	4	.
20	3	5	Do
20	3	6	you
20	3	7	need
20	3	8	help
20	3	9	getting
20	3	10	in
20	3	11	and
20	3	12	out
20	3	13	of
20	3	14	the
20	3	15	house
20	3	16	for
20	3	17	your
20	3	18	stroll
20	3	19	?
			
20	4	1	I
20	4	2	manage
20	4	3	fine
20	4	4	with
20	4	5	my
20	4	6	cane
20	4	7	,
20	4	8	just
20	4	9	need
20	4	10	a
20	4	11	bit
20	4	12	more
20	4	13	time
20	4	14	for
20	4	15	the
20	4	16	steps
20	4	17	.
			
20	5	1	That
20	5	2	's
20	5	3	good
20	5	4	to
20	5	5	hear
20	5	6	.
20	5	7	Do
20	5	8	you
20	5	9	take
20	5	10	breaks
20	5	11	during
20	5	12	your
20	5	13	walk
20	5	14	or
20	5	15	go
20	5	16	straight
20	5	17	through
20	5	18	?
			
20	6	1	I
20	6	2	usually
20	6	3	rest
20	6	4	for
20	6	5	a
20	6	6	bit
20	6	7	on
20	6	8	the
20	6	9	bench
20	6	10	by
20	6	11	the
20	6	12	fountain
20	6	13	mid
20	6	14	-
20	6	15	way
20	6	16	.
			
20	7	1	It
20	7	2	's
20	7	3	important
20	7	4	to
20	7	5	pace
20	7	6	yourself
20	7	7	.
20	7	8	How
20	7	9	long
20	7	10	are
20	7	11	you
20	7	12	usually
20	7	13	out
20	7	14	for
20	7	15	your
20	7	16	walk
20	7	17	?
			
20	8	1	I
20	8	2	'm
20	8	3	outside
20	8	4	for
20	8	5	about
20	8	6	20
20	8	7	minutes
20	8	8	,
20	8	9	then
20	8	10	I
20	8	11	head
20	8	12	back
20	8	13	in
20	8	14	.
			
			
21	1	1	How
21	1	2	was
21	1	3	your
21	1	4	day
21	1	5	yesterday
21	1	6	?
21	1	7	Anything
21	1	8	interesting
21	1	9	happen
21	1	10	?
			
21	2	1	Well
21	2	2	,
21	2	3	I
21	2	4	had
21	2	5	a
21	2	6	good
21	2	7	stroll
21	2	8	in
21	2	9	the
21	2	10	park
21	2	11	in
21	2	12	the
21	2	13	morning
21	2	14	.
			
21	3	1	Oh
21	3	2	,
21	3	3	that
21	3	4	's
21	3	5	nice
21	3	6	!
21	3	7	Do
21	3	8	you
21	3	9	go
21	3	10	for
21	3	11	walks
21	3	12	every
21	3	13	day
21	3	14	?
			
21	4	1	Yes
21	4	2	,
21	4	3	I
21	4	4	try
21	4	5	to
21	4	6	walk
21	4	7	a
21	4	8	bit
21	4	9	each
21	4	10	day
21	4	11	to
21	4	12	stay
21	4	13	active
21	4	14	.
			
21	5	1	That
21	5	2	's
21	5	3	great
21	5	4	for
21	5	5	your
21	5	6	mobility
21	5	7	.
21	5	8	Do
21	5	9	you
21	5	10	need
21	5	11	any
21	5	12	assistance
21	5	13	while
21	5	14	walking
21	5	15	?
			
21	6	1	No
21	6	2	,
21	6	3	I
21	6	4	'm
21	6	5	managing
21	6	6	fine
21	6	7	on
21	6	8	my
21	6	9	own
21	6	10	for
21	6	11	now
21	6	12	.
			
21	7	1	Have
21	7	2	you
21	7	3	noticed
21	7	4	any
21	7	5	improvement
21	7	6	in
21	7	7	your
21	7	8	walking
21	7	9	ability
21	7	10	recently
21	7	11	?
			
21	8	1	Yes
21	8	2	,
21	8	3	I
21	8	4	must
21	8	5	say
21	8	6	I
21	8	7	feel
21	8	8	a
21	8	9	bit
21	8	10	stronger
21	8	11	these
21	8	12	days
21	8	13	.
			
			
22	1	1	How
22	1	2	was
22	1	3	your
22	1	4	day
22	1	5	today
22	1	6	,
22	1	7	Margaret
22	1	8	?
			
22	2	1	Oh
22	2	2	,
22	2	3	it
22	2	4	was
22	2	5	quite
22	2	6	eventful
22	2	7	.
			
22	3	1	What
22	3	2	did
22	3	3	you
22	3	4	do
22	3	5	that
22	3	6	made
22	3	7	it
22	3	8	eventful
22	3	9	?
			
22	4	1	Well
22	4	2	,
22	4	3	in
22	4	4	the
22	4	5	morning
22	4	6	,
22	4	7	my
22	4	8	grandson
22	4	9	brought
22	4	10	me
22	4	11	to
22	4	12	the
22	4	13	park
22	4	14	.
			
22	5	1	That
22	5	2	's
22	5	3	nice
22	5	4	!
22	5	5	How
22	5	6	was
22	5	7	your
22	5	8	experience
22	5	9	at
22	5	10	the
22	5	11	park
22	5	12	?
			
22	6	1	It
22	6	2	was
22	6	3	lovely
22	6	4	.
22	6	5	I
22	6	6	managed
22	6	7	to
22	6	8	walk
22	6	9	around
22	6	10	and
22	6	11	even
22	6	12	used
22	6	13	a
22	6	14	bench
22	6	15	to
22	6	16	rest
22	6	17	.
			
22	7	1	Sounds
22	7	2	like
22	7	3	a
22	7	4	good
22	7	5	outing
22	7	6	.
22	7	7	How
22	7	8	did
22	7	9	you
22	7	10	feel
22	7	11	afterwards
22	7	12	?
			
22	8	1	I
22	8	2	was
22	8	3	a
22	8	4	bit
22	8	5	tired
22	8	6	but
22	8	7	felt
22	8	8	satisfied
22	8	9	to
22	8	10	be
22	8	11	out
22	8	12	and
22	8	13	about
22	8	14	.
			
			
23	1	1	How
23	1	2	do
23	1	3	you
23	1	4	usually
23	1	5	get
23	1	6	around
23	1	7	in
23	1	8	your
23	1	9	daily
23	1	10	life
23	1	11	?
			
23	2	1	I
23	2	2	use
23	2	3	my
23	2	4	walker
23	2	5	to
23	2	6	move
23	2	7	around
23	2	8	the
23	2	9	house
23	2	10	.
			
23	3	1	Do
23	3	2	you
23	3	3	go
23	3	4	out
23	3	5	often
23	3	6	for
23	3	7	walks
23	3	8	or
23	3	9	do
23	3	10	outdoor
23	3	11	activities
23	3	12	?
			
23	4	1	Yes
23	4	2	,
23	4	3	I
23	4	4	like
23	4	5	to
23	4	6	stroll
23	4	7	in
23	4	8	the
23	4	9	park
23	4	10	for
23	4	11	some
23	4	12	fresh
23	4	13	air
23	4	14	.
			
23	5	1	When
23	5	2	was
23	5	3	the
23	5	4	last
23	5	5	time
23	5	6	you
23	5	7	went
23	5	8	for
23	5	9	a
23	5	10	walk
23	5	11	in
23	5	12	the
23	5	13	park
23	5	14	?
			
23	6	1	Just
23	6	2	last
23	6	3	weekend
23	6	4	.
23	6	5	I
23	6	6	try
23	6	7	to
23	6	8	go
23	6	9	when
23	6	10	the
23	6	11	weather
23	6	12	is
23	6	13	nice
23	6	14	.
			
23	7	1	That
23	7	2	sounds
23	7	3	lovely
23	7	4	.
23	7	5	Do
23	7	6	you
23	7	7	ever
23	7	8	go
23	7	9	up
23	7	10	and
23	7	11	down
23	7	12	the
23	7	13	stairs
23	7	14	?
			
23	8	1	Yes
23	8	2	,
23	8	3	I
23	8	4	do
23	8	5	,
23	8	6	but
23	8	7	I
23	8	8	take
23	8	9	it
23	8	10	slowly
23	8	11	with
23	8	12	the
23	8	13	handrail
23	8	14	.
			
23	9	1	It
23	9	2	's
23	9	3	important
23	9	4	to
23	9	5	be
23	9	6	cautious
23	9	7	.
23	9	8	How
23	9	9	do
23	9	10	you
23	9	11	manage
23	9	12	daily
23	9	13	activities
23	9	14	like
23	9	15	getting
23	9	16	up
23	9	17	from
23	9	18	a
23	9	19	chair
23	9	20	?
			
23	10	1	I
23	10	2	make
23	10	3	sure
23	10	4	to
23	10	5	push
23	10	6	myself
			
			
24	1	1	How
24	1	2	are
24	1	3	you
24	1	4	feeling
24	1	5	today
24	1	6	?
			
24	2	1	I
24	2	2	'm
24	2	3	feeling
24	2	4	good
24	2	5	,
24	2	6	thank
24	2	7	you
24	2	8	.
			
24	3	1	Did
24	3	2	you
24	3	3	go
24	3	4	for
24	3	5	your
24	3	6	daily
24	3	7	walk
24	3	8	this
24	3	9	morning
24	3	10	?
			
24	4	1	Yes
24	4	2	,
24	4	3	I
24	4	4	did
24	4	5	.
24	4	6	I
24	4	7	usually
24	4	8	walk
24	4	9	in
24	4	10	the
24	4	11	park
24	4	12	in
24	4	13	the
24	4	14	mornings
			
24	5	1	Do
24	5	2	you
24	5	3	use
24	5	4	any
24	5	5	walking
24	5	6	aids
24	5	7	during
24	5	8	your
24	5	9	walks
24	5	10	?
			
24	6	1	I
24	6	2	sometimes
24	6	3	use
24	6	4	a
24	6	5	walking
24	6	6	stick
24	6	7	for
24	6	8	extra
24	6	9	support
			
24	7	1	That
24	7	2	's
24	7	3	good
24	7	4	.
24	7	5	Do
24	7	6	you
24	7	7	find
24	7	8	it
24	7	9	helpful
24	7	10	?
			
24	8	1	Yes
24	8	2	,
24	8	3	it
24	8	4	gives
24	8	5	me
24	8	6	more
24	8	7	stability
24	8	8	,
24	8	9	especially
24	8	10	on
24	8	11	uneven
24	8	12	paths
			
24	9	1	I
24	9	2	'm
24	9	3	glad
24	9	4	to
24	9	5	hear
24	9	6	that
24	9	7	.
24	9	8	How
24	9	9	long
24	9	10	do
24	9	11	you
24	9	12	usually
24	9	13	walk
24	9	14	for
24	9	15	?
			
24	10	1	I
24	10	2	usually
24	10	3	walk
24	10	4	for
24	10	5	about
24	10	6	30
24	10	7	minutes
24	10	8	.
24	10	9	It
24	10	10	's
24	10	11	a
24	10	12	nice
24	10	13	way
24	10	14	to
24	10	15	start
24	10	16	the
24	10	17	day
24	10	18	.
			
			
25	1	1	How
25	1	2	has
25	1	3	your
25	1	4	daily
25	1	5	movement
25	1	6	been
25	1	7	going
25	1	8	,
25	1	9	recently
25	1	10	?
			
25	2	1	Well
25	2	2	,
25	2	3	I
25	2	4	started
25	2	5	using
25	2	6	a
25	2	7	walker
25	2	8	in
25	2	9	the
25	2	10	morning
25	2	11	to
25	2	12	go
25	2	13	out
25	2	14	for
25	2	15	a
25	2	16	walk
25	2	17	.
			
25	3	1	That
25	3	2	's
25	3	3	great
25	3	4	!
25	3	5	When
25	3	6	do
25	3	7	you
25	3	8	usually
25	3	9	go
25	3	10	for
25	3	11	a
25	3	12	walk
25	3	13	?
			
25	4	1	I
25	4	2	try
25	4	3	to
25	4	4	go
25	4	5	out
25	4	6	every
25	4	7	weekday
25	4	8	morning
25	4	9	after
25	4	10	breakfast
25	4	11	.
			
25	5	1	Do
25	5	2	you
25	5	3	face
25	5	4	any
25	5	5	challenges
25	5	6	while
25	5	7	using
25	5	8	the
25	5	9	walker
25	5	10	?
			
25	6	1	Sometimes
25	6	2	,
25	6	3	I
25	6	4	do
25	6	5	feel
25	6	6	a
25	6	7	bit
25	6	8	unsteady
25	6	9	but
25	6	10	I
25	6	11	manage
25	6	12	.
			
25	7	1	It
25	7	2	's
25	7	3	good
25	7	4	that
25	7	5	you
25	7	6	're
25	7	7	taking
25	7	8	those
25	7	9	walks
25	7	10	.
25	7	11	Do
25	7	12	you
25	7	13	enjoy
25	7	14	them
25	7	15	?
			
25	8	1	Yes
25	8	2	,
25	8	3	the
25	8	4	fresh
25	8	5	air
25	8	6	and
25	8	7	movement
25	8	8	help
25	8	9	me
25	8	10	feel
25	8	11	invigorated
25	8	12	.
			
			
26	1	1	When
26	1	2	do
26	1	3	you
26	1	4	usually
26	1	5	go
26	1	6	for
26	1	7	a
26	1	8	walk
26	1	9	?
			
26	2	1	I
26	2	2	usually
26	2	3	go
26	2	4	for
26	2	5	a
26	2	6	walk
26	2	7	in
26	2	8	the
26	2	9	morning
26	2	10	.
			
26	3	1	How
26	3	2	do
26	3	3	you
26	3	4	manage
26	3	5	going
26	3	6	up
26	3	7	the
26	3	8	stairs
26	3	9	in
26	3	10	your
26	3	11	house
26	3	12	?
			
26	4	1	I
26	4	2	hold
26	4	3	onto
26	4	4	the
26	4	5	handrail
26	4	6	and
26	4	7	take
26	4	8	it
26	4	9	one
26	4	10	step
26	4	11	at
26	4	12	a
26	4	13	time
26	4	14	.
			
26	5	1	Do
26	5	2	you
26	5	3	enjoy
26	5	4	any
26	5	5	outdoor
26	5	6	activities
26	5	7	that
26	5	8	involve
26	5	9	movement
26	5	10	?
			
26	6	1	I
26	6	2	enjoy
26	6	3	gardening
26	6	4	,
26	6	5	stretching
26	6	6	helps
26	6	7	with
26	6	8	mobility
26	6	9	.
			
26	7	1	How
26	7	2	do
26	7	3	you
26	7	4	feel
26	7	5	about
26	7	6	walking
26	7	7	with
26	7	8	the
26	7	9	new
26	7	10	walker
26	7	11	you
26	7	12	got
26	7	13	last
26	7	14	week
26	7	15	?
			
26	8	1	It
26	8	2	has
26	8	3	been
26	8	4	quite
26	8	5	helpful
26	8	6	,
26	8	7	I
26	8	8	feel
26	8	9	more
26	8	10	stable
26	8	11	now
26	8	12	.
			
26	9	1	Have
26	9	2	you
26	9	3	tried
26	9	4	using
26	9	5	public
26	9	6	transportation
26	9	7	recently
26	9	8	?
			
26	10	1	Yes
26	10	2	,
26	10	3	I
26	10	4	took
26	10	5	the
26	10	6	local
26	10	7	bus
26	10	8	to
26	10	9	visit
26	10	10	my
26	10	11	friend
26	10	12	last
26	10	13	weekend
26	10	14	.
			
			
27	1	1	How
27	1	2	are
27	1	3	you
27	1	4	doing
27	1	5	today
27	1	6	?
27	1	7	Any
27	1	8	interesting
27	1	9	activities
27	1	10	recently
27	1	11	?
			
27	2	1	I
27	2	2	struggle
27	2	3	a
27	2	4	bit
27	2	5	,
27	2	6	especially
27	2	7	when
27	2	8	I
27	2	9	walk
27	2	10	up
27	2	11	and
27	2	12	down
27	2	13	the
27	2	14	stairs
27	2	15	to
27	2	16	the
27	2	17	garden
27	2	18	.
			
27	3	1	Oh
27	3	2	,
27	3	3	when
27	3	4	are
27	3	5	you
27	3	6	usually
27	3	7	going
27	3	8	to
27	3	9	the
27	3	10	garden
27	3	11	?
			
27	4	1	I
27	4	2	try
27	4	3	to
27	4	4	go
27	4	5	there
27	4	6	in
27	4	7	the
27	4	8	morning
27	4	9	to
27	4	10	enjoy
27	4	11	some
27	4	12	fresh
27	4	13	air
27	4	14	and
27	4	15	tend
27	4	16	to
27	4	17	my
27	4	18	plants
27	4	19	.
			
27	5	1	Sounds
27	5	2	nice
27	5	3	.
27	5	4	How
27	5	5	do
27	5	6	you
27	5	7	cope
27	5	8	with
27	5	9	the
27	5	10	stairs
27	5	11	then
27	5	12	?
			
27	6	1	I
27	6	2	hold
27	6	3	onto
27	6	4	the
27	6	5	railing
27	6	6	tightly
27	6	7	to
27	6	8	make
27	6	9	sure
27	6	10	I
27	6	11	maintain
27	6	12	my
27	6	13	balance
27	6	14	.
			
27	7	1	That
27	7	2	's
27	7	3	a
27	7	4	good
27	7	5	idea
27	7	6	to
27	7	7	prevent
27	7	8	any
27	7	9	accidents
27	7	10	.
27	7	11	Do
27	7	12	you
27	7	13	also
27	7	14	go
27	7	15	for
27	7	16	walks
27	7	17	in
27	7	18	the
27	7	19	neighborhood
27	7	20	?
			
27	8	1	Yes
27	8	2	,
27	8	3	but
27	8	4	I
27	8	5	prefer
27	8	6	going
27	8	7	in
27	8	8	the
27	8	9	garden
27	8	10	as
27	8	11	it
27	8	12	's
27	8	13	quieter
27	8	14	and
27	8	15	more
27	8	16	peaceful
27	8	17	.
			
27	9	1	It
27	9	2	's
27	9	3	important
27	9	4	to
27	9	5	find
27	9	6	a
27	9	7	peaceful
27	9	8	spot
27	9	9	.
27	9	10	Take
			
			
28	1	1	How
28	1	2	was
28	1	3	your
28	1	4	day
28	1	5	today
28	1	6	?
			
28	2	1	I
28	2	2	had
28	2	3	a
28	2	4	lovely
28	2	5	morning
28	2	6	walk
28	2	7	in
28	2	8	the
28	2	9	park
28	2	10	.
			
28	3	1	When
28	3	2	do
28	3	3	you
28	3	4	usually
28	3	5	go
28	3	6	for
28	3	7	a
28	3	8	walk
28	3	9	?
			
28	4	1	I
28	4	2	usually
28	4	3	go
28	4	4	for
28	4	5	a
28	4	6	walk
28	4	7	in
28	4	8	the
28	4	9	morning
28	4	10	after
28	4	11	breakfast
28	4	12	.
			
28	5	1	Sounds
28	5	2	like
28	5	3	a
28	5	4	good
28	5	5	routine
28	5	6	.
28	5	7	Do
28	5	8	you
28	5	9	go
28	5	10	alone
28	5	11	?
			
28	6	1	Yes
28	6	2	,
28	6	3	I
28	6	4	enjoy
28	6	5	the
28	6	6	peaceful
28	6	7	morning
28	6	8	alone
28	6	9	time
28	6	10	.
			
28	7	1	And
28	7	2	how
28	7	3	far
28	7	4	do
28	7	5	you
28	7	6	usually
28	7	7	walk
28	7	8	each
28	7	9	day
28	7	10	?
			
28	8	1	I
28	8	2	walk
28	8	3	around
28	8	4	the
28	8	5	park
28	8	6	three
28	8	7	times
28	8	8	,
28	8	9	which
28	8	10	is
28	8	11	roughly
28	8	12	a
28	8	13	mile
28	8	14	.
			
28	9	1	That
28	9	2	's
28	9	3	great
28	9	4	!
28	9	5	I
28	9	6	'm
28	9	7	glad
28	9	8	you
28	9	9	're
28	9	10	keeping
28	9	11	active
28	9	12	.
			
			
29	1	1	How
29	1	2	do
29	1	3	you
29	1	4	manage
29	1	5	to
29	1	6	get
29	1	7	up
29	1	8	the
