conversation	sent_id	token_id	token
16	5	9	finished
16	5	10	arranging
16	5	11	the
16	5	12	furniture
16	5	13	?
			
16	6	1	Not
16	6	2	completely
16	6	3	.
16	6	4	I
16	6	5	'm
16	6	6	still
16	6	7	deciding
16	6	8	on
16	6	9	the
16	6	10	best
16	6	11	layout
16	6	12	.
			
16	7	1	It
16	7	2	takes
16	7	3	time
16	7	4	to
16	7	5	find
16	7	6	the
16	7	7	right
16	7	8	setup
16	7	9	.
16	7	10	Have
16	7	11	you
16	7	12	bought
16	7	13	any
16	7	14	new
16	7	15	household
16	7	16	items
16	7	17	?
			
16	8	1	Yes
16	8	2	,
16	8	3	I
16	8	4	purchased
16	8	5	a
16	8	6	new
16	8	7	sofa
16	8	8	and
16	8	9	some
16	8	10	kitchen
16	8	11	appliances
16	8	12	recently
16	8	13	.
			
			
17	1	1	How
17	1	2	are
17	1	3	you
17	1	4	finding
17	1	5	living
17	1	6	in
17	1	7	your
17	1	8	new
17	1	9	house
17	1	10	,
17	1	11	Mrs.
17	1	12	Smith
17	1	13	?
			
17	2	1	Oh
17	2	2	,
17	2	3	it
17	2	4	's
17	2	5	been
17	2	6	a
17	2	7	joy
17	2	8	!
17	2	9	I
17	2	10	moved
17	2	11	in
17	2	12	last
17	2	13	month
17	2	14	and
17	2	15	slowly
17	2	16	been
17	2	17	furnishing
17	2	18	it
17	2	19	.
			
17	3	1	That
17	3	2	sounds
17	3	3	great
17	3	4	!
17	3	5	Where
17	3	6	did
17	3	7	you
17	3	8	go
17	3	9	to
17	3	10	get
17	3	11	your
17	3	12	furniture
17	3	13	?
			
17	4	1	We
17	4	2	got
17	4	3	most
17	4	4	of
17	4	5	it
17	4	6	from
17	4	7	the
17	4	8	nearby
17	4	9	furniture
17	4	10	store
17	4	11	.
			
17	5	1	Did
17	5	2	you
17	5	3	have
17	5	4	trouble
17	5	5	with
17	5	6	transporting
17	5	7	the
17	5	8	furniture
17	5	9	to
17	5	10	your
17	5	11	house
17	5	12	?
			
17	6	1	Luckily
17	6	2	,
17	6	3	they
17	6	4	offered
17	6	5	delivery
17	6	6	service
17	6	7	so
17	6	8	it
17	6	9	was
17	6	10	hassle
17	6	11	-
17	6	12	free
17	6	13	.
			
17	7	1	That
17	7	2	must
17	7	3	have
17	7	4	saved
17	7	5	you
17	7	6	a
17	7	7	lot
17	7	8	of
17	7	9	time
17	7	10	and
17	7	11	effort
17	7	12	.
			
17	8	1	Yes
17	8	2	,
17	8	3	it
17	8	4	was
17	8	5	incredibly
17	8	6	convenient
17	8	7	.
17	8	8	I
17	8	9	'm
17	8	10	grateful
17	8	11	for
17	8	12	such
17	8	13	services
17	8	14	nowadays
17	8	15	.
			
			
18	1	1	How
18	1	2	has
18	1	3	your
18	1	4	day
18	1	5	been
18	1	6	so
18	1	7	far
18	1	8	?
			
18	2	1	Oh
18	2	2	,
18	2	3	it
18	2	4	's
18	2	5	been
18	2	6	good
18	2	7	.
18	2	8	I
18	2	9	was
18	2	10	cleaning
18	2	11	the
18	2	12	house
18	2	13	this
18	2	14	morning
18	2	15	.
			
18	3	1	When
18	3	2	do
18	3	3	you
18	3	4	usually
18	3	5	do
18	3	6	your
18	3	7	cleaning
18	3	8	routine
18	3	9	?
			
18	4	1	I
18	4	2	prefer
18	4	3	to
18	4	4	clean
18	4	5	early
18	4	6	morning
18	4	7	when
18	4	8	it
18	4	9	's
18	4	10	quiet
18	4	11	and
18	4	12	peaceful
18	4	13	.
			
18	5	1	Do
18	5	2	you
18	5	3	follow
18	5	4	a
18	5	5	specific
18	5	6	schedule
18	5	7	for
18	5	8	cleaning
18	5	9	tasks
18	5	10	?
			
18	6	1	Yes
18	6	2	,
18	6	3	I
18	6	4	have
18	6	5	a
18	6	6	weekly
18	6	7	cleaning
18	6	8	schedule
18	6	9	to
18	6	10	keep
18	6	11	everything
18	6	12	in
18	6	13	order
18	6	14	.
			
18	7	1	That
18	7	2	's
18	7	3	great
18	7	4	!
18	7	5	How
18	7	6	do
18	7	7	you
18	7	8	like
18	7	9	to
18	7	10	unwind
18	7	11	after
18	7	12	cleaning
18	7	13	?
			
18	8	1	I
18	8	2	usually
18	8	3	make
18	8	4	myself
18	8	5	a
18	8	6	cup
18	8	7	of
18	8	8	tea
18	8	9	and
18	8	10	read
18	8	11	a
18	8	12	book
18	8	13	in
18	8	14	the
18	8	15	afternoon
18	8	16	.
			
18	9	1	That
18	9	2	sounds
18	9	3	like
18	9	4	a
18	9	5	lovely
18	9	6	way
18	9	7	to
18	9	8	relax
18	9	9	after
18	9	10	a
18	9	11	productive
18	9	12	morning
18	9	13	!
			
			
19	1	1	How
19	1	2	have
19	1	3	you
19	1	4	been
19	1	5	managing
19	1	6	your
19	1	7	daily
19	1	8	routines
19	1	9	at
19	1	10	home
19	1	11	lately
19	1	12	?
			
19	2	1	I
19	2	2	've
19	2	3	been
19	2	4	getting
19	2	5	up
19	2	6	early
19	2	7	to
19	2	8	water
19	2	9	my
19	2	10	plants
19	2	11	every
19	2	12	morning
19	2	13	.
19	2	14	It
19	2	15	's
19	2	16	a
19	2	17	lovely
19	2	18	routine
19	2	19	.
			
19	3	1	That
19	3	2	's
19	3	3	nice
19	3	4	!
19	3	5	Do
19	3	6	you
19	3	7	have
19	3	8	any
19	3	9	plans
19	3	10	for
19	3	11	reorganizing
19	3	12	your
19	3	13	living
19	3	14	room
19	3	15	?
			
19	4	1	Yes
19	4	2	,
19	4	3	I
19	4	4	'm
19	4	5	thinking
19	4	6	of
19	4	7	rearranging
19	4	8	the
19	4	9	furniture
19	4	10	next
19	4	11	weekend
19	4	12	for
19	4	13	a
19	4	14	fresh
19	4	15	look
19	4	16	.
			
19	5	1	Sounds
19	5	2	like
19	5	3	a
19	5	4	fun
19	5	5	project
19	5	6	!
19	5	7	How
19	5	8	do
19	5	9	you
19	5	10	usually
19	5	11	decide
19	5	12	on
19	5	13	what
19	5	14	new
19	5	15	household
19	5	16	items
19	5	17	to
19	5	18	buy
19	5	19	?
			
19	6	1	I
19	6	2	visit
19	6	3	local
19	6	4	stores
19	6	5	and
19	6	6	compare
19	6	7	prices
19	6	8	to
19	6	9	find
19	6	10	the
19	6	11	best
19	6	12	deals
19	6	13	on
19	6	14	quality
19	6	15	items
19	6	16	.
			
19	7	1	Smart
19	7	2	shopping
19	7	3	strategy
19	7	4	!
19	7	5	When
19	7	6	do
19	7	7	you
19	7	8	think
19	7	9	you
19	7	10	'll
19	7	11	need
19	7	12	help
19	7	13	with
19	7	14	any
19	7	15	household
19	7	16	repairs
19	7	17	?
			
19	8	1	I
19	8	2	might
19	8	3	need
19	8	4	some
19	8	5	help
19	8	6	with
19	8	7	fixing
19	8	8	a
19	8	9	leaking
19	8	10	pipe
19	8	11	in
19	8	12	the
19	8	13	bathroom
19	8	14	next
19	8	15	month
19	8	16	.
			
			
20	1	1	How
20	1	2	was
20	1	3	your
20	1	4	day
20	1	5	today
20	1	6	,
20	1	7	any
20	1	8	domestic
20	1	9	tasks
20	1	10	completed
20	1	11	?
			
20	2	1	Yes
20	2	2	,
20	2	3	I
20	2	4	helped
20	2	5	with
20	2	6	the
20	2	7	dishes
20	2	8	after
20	2	9	dinner
20	2	10	.
			
20	3	1	That
20	3	2	's
20	3	3	great
20	3	4	!
20	3	5	When
20	3	6	do
20	3	7	you
20	3	8	usually
20	3	9	do
20	3	10	household
20	3	11	chores
20	3	12	?
			
20	4	1	I
20	4	2	prefer
20	4	3	to
20	4	4	do
20	4	5	chores
20	4	6	in
20	4	7	the
20	4	8	morning
20	4	9	before
20	4	10	it
20	4	11	gets
20	4	12	too
20	4	13	busy
20	4	14	.
			
20	5	1	Do
20	5	2	you
20	5	3	have
20	5	4	a
20	5	5	particular
20	5	6	routine
20	5	7	for
20	5	8	cleaning
20	5	9	?
			
20	6	1	I
20	6	2	start
20	6	3	with
20	6	4	dusting
20	6	5	and
20	6	6	then
20	6	7	move
20	6	8	on
20	6	9	to
20	6	10	vacuuming
20	6	11	.
			
20	7	1	Smart
20	7	2	to
20	7	3	have
20	7	4	a
20	7	5	routine
20	7	6	!
20	7	7	Do
20	7	8	you
20	7	9	enjoy
20	7	10	cooking
20	7	11	as
20	7	12	well
20	7	13	?
			
20	8	1	Yes
20	8	2	,
20	8	3	I
20	8	4	usually
20	8	5	cook
20	8	6	dinner
20	8	7	for
20	8	8	the
20	8	9	family
20	8	10	every
20	8	11	night
20	8	12	.
			
20	9	1	Sounds
20	9	2	like
20	9	3	you
20	9	4	have
20	9	5	your
20	9	6	daily
20	9	7	routine
20	9	8	all
20	9	9	figured
20	9	10	out
20	9	11	!
			
			
21	1	1	How
21	1	2	has
21	1	3	your
21	1	4	daily
21	1	5	routine
21	1	6	been
21	1	7	lately
21	1	8	?
			
21	2	1	Well
21	2	2	,
21	2	3	I
21	2	4	've
21	2	5	been
21	2	6	trying
21	2	7	to
21	2	8	do
21	2	9	some
21	2	10	gardening
21	2	11	every
21	2	12	morning
21	2	13	.
			
21	3	1	Do
21	3	2	you
21	3	3	usually
21	3	4	garden
21	3	5	by
21	3	6	yourself
21	3	7	?
			
21	4	1	No
21	4	2	,
21	4	3	my
21	4	4	neighbor
21	4	5	comes
21	4	6	over
21	4	7	to
21	4	8	help
21	4	9	me
21	4	10	every
21	4	11	now
21	4	12	and
21	4	13	then
21	4	14	.
			
21	5	1	That
21	5	2	's
21	5	3	nice
21	5	4	of
21	5	5	them
21	5	6	to
21	5	7	lend
21	5	8	a
21	5	9	hand
21	5	10	.
21	5	11	When
21	5	12	do
21	5	13	you
21	5	14	typically
21	5	15	start
21	5	16	gardening
21	5	17	?
			
21	6	1	We
21	6	2	usually
21	6	3	start
21	6	4	around
21	6	5	8
21	6	6	a.m.
21	6	7	,
21	6	8	before
21	6	9	it
21	6	10	gets
21	6	11	too
21	6	12	hot
21	6	13	.
			
21	7	1	It
21	7	2	's
21	7	3	good
21	7	4	to
21	7	5	avoid
21	7	6	the
21	7	7	heat
21	7	8	.
21	7	9	What
21	7	10	do
21	7	11	you
21	7	12	enjoy
21	7	13	planting
21	7	14	the
21	7	15	most
21	7	16	?
			
21	8	1	I
21	8	2	love
21	8	3	growing
21	8	4	tomatoes
21	8	5	and
21	8	6	roses
21	8	7	the
21	8	8	most
21	8	9	.
			
21	9	1	I
21	9	2	bet
21	9	3	your
21	9	4	garden
21	9	5	must
21	9	6	look
21	9	7	lovely
21	9	8	with
21	9	9	all
21	9	10	those
21	9	11	tomatoes
21	9	12	and
21	9	13	roses
21	9	14	!
			
			
22	1	1	How
22	1	2	was
22	1	3	your
22	1	4	day
22	1	5	,
22	1	6	did
22	1	7	you
22	1	8	manage
22	1	9	to
22	1	10	complete
22	1	11	all
22	1	12	your
22	1	13	daily
22	1	14	tasks
22	1	15	?
			
22	2	1	Yes
22	2	2	,
22	2	3	I
22	2	4	did
22	2	5	.
22	2	6	I
22	2	7	spent
22	2	8	the
22	2	9	morning
22	2	10	cleaning
22	2	11	the
22	2	12	house
22	2	13	and
22	2	14	doing
22	2	15	the
22	2	16	laundry
22	2	17	.
			
22	3	1	Sounds
22	3	2	productive
22	3	3	!
22	3	4	When
22	3	5	do
22	3	6	you
22	3	7	usually
22	3	8	find
22	3	9	time
22	3	10	to
22	3	11	do
22	3	12	your
22	3	13	grocery
22	3	14	shopping
22	3	15	?
			
22	4	1	I
22	4	2	prefer
22	4	3	going
22	4	4	to
22	4	5	the
22	4	6	store
22	4	7	early
22	4	8	in
22	4	9	the
22	4	10	morning
22	4	11	to
22	4	12	avoid
22	4	13	the
22	4	14	crowds
22	4	15	.
			
22	5	1	Smart
22	5	2	choice
22	5	3	!
22	5	4	How
22	5	5	about
22	5	6	organizing
22	5	7	your
22	5	8	personal
22	5	9	belongings
22	5	10	at
22	5	11	home
22	5	12	,
22	5	13	when
22	5	14	do
22	5	15	you
22	5	16	usually
22	5	17	do
22	5	18	that
22	5	19	?
			
22	6	1	I
22	6	2	usually
22	6	3	take
22	6	4	some
22	6	5	time
22	6	6	in
22	6	7	the
22	6	8	evenings
22	6	9	to
22	6	10	tidy
22	6	11	up
22	6	12	and
22	6	13	organize
22	6	14	my
22	6	15	things
22	6	16	.
			
22	7	1	That
22	7	2	's
22	7	3	a
22	7	4	good
22	7	5	routine
22	7	6	.
22	7	7	How
22	7	8	frequently
22	7	9	do
22	7	10	you
22	7	11	plan
22	7	12	your
22	7	13	meals
22	7	14	for
22	7	15	the
22	7	16	week
22	7	17	?
			
22	8	1	I
22	8	2	plan
22	8	3	my
22	8	4	meals
22	8	5	every
22	8	6	Sunday
22	8	7	,
22	8	8	it
22	8	9	helps
22	8	10	me
22	8	11	stay
22	8	12	organized
22	8	13	and
22	8	14	saves
22	8	15	time
22	8	16	during
22	8	17	the
22	8	18	week
22	8	19	.
			
			
23	1	1	How
23	1	2	has
23	1	3	your
23	1	4	day
23	1	5	been
23	1	6	,
23	1	7	keeping
23	1	8	up
23	1	9	with
23	1	10	household
23	1	11	chores
23	1	12	?
			
23	2	1	Not
23	2	2	the
23	2	3	best
23	2	4	.
23	2	5	I
23	2	6	'm
23	2	7	struggling
23	2	8	with
23	2	9	keeping
23	2	10	up
23	2	11	with
23	2	12	the
23	2	13	laundry
23	2	14	these
23	2	15	days
23	2	16	.
			
23	3	1	When
23	3	2	do
23	3	3	you
23	3	4	usually
23	3	5	tackle
23	3	6	the
23	3	7	laundry
23	3	8	?
			
23	4	1	I
23	4	2	used
23	4	3	to
23	4	4	do
23	4	5	it
23	4	6	on
23	4	7	weekends
23	4	8	,
23	4	9	but
23	4	10	lately
23	4	11	I
23	4	12	find
23	4	13	myself
23	4	14	postponing
23	4	15	it
23	4	16	until
23	4	17	it
23	4	18	piles
23	4	19	up
23	4	20	.
			
23	5	1	Maybe
23	5	2	you
23	5	3	can
23	5	4	try
23	5	5	a
23	5	6	little
23	5	7	bit
23	5	8	each
23	5	9	day
23	5	10	instead
23	5	11	?
			
23	6	1	That
23	6	2	's
23	6	3	a
23	6	4	good
23	6	5	idea
23	6	6	,
23	6	7	I
23	6	8	should
23	6	9	prioritize
23	6	10	it
23	6	11	better
23	6	12	.
			
23	7	1	Do
23	7	2	you
23	7	3	have
23	7	4	help
23	7	5	around
23	7	6	the
23	7	7	house
23	7	8	with
23	7	9	these
23	7	10	tasks
23	7	11	?
			
23	8	1	Not
23	8	2	really
23	8	3	,
23	8	4	it
23	8	5	's
23	8	6	just
23	8	7	me
23	8	8	managing
23	8	9	everything
23	8	10	on
23	8	11	my
23	8	12	own
23	8	13	lately
23	8	14	.
			
23	9	1	It
23	9	2	must
23	9	3	be
23	9	4	exhausting
23	9	5	,
23	9	6	but
23	9	7	I
23	9	8	believe
23	9	9	you
23	9	10	'll
23	9	11	find
23	9	12	a
23	9	13	way
23	9	14	to
23	9	15	handle
23	9	16	it
23	9	17	well
23	9	18	.
			
			
24	1	1	How
24	1	2	have
24	1	3	you
24	1	4	been
24	1	5	spending
24	1	6	your
24	1	7	days
24	1	8	lately
24	1	9	?
			
24	2	1	I
24	2	2	've
24	2	3	been
24	2	4	rearranging
24	2	5	my
24	2	6	living
24	2	7	room
24	2	8	furniture
24	2	9	.
			
24	3	1	Oh
24	3	2	,
24	3	3	when
24	3	4	did
24	3	5	you
24	3	6	decide
24	3	7	to
24	3	8	do
24	3	9	that
24	3	10	?
			
24	4	1	Last
24	4	2	weekend
24	4	3	,
24	4	4	I
24	4	5	felt
24	4	6	it
24	4	7	needed
24	4	8	a
24	4	9	change
24	4	10	.
			
24	5	1	That
24	5	2	sounds
24	5	3	like
24	5	4	a
24	5	5	good
24	5	6	way
24	5	7	to
24	5	8	freshen
24	5	9	things
24	5	10	up
24	5	11	at
24	5	12	home
24	5	13	.
			
24	6	1	Yes
24	6	2	,
24	6	3	it
24	6	4	feels
24	6	5	more
24	6	6	spacious
24	6	7	now
24	6	8	.
			
24	7	1	Are
24	7	2	you
24	7	3	planning
24	7	4	on
24	7	5	any
24	7	6	more
24	7	7	changes
24	7	8	around
24	7	9	the
24	7	10	house
24	7	11	?
			
24	8	1	I
24	8	2	might
24	8	3	repaint
24	8	4	the
24	8	5	kitchen
24	8	6	next
24	8	7	month
24	8	8	.
			
24	9	1	That
24	9	2	's
24	9	3	exciting
24	9	4	!
24	9	5	What
24	9	6	color
24	9	7	are
24	9	8	you
24	9	9	thinking
24	9	10	of
24	9	11	?
			
24	10	1	I
24	10	2	'm
24	10	3	considering
24	10	4	a
24	10	5	soft
24	10	6	blue
24	10	7	to
24	10	8	brighten
24	10	9	up
24	10	10	the
24	10	11	space
24	10	12	.
			
			
25	1	1	How
25	1	2	was
25	1	3	your
25	1	4	day
25	1	5	today
25	1	6	,
25	1	7	?
25	1	8	Did
25	1	9	you
25	1	10	manage
25	1	11	to
25	1	12	cook
25	1	13	your
25	1	14	favorite
25	1	15	dish
25	1	16	?
			
25	2	1	I
25	2	2	cooked
25	2	3	my
25	2	4	favorite
25	2	5	meatloaf
25	2	6	tonight
25	2	7	.
25	2	8	I
25	2	9	always
25	2	10	cook
25	2	11	it
25	2	12	for
25	2	13	dinner
25	2	14	.
			
25	3	1	Sounds
25	3	2	delicious
25	3	3	!
25	3	4	When
25	3	5	did
25	3	6	you
25	3	7	first
25	3	8	learn
25	3	9	to
25	3	10	cook
25	3	11	meatloaf
25	3	12	?
			
25	4	1	Oh
25	4	2	,
25	4	3	I
25	4	4	learned
25	4	5	how
25	4	6	to
25	4	7	cook
25	4	8	meatloaf
25	4	9	from
25	4	10	my
25	4	11	mother
25	4	12	when
25	4	13	I
25	4	14	was
25	4	15	a
25	4	16	teenager
25	4	17	.
			
25	5	1	That
25	5	2	's
25	5	3	wonderful
25	5	4	.
25	5	5	Do
25	5	6	you
25	5	7	often
25	5	8	experiment
25	5	9	with
25	5	10	new
25	5	11	recipes
25	5	12	or
25	5	13	do
25	5	14	you
25	5	15	prefer
25	5	16	sticking
25	5	17	to
25	5	18	the
25	5	19	classics
25	5	20	?
			
25	6	1	I
25	6	2	mostly
25	6	3	stick
25	6	4	to
25	6	5	the
25	6	6	classics
25	6	7	like
25	6	8	meatloaf
25	6	9	and
25	6	10	pot
25	6	11	roast
25	6	12	.
25	6	13	I
25	6	14	'm
25	6	15	not
25	6	16	much
25	6	17	of
25	6	18	an
25	6	19	adventurous
25	6	20	cook
25	6	21	.
			
25	7	1	That
25	7	2	's
25	7	3	totally
25	7	4	fine
25	7	5	.
25	7	6	Sometimes
25	7	7	the
25	7	8	classic
25	7	9	recipes
25	7	10	are
25	7	11	the
25	7	12	best
25	7	13	.
25	7	14	Do
25	7	15	you
25	7	16	enjoy
25	7	17	the
25	7	18	process
25	7	19	of
25	7	20	cooking
25	7	21	?
			
25	8	1	Yes
25	8	2	,
25	8	3	I
25	8	4	find
25	8	5	it
			
			
26	1	1	How
26	1	2	have
26	1	3	you
26	1	4	been
26	1	5	managing
26	1	6	your
26	1	7	household
26	1	8	chores
26	1	9	,
26	1	10	lately
26	1	11	?
			
26	2	1	It
26	2	2	's
26	2	3	become
26	2	4	challenging
26	2	5	due
26	2	6	to
26	2	7	my
26	2	8	knee
26	2	9	injury
26	2	10	.
			
26	3	1	Have
26	3	2	you
26	3	3	considered
26	3	4	hiring
26	3	5	some
26	3	6	help
26	3	7	around
26	3	8	the
26	3	9	house
26	3	10	?
			
26	4	1	I
26	4	2	have
26	4	3	n't
26	4	4	thought
26	4	5	about
26	4	6	it
26	4	7	.
26	4	8	What
26	4	9	types
26	4	10	of
26	4	11	services
26	4	12	could
26	4	13	I
26	4	14	get
26	4	15	?
			
26	5	1	You
26	5	2	can
26	5	3	hire
26	5	4	someone
26	5	5	for
26	5	6	cleaning
26	5	7	,
26	5	8	cooking
26	5	9	,
26	5	10	or
26	5	11	even
26	5	12	running
26	5	13	errands
26	5	14	for
26	5	15	you
26	5	16	.
			
26	6	1	Sounds
26	6	2	like
26	6	3	a
26	6	4	good
26	6	5	idea
26	6	6	.
26	6	7	When
26	6	8	should
26	6	9	I
26	6	10	start
26	6	11	considering
26	6	12	this
26	6	13	?
			
26	7	1	I
26	7	2	'd
26	7	3	say
26	7	4	sooner
26	7	5	rather
26	7	6	than
26	7	7	later
26	7	8	,
26	7	9	especially
26	7	10	with
26	7	11	your
26	7	12	injury
26	7	13	.
26	7	14	Would
26	7	15	you
26	7	16	like
26	7	17	some
26	7	18	recommendations
26	7	19	?
			
26	8	1	Yes
26	8	2	,
26	8	3	please
26	8	4	.
26	8	5	I
26	8	6	appreciate
26	8	7	your
26	8	8	help
26	8	9	.
			
			
27	1	1	How
27	1	2	has
27	1	3	your
27	1	4	morning
27	1	5	routine
27	1	6	been
27	1	7	going
27	1	8	lately
27	1	9	,
27	1	10	any
27	1	11	changes
27	1	12	?
			
27	2	1	I
27	2	2	usually
27	2	3	wake
27	2	4	up
27	2	5	around
27	2	6	7:00
27	2	7	AM
27	2	8	,
27	2	9	make
27	2	10	breakfast
27	2	11	,
27	2	12	and
27	2	13	water
27	2	14	the
27	2	15	plants
27	2	16	.
			
27	3	1	What
27	3	2	about
27	3	3	your
27	3	4	grocery
27	3	5	shopping
27	3	6	routine
27	3	7	,
27	3	8	do
27	3	9	you
27	3	10	prefer
27	3	11	doing
27	3	12	it
27	3	13	yourself
27	3	14	?
			
27	4	1	I
27	4	2	go
27	4	3	for
27	4	4	grocery
27	4	5	shopping
27	4	6	every
27	4	7	Thursday
27	4	8	.
27	4	9	I
27	4	10	did
27	4	11	n't
27	4	12	go
27	4	13	myself
27	4	14	,
27	4	15	a
27	4	16	neighbor
27	4	17	helped
27	4	18	.
			
27	5	1	How
27	5	2	's
27	5	3	the
27	5	4	household
27	5	5	cleaning
27	5	6	schedule
27	5	7	?
27	5	8	Do
27	5	9	you
27	5	10	manage
27	5	11	on
27	5	12	your
27	5	13	own
27	5	14	?
			
27	6	1	My
27	6	2	daughter
27	6	3	visits
27	6	4	every
27	6	5	Sunday
27	6	6	to
27	6	7	help
27	6	8	me
27	6	9	with
27	6	10	cleaning
27	6	11	and
27	6	12	laundry
27	6	13	.
			
27	7	1	And
27	7	2	what
27	7	3	about
27	7	4	organizing
27	7	5	and
27	7	6	decluttering
27	7	7	the
27	7	8	house
27	7	9	,
27	7	10	is
27	7	11	it
27	7	12	going
27	7	13	well
27	7	14	?
			
27	8	1	I
27	8	2	am
27	8	3	slowly
27	8	4	decluttering
27	8	5	each
27	8	6	room
27	8	7	.
27	8	8	It
27	8	9	takes
27	8	10	time
27	8	11	but
27	8	12	I
27	8	13	'm
27	8	14	making
27	8	15	progress
27	8	16	.
			
27	9	1	How
27	9	2	are
27	9	3	you
27	9	4	coping
27	9	5	with
27	9	6	any
27	9	7	repairs
27	9	8	or
			
			
28	1	1	How
28	1	2	have
28	1	3	you
28	1	4	been
28	1	5	managing
28	1	6	your
28	1	7	household
28	1	8	tasks
28	1	9	lately
28	1	10	?
			
28	2	1	I
28	2	2	have
28	2	3	been
28	2	4	organizing
28	2	5	my
28	2	6	kitchen
28	2	7	every
28	2	8	morning
28	2	9	.
			
28	3	1	That
28	3	2	's
28	3	3	great
28	3	4	!
28	3	5	When
28	3	6	did
28	3	7	you
28	3	8	start
28	3	9	this
28	3	10	routine
28	3	11	?
			
28	4	1	I
28	4	2	started
28	4	3	doing
28	4	4	it
28	4	5	two
28	4	6	months
28	4	7	ago
28	4	8	.
			
28	5	1	Have
28	5	2	you
28	5	3	noticed
28	5	4	any
28	5	5	difference
28	5	6	in
28	5	7	your
28	5	8	daily
28	5	9	routine
28	5	10	since
28	5	11	then
28	5	12	?
			
28	6	1	Yes
28	6	2	,
28	6	3	it
28	6	4	definitely
28	6	5	has
28	6	6	made
28	6	7	my
28	6	8	cooking
28	6	9	process
28	6	10	much
28	6	11	smoother
28	6	12	.
			
28	7	1	Do
28	7	2	you
28	7	3	enjoy
28	7	4	cooking
28	7	5	more
28	7	6	now
28	7	7	that
28	7	8	everything
28	7	9	is
28	7	10	well
28	7	11	-
28	7	12	organized
28	7	13	?
			
28	8	1	Absolutely
28	8	2	.
28	8	3	It
28	8	4	's
28	8	5	less
28	8	6	stressful
28	8	7	and
28	8	8	more
28	8	9	enjoyable
28	8	10	.
			
28	9	1	That
28	9	2	's
28	9	3	wonderful
28	9	4	to
28	9	5	hear
28	9	6	.
28	9	7	Keep
28	9	8	up
28	9	9	the
28	9	10	good
28	9	11	work
28	9	12	!
			
			
29	1	1	How
29	1	2	was
29	1	3	your
29	1	4	day
29	1	5	today
29	1	6	,
29	1	7	Mrs.
29	1	8	Jenkins
29	1	9	?
			
29	2	1	Quite
29	2	2	busy
29	2	3	,
29	2	4	I
29	2	5	was
29	2	6	rearranging
29	2	7	the
29	2	8	living
29	2	9	room
29	2	10	furniture
29	2	11	today
29	2	12	.
			
29	3	1	Oh
29	3	2	,
29	3	3	when
29	3	4	do
29	3	5	you
29	3	6	find
29	3	7	time
29	3	8	to
29	3	9	do
29	3	10	that
29	3	11	?
			
29	4	1	I
29	4	2	usually
29	4	3	do
29	4	4	it
29	4	5	over
29	4	6	the
29	4	7	weekends
29	4	8	when
29	4	9	I
29	4	10	have
29	4	11	more
29	4	12	free
29	4	13	time
29	4	14	.
			
29	5	1	Sounds
29	5	2	like
29	5	3	a
29	5	4	good
29	5	5	plan
29	5	6	.
29	5	7	Have
29	5	8	you
29	5	9	finished
29	5	10	rearranging
29	5	11	everything
29	5	12	?
			
29	6	1	Almost
29	6	2	,
29	6	3	just
29	6	4	need
29	6	5	some
29	6	6	help
29	6	7	moving
29	6	8	the
29	6	9	heavy
29	6	10	items
29	6	11	.
			
29	7	1	I
29	7	2	can
29	7	3	come
29	7	4	over
29	7	5	on
29	7	6	Sunday
29	7	7	and
29	7	8	help
29	7	9	you
29	7	10	with
29	7	11	that
29	7	12	,
29	7	13	if
29	7	14	you
29	7	15	like
29	7	16	.
			
29	8	1	That
29	8	2	would
29	8	3	be
29	8	4	great
29	8	5	,
29	8	6	thank
29	8	7	you
29	8	8	!
			
			
30	1	1	How
30	1	2	has
30	1	3	your
30	1	4	daily
30	1	5	routine
30	1	6	been
30	1	7	lately
30	1	8	?
			
30	2	1	Well
30	2	2	,
30	2	3	I
30	2	4	've
30	2	5	been
30	2	6	keeping
30	2	7	busy
30	2	8	with
30	2	9	housecleaning
30	2	10	every
30	2	11	morning
30	2	12	.
			
30	3	1	That
30	3	2	's
30	3	3	great
30	3	4	to
30	3	5	hear
30	3	6	.
30	3	7	Do
30	3	8	you
30	3	9	have
30	3	10	a
30	3	11	specific
30	3	12	routine
30	3	13	for
30	3	14	cleaning
30	3	15	?
			
30	4	1	Yes
30	4	2	,
30	4	3	I
30	4	4	start
30	4	5	in
30	4	6	the
30	4	7	kitchen
30	4	8	,
30	4	9	then
30	4	10	move
30	4	11	on
30	4	12	to
30	4	13	the
30	4	14	living
30	4	15	room
30	4	16	.
			
30	5	1	And
30	5	2	do
30	5	3	you
30	5	4	follow
30	5	5	any
30	5	6	particular
30	5	7	cleaning
30	5	8	schedule
30	5	9	?
			
30	6	1	I
30	6	2	clean
30	6	3	different
30	6	4	parts
30	6	5	of
30	6	6	the
30	6	7	house
30	6	8	each
30	6	9	day
30	6	10	to
30	6	11	stay
30	6	12	organized
30	6	13	.
			
30	7	1	How
30	7	2	long
30	7	3	does
30	7	4	it
30	7	5	usually
30	7	6	take
30	7	7	to
30	7	8	finish
30	7	9	cleaning
30	7	10	the
30	7	11	entire
30	7	12	house
30	7	13	?
			
30	8	1	Oh
30	8	2	,
30	8	3	it
30	8	4	takes
30	8	5	me
30	8	6	a
30	8	7	few
30	8	8	hours
30	8	9	each
30	8	10	day
30	8	11	to
30	8	12	get
30	8	13	everything
30	8	14	done
30	8	15	.
			
			
31	1	1	How
31	1	2	was
31	1	3	your
