conversation	sent_id	token_id	token
16	2	6	visit
16	2	7	my
16	2	8	friend
16	2	9	this
16	2	10	morning
16	2	11	.
			
16	3	1	That
16	3	2	sounds
16	3	3	nice
16	3	4	!
16	3	5	When
16	3	6	does
16	3	7	the
16	3	8	bus
16	3	9	usually
16	3	10	come
16	3	11	?
			
16	4	1	It
16	4	2	arrives
16	4	3	at
16	4	4	the
16	4	5	stop
16	4	6	nearest
16	4	7	my
16	4	8	house
16	4	9	around
16	4	10	9
16	4	11	a.m.
			
16	5	1	Do
16	5	2	you
16	5	3	enjoy
16	5	4	taking
16	5	5	the
16	5	6	bus
16	5	7	for
16	5	8	your
16	5	9	travels
16	5	10	?
			
16	6	1	Yes
16	6	2	,
16	6	3	it
16	6	4	's
16	6	5	convenient
16	6	6	and
16	6	7	allows
16	6	8	me
16	6	9	to
16	6	10	relax
16	6	11	on
16	6	12	the
16	6	13	way
16	6	14	.
			
16	7	1	What
16	7	2	else
16	7	3	did
16	7	4	you
16	7	5	do
16	7	6	after
16	7	7	visiting
16	7	8	your
16	7	9	friend
16	7	10	?
			
16	8	1	I
16	8	2	went
16	8	3	for
16	8	4	a
16	8	5	gentle
16	8	6	walk
16	8	7	around
16	8	8	the
16	8	9	park
16	8	10	to
16	8	11	get
16	8	12	some
16	8	13	fresh
16	8	14	air
16	8	15	.
			
			
17	1	1	How
17	1	2	was
17	1	3	your
17	1	4	day
17	1	5	today
17	1	6	?
17	1	7	Any
17	1	8	exciting
17	1	9	events
17	1	10	happen
17	1	11	?
			
17	2	1	Well
17	2	2	,
17	2	3	I
17	2	4	took
17	2	5	a
17	2	6	peaceful
17	2	7	stroll
17	2	8	in
17	2	9	the
17	2	10	park
17	2	11	this
17	2	12	morning
17	2	13	.
			
17	3	1	That
17	3	2	sounds
17	3	3	refreshing
17	3	4	!
17	3	5	How
17	3	6	do
17	3	7	you
17	3	8	usually
17	3	9	spend
17	3	10	your
17	3	11	afternoons
17	3	12	?
			
17	4	1	I
17	4	2	usually
17	4	3	take
17	4	4	a
17	4	5	bus
17	4	6	to
17	4	7	visit
17	4	8	the
17	4	9	library
17	4	10	in
17	4	11	the
17	4	12	afternoons
17	4	13	.
			
17	5	1	Nice
17	5	2	,
17	5	3	reading
17	5	4	is
17	5	5	always
17	5	6	relaxing
17	5	7	.
17	5	8	And
17	5	9	in
17	5	10	the
17	5	11	evenings
17	5	12	,
17	5	13	what
17	5	14	do
17	5	15	you
17	5	16	do
17	5	17	?
			
17	6	1	In
17	6	2	the
17	6	3	evenings
17	6	4	,
17	6	5	I
17	6	6	enjoy
17	6	7	sitting
17	6	8	in
17	6	9	my
17	6	10	backyard
17	6	11	,
17	6	12	hearing
17	6	13	the
17	6	14	birds
17	6	15	sing
17	6	16	.
			
17	7	1	That
17	7	2	sounds
17	7	3	lovely
17	7	4	.
17	7	5	Have
17	7	6	you
17	7	7	been
17	7	8	planning
17	7	9	any
17	7	10	special
17	7	11	trips
17	7	12	lately
17	7	13	?
			
17	8	1	Yes
17	8	2	,
17	8	3	I
17	8	4	am
17	8	5	looking
17	8	6	forward
17	8	7	to
17	8	8	an
17	8	9	upcoming
17	8	10	train
17	8	11	journey
17	8	12	with
17	8	13	my
17	8	14	family
17	8	15	.
			
17	9	1	Train
17	9	2	rides
17	9	3	can
17	9	4	be
17	9	5	so
17	9	6	enjoyable
17	9	7	.
17	9	8	I
17	9	9	hope
17	9	10	you
			
			
18	1	1	How
18	1	2	was
18	1	3	your
18	1	4	day
18	1	5	,
18	1	6	did
18	1	7	you
18	1	8	have
18	1	9	any
18	1	10	interesting
18	1	11	activities
18	1	12	?
			
18	2	1	Yes
18	2	2	,
18	2	3	I
18	2	4	took
18	2	5	a
18	2	6	long
18	2	7	walk
18	2	8	in
18	2	9	the
18	2	10	park
18	2	11	this
18	2	12	morning
18	2	13	.
			
18	3	1	That
18	3	2	sounds
18	3	3	refreshing
18	3	4	!
18	3	5	How
18	3	6	often
18	3	7	do
18	3	8	you
18	3	9	walk
18	3	10	in
18	3	11	the
18	3	12	park
18	3	13	?
			
18	4	1	I
18	4	2	try
18	4	3	to
18	4	4	walk
18	4	5	every
18	4	6	morning
18	4	7	,
18	4	8	it
18	4	9	helps
18	4	10	me
18	4	11	get
18	4	12	some
18	4	13	fresh
18	4	14	air
18	4	15	and
18	4	16	exercise
18	4	17	.
			
18	5	1	That
18	5	2	's
18	5	3	great
18	5	4	for
18	5	5	staying
18	5	6	active
18	5	7	.
18	5	8	Do
18	5	9	you
18	5	10	need
18	5	11	any
18	5	12	assistance
18	5	13	while
18	5	14	walking
18	5	15	?
			
18	6	1	Not
18	6	2	really
18	6	3	,
18	6	4	I
18	6	5	go
18	6	6	at
18	6	7	my
18	6	8	own
18	6	9	pace
18	6	10	,
18	6	11	and
18	6	12	it
18	6	13	's
18	6	14	nice
18	6	15	having
18	6	16	time
18	6	17	to
18	6	18	myself
18	6	19	.
			
18	7	1	It
18	7	2	's
18	7	3	important
18	7	4	to
18	7	5	have
18	7	6	that
18	7	7	independence
18	7	8	.
18	7	9	What
18	7	10	other
18	7	11	activities
18	7	12	do
18	7	13	you
18	7	14	enjoy
18	7	15	during
18	7	16	the
18	7	17	day
18	7	18	?
			
18	8	1	I
18	8	2	usually
18	8	3	go
18	8	4	swimming
18	8	5	in
18	8	6	the
18	8	7	afternoon
18	8	8	,
18	8	9	it
18	8	10	's
18	8	11	relaxing
18	8	12	and
18	8	13	good
18	8	14	for
18	8	15	my
18	8	16	mobility
18	8	17	.
			
			
19	1	1	How
19	1	2	was
19	1	3	your
19	1	4	day
19	1	5	today
19	1	6	,
19	1	7	did
19	1	8	you
19	1	9	do
19	1	10	anything
19	1	11	interesting
19	1	12	?
			
19	2	1	Well
19	2	2	,
19	2	3	this
19	2	4	morning
19	2	5	,
19	2	6	I
19	2	7	took
19	2	8	a
19	2	9	nice
19	2	10	walk
19	2	11	in
19	2	12	the
19	2	13	park
19	2	14	near
19	2	15	my
19	2	16	house
19	2	17	.
			
19	3	1	That
19	3	2	sounds
19	3	3	lovely
19	3	4	,
19	3	5	how
19	3	6	far
19	3	7	do
19	3	8	you
19	3	9	usually
19	3	10	walk
19	3	11	?
			
19	4	1	I
19	4	2	usually
19	4	3	walk
19	4	4	for
19	4	5	about
19	4	6	30
19	4	7	minutes
19	4	8	,
19	4	9	it
19	4	10	helps
19	4	11	me
19	4	12	stay
19	4	13	active
19	4	14	.
			
19	5	1	That
19	5	2	's
19	5	3	great
19	5	4	for
19	5	5	your
19	5	6	mobility
19	5	7	.
19	5	8	Do
19	5	9	you
19	5	10	do
19	5	11	anything
19	5	12	else
19	5	13	to
19	5	14	stay
19	5	15	mobile
19	5	16	?
			
19	6	1	Yes
19	6	2	,
19	6	3	I
19	6	4	also
19	6	5	do
19	6	6	some
19	6	7	light
19	6	8	stretching
19	6	9	exercises
19	6	10	at
19	6	11	home
19	6	12	to
19	6	13	keep
19	6	14	my
19	6	15	muscles
19	6	16	flexible
19	6	17	.
			
19	7	1	That
19	7	2	's
19	7	3	a
19	7	4	good
19	7	5	routine
19	7	6	to
19	7	7	have
19	7	8	.
19	7	9	Have
19	7	10	you
19	7	11	thought
19	7	12	about
19	7	13	trying
19	7	14	any
19	7	15	other
19	7	16	mobility
19	7	17	exercises
19	7	18	?
			
19	8	1	Hmm
19	8	2	,
19	8	3	maybe
19	8	4	I
19	8	5	could
19	8	6	look
19	8	7	into
19	8	8	joining
19	8	9	a
19	8	10	local
19	8	11	exercise
19	8	12	class
19	8	13	for
19	8	14	seniors
19	8	15	.
			
			
20	1	1	How
20	1	2	was
20	1	3	your
20	1	4	day
20	1	5	today
20	1	6	?
			
20	2	1	I
20	2	2	went
20	2	3	for
20	2	4	a
20	2	5	walk
20	2	6	around
20	2	7	the
20	2	8	park
20	2	9	this
20	2	10	morning
20	2	11	.
			
20	3	1	That
20	3	2	's
20	3	3	great
20	3	4	!
20	3	5	How
20	3	6	far
20	3	7	did
20	3	8	you
20	3	9	walk
20	3	10	?
			
20	4	1	Just
20	4	2	a
20	4	3	short
20	4	4	walk
20	4	5	,
20	4	6	around
20	4	7	the
20	4	8	perimeter
20	4	9	of
20	4	10	the
20	4	11	park
20	4	12	.
			
20	5	1	Did
20	5	2	you
20	5	3	take
20	5	4	your
20	5	5	usual
20	5	6	route
20	5	7	?
			
20	6	1	Yes
20	6	2	,
20	6	3	I
20	6	4	always
20	6	5	follow
20	6	6	the
20	6	7	same
20	6	8	path
20	6	9	.
			
20	7	1	It
20	7	2	's
20	7	3	nice
20	7	4	to
20	7	5	have
20	7	6	a
20	7	7	routine
20	7	8	.
20	7	9	How
20	7	10	did
20	7	11	you
20	7	12	feel
20	7	13	afterwards
20	7	14	?
			
20	8	1	I
20	8	2	felt
20	8	3	better
20	8	4	,
20	8	5	more
20	8	6	energized
20	8	7	.
			
20	9	1	That
20	9	2	's
20	9	3	wonderful
20	9	4	to
20	9	5	hear
20	9	6	.
20	9	7	Being
20	9	8	active
20	9	9	can
20	9	10	do
20	9	11	wonders
20	9	12	for
20	9	13	your
20	9	14	well
20	9	15	-
20	9	16	being
20	9	17	.
			
			
21	1	1	How
21	1	2	was
21	1	3	your
21	1	4	day
21	1	5	,
21	1	6	Ms.
21	1	7	Anderson
21	1	8	?
			
21	2	1	Oh
21	2	2	,
21	2	3	it
21	2	4	was
21	2	5	quite
21	2	6	eventful
21	2	7	.
21	2	8	This
21	2	9	morning
21	2	10	,
21	2	11	I
21	2	12	had
21	2	13	my
21	2	14	daily
21	2	15	walk
21	2	16	in
21	2	17	the
21	2	18	park
21	2	19	.
			
21	3	1	That
21	3	2	's
21	3	3	great
21	3	4	to
21	3	5	hear
21	3	6	.
21	3	7	How
21	3	8	long
21	3	9	do
21	3	10	you
21	3	11	usually
21	3	12	walk
21	3	13	for
21	3	14	?
			
21	4	1	I
21	4	2	walk
21	4	3	for
21	4	4	about
21	4	5	30
21	4	6	minutes
21	4	7	every
21	4	8	morning
21	4	9	to
21	4	10	stay
21	4	11	active
21	4	12	.
			
21	5	1	Impressive
21	5	2	!
21	5	3	What
21	5	4	else
21	5	5	did
21	5	6	you
21	5	7	do
21	5	8	today
21	5	9	?
			
21	6	1	I
21	6	2	took
21	6	3	the
21	6	4	bus
21	6	5	to
21	6	6	go
21	6	7	to
21	6	8	the
21	6	9	grocery
21	6	10	store
21	6	11	and
21	6	12	did
21	6	13	some
21	6	14	shopping
21	6	15	.
			
21	7	1	Nice
21	7	2	!
21	7	3	Do
21	7	4	you
21	7	5	find
21	7	6	taking
21	7	7	the
21	7	8	bus
21	7	9	convenient
21	7	10	for
21	7	11	your
21	7	12	daily
21	7	13	errands
21	7	14	?
			
21	8	1	Yes
21	8	2	,
21	8	3	it
21	8	4	's
21	8	5	very
21	8	6	convenient
21	8	7	for
21	8	8	me
21	8	9	,
21	8	10	especially
21	8	11	with
21	8	12	the
21	8	13	bus
21	8	14	stop
21	8	15	close
21	8	16	to
21	8	17	my
21	8	18	house
21	8	19	.
			
21	9	1	That
21	9	2	's
21	9	3	good
21	9	4	to
21	9	5	know
21	9	6	.
21	9	7	Any
21	9	8	other
21	9	9	interesting
21	9	10	activities
21	9	11	you
21	9	12	enjoyed
21	9	13	today
21	9	14	?
			
			
22	1	1	How
22	1	2	was
22	1	3	your
22	1	4	day
22	1	5	,
22	1	6	Mrs.
22	1	7	Jenkins
22	1	8	?
			
22	2	1	Oh
22	2	2	,
22	2	3	not
22	2	4	bad
22	2	5	,
22	2	6	dear
22	2	7	.
22	2	8	I
22	2	9	had
22	2	10	a
22	2	11	pleasant
22	2	12	morning
22	2	13	at
22	2	14	the
22	2	15	park
22	2	16	.
			
22	3	1	That
22	3	2	sounds
22	3	3	nice
22	3	4	.
22	3	5	Did
22	3	6	you
22	3	7	walk
22	3	8	or
22	3	9	use
22	3	10	a
22	3	11	mobility
22	3	12	device
22	3	13	?
			
22	4	1	I
22	4	2	went
22	4	3	for
22	4	4	a
22	4	5	stroll
22	4	6	with
22	4	7	my
22	4	8	walker
22	4	9	.
22	4	10	It
22	4	11	gives
22	4	12	me
22	4	13	stability
22	4	14	.
			
22	5	1	That
22	5	2	's
22	5	3	great
22	5	4	to
22	5	5	hear
22	5	6	.
22	5	7	Have
22	5	8	you
22	5	9	planned
22	5	10	anything
22	5	11	for
22	5	12	the
22	5	13	afternoon
22	5	14	?
			
22	6	1	Yes
22	6	2	,
22	6	3	I
22	6	4	have
22	6	5	a
22	6	6	doctor
22	6	7	's
22	6	8	appointment
22	6	9	later
22	6	10	.
			
22	7	1	How
22	7	2	will
22	7	3	you
22	7	4	get
22	7	5	there
22	7	6	,
22	7	7	Mrs.
22	7	8	Jenkins
22	7	9	?
			
22	8	1	My
22	8	2	neighbor
22	8	3	is
22	8	4	kindly
22	8	5	driving
22	8	6	me
22	8	7	.
			
22	9	1	That
22	9	2	's
22	9	3	wonderful
22	9	4	!
22	9	5	It
22	9	6	's
22	9	7	good
22	9	8	to
22	9	9	have
22	9	10	helpful
22	9	11	neighbors
22	9	12	.
			
			
23	1	1	How
23	1	2	was
23	1	3	your
23	1	4	day
23	1	5	today
23	1	6	,
23	1	7	any
23	1	8	interesting
23	1	9	activities
23	1	10	?
			
23	2	1	I
23	2	2	went
23	2	3	for
23	2	4	a
23	2	5	walk
23	2	6	in
23	2	7	the
23	2	8	park
23	2	9	this
23	2	10	morning
23	2	11	with
23	2	12	my
23	2	13	walker
23	2	14	.
			
23	3	1	That
23	3	2	sounds
23	3	3	nice
23	3	4	.
23	3	5	How
23	3	6	often
23	3	7	do
23	3	8	you
23	3	9	go
23	3	10	for
23	3	11	walks
23	3	12	nowadays
23	3	13	?
			
23	4	1	Just
23	4	2	once
23	4	3	a
23	4	4	week
23	4	5	nowadays
23	4	6	.
			
23	5	1	Do
23	5	2	you
23	5	3	have
23	5	4	any
23	5	5	planned
23	5	6	outings
23	5	7	coming
23	5	8	up
23	5	9	?
			
23	6	1	Yes
23	6	2	,
23	6	3	my
23	6	4	family
23	6	5	is
23	6	6	taking
23	6	7	me
23	6	8	for
23	6	9	a
23	6	10	day
23	6	11	trip
23	6	12	to
23	6	13	the
23	6	14	beach
23	6	15	next
23	6	16	weekend
23	6	17	.
			
23	7	1	That
23	7	2	sounds
23	7	3	wonderful
23	7	4	!
23	7	5	How
23	7	6	are
23	7	7	you
23	7	8	feeling
23	7	9	about
23	7	10	it
23	7	11	?
			
23	8	1	Excited
23	8	2	but
23	8	3	a
23	8	4	bit
23	8	5	nervous
23	8	6	about
23	8	7	the
23	8	8	journey
23	8	9	.
			
23	9	1	I
23	9	2	'm
23	9	3	sure
23	9	4	it
23	9	5	will
23	9	6	be
23	9	7	a
23	9	8	great
23	9	9	time
23	9	10	.
23	9	11	You
23	9	12	'll
23	9	13	enjoy
23	9	14	the
23	9	15	change
23	9	16	of
23	9	17	scenery
23	9	18	.
			
			
24	1	1	How
24	1	2	was
24	1	3	your
24	1	4	day
24	1	5	today
24	1	6	?
24	1	7	Any
24	1	8	interesting
24	1	9	activities
24	1	10	?
			
24	2	1	Oh
24	2	2	,
24	2	3	I
24	2	4	went
24	2	5	for
24	2	6	a
24	2	7	walk
24	2	8	in
24	2	9	the
24	2	10	park
24	2	11	this
24	2	12	morning
24	2	13	.
			
24	3	1	That
24	3	2	sounds
24	3	3	lovely
24	3	4	.
24	3	5	How
24	3	6	often
24	3	7	do
24	3	8	you
24	3	9	go
24	3	10	for
24	3	11	walks
24	3	12	?
			
24	4	1	I
24	4	2	go
24	4	3	for
24	4	4	a
24	4	5	walk
24	4	6	every
24	4	7	morning
24	4	8	,
24	4	9	helps
24	4	10	me
24	4	11	stay
24	4	12	active
24	4	13	.
			
24	5	1	Do
24	5	2	you
24	5	3	use
24	5	4	any
24	5	5	mobility
24	5	6	aids
24	5	7	during
24	5	8	your
24	5	9	walks
24	5	10	?
			
24	6	1	Yes
24	6	2	,
24	6	3	I
24	6	4	use
24	6	5	a
24	6	6	cane
24	6	7	for
24	6	8	support
24	6	9	while
24	6	10	walking
24	6	11	.
			
24	7	1	I
24	7	2	see
24	7	3	.
24	7	4	How
24	7	5	far
24	7	6	do
24	7	7	you
24	7	8	usually
24	7	9	walk
24	7	10	?
			
24	8	1	I
24	8	2	walk
24	8	3	about
24	8	4	half
24	8	5	a
24	8	6	mile
24	8	7	around
24	8	8	the
24	8	9	park
24	8	10	.
24	8	11	It
24	8	12	feels
24	8	13	refreshing
24	8	14	.
			
			
25	1	1	How
25	1	2	did
25	1	3	your
25	1	4	day
25	1	5	go
25	1	6	today
25	1	7	?
			
25	2	1	I
25	2	2	woke
25	2	3	up
25	2	4	early
25	2	5	to
25	2	6	catch
25	2	7	the
25	2	8	bus
25	2	9	to
25	2	10	the
25	2	11	market
25	2	12	.
			
25	3	1	What
25	3	2	time
25	3	3	does
25	3	4	the
25	3	5	bus
25	3	6	usually
25	3	7	come
25	3	8	?
			
25	4	1	It
25	4	2	arrives
25	4	3	at
25	4	4	my
25	4	5	stop
25	4	6	around
25	4	7	7:30
25	4	8	in
25	4	9	the
25	4	10	morning
25	4	11	.
			
25	5	1	Did
25	5	2	you
25	5	3	have
25	5	4	a
25	5	5	busy
25	5	6	day
25	5	7	at
25	5	8	the
25	5	9	market
25	5	10	?
			
25	6	1	Yes
25	6	2	,
25	6	3	bought
25	6	4	some
25	6	5	groceries
25	6	6	and
25	6	7	took
25	6	8	a
25	6	9	taxi
25	6	10	back
25	6	11	home
25	6	12	.
			
25	7	1	Taking
25	7	2	a
25	7	3	taxi
25	7	4	must
25	7	5	have
25	7	6	made
25	7	7	things
25	7	8	easier
25	7	9	for
25	7	10	you
25	7	11	.
			
25	8	1	It
25	8	2	definitely
25	8	3	did
25	8	4	,
25	8	5	especially
25	8	6	with
25	8	7	all
25	8	8	the
25	8	9	bags
25	8	10	I
25	8	11	had
25	8	12	.
			
25	9	1	Sounds
25	9	2	like
25	9	3	you
25	9	4	had
25	9	5	a
25	9	6	productive
25	9	7	day
25	9	8	overall
25	9	9	.
			
			
26	1	1	How
26	1	2	was
26	1	3	your
26	1	4	day
26	1	5	,
26	1	6	Mary
26	1	7	?
			
26	2	1	Oh
26	2	2	,
26	2	3	it
26	2	4	was
26	2	5	quite
26	2	6	eventful
26	2	7	today
26	2	8	.
			
26	3	1	Really
26	3	2	?
26	3	3	What
26	3	4	did
26	3	5	you
26	3	6	do
26	3	7	?
			
26	4	1	I
26	4	2	went
26	4	3	for
26	4	4	a
26	4	5	stroll
26	4	6	at
26	4	7	the
26	4	8	park
26	4	9	in
26	4	10	the
26	4	11	morning
26	4	12	.
			
26	5	1	That
26	5	2	sounds
26	5	3	nice
26	5	4	.
26	5	5	How
26	5	6	did
26	5	7	you
26	5	8	get
26	5	9	there
26	5	10	?
			
26	6	1	My
26	6	2	neighbor
26	6	3	drove
26	6	4	me
26	6	5	there
26	6	6	in
26	6	7	her
26	6	8	car
26	6	9	.
			
26	7	1	That
26	7	2	's
26	7	3	wonderful
26	7	4	.
26	7	5	Anything
26	7	6	else
26	7	7	you
26	7	8	did
26	7	9	in
26	7	10	the
26	7	11	afternoon
26	7	12	?
			
26	8	1	I
26	8	2	took
26	8	3	a
26	8	4	taxi
26	8	5	to
26	8	6	visit
26	8	7	my
26	8	8	friend
26	8	9	at
26	8	10	the
26	8	11	clinic
26	8	12	.
			
			
27	1	1	How
27	1	2	was
27	1	3	your
27	1	4	day
27	1	5	today
27	1	6	?
27	1	7	Did
27	1	8	you
27	1	9	have
27	1	10	any
27	1	11	interesting
27	1	12	moments
27	1	13	regarding
27	1	14	mobility
27	1	15	?
			
27	2	1	Yes
27	2	2	,
27	2	3	I
27	2	4	went
27	2	5	for
27	2	6	a
27	2	7	walk
27	2	8	in
27	2	9	the
27	2	10	park
27	2	11	this
27	2	12	morning
27	2	13	.
27	2	14	It
27	2	15	was
27	2	16	refreshing
27	2	17	to
27	2	18	move
27	2	19	around
27	2	20	.
			
27	3	1	That
27	3	2	sounds
27	3	3	wonderful
27	3	4	.
27	3	5	How
27	3	6	do
27	3	7	you
27	3	8	usually
27	3	9	find
27	3	10	walking
27	3	11	?
			
27	4	1	Well
27	4	2	,
27	4	3	with
27	4	4	my
27	4	5	walking
27	4	6	cane
27	4	7	,
27	4	8	I
27	4	9	manage
27	4	10	to
27	4	11	get
27	4	12	around
27	4	13	quite
27	4	14	comfortably
27	4	15	.
			
27	5	1	That
27	5	2	's
27	5	3	great
27	5	4	to
27	5	5	hear
27	5	6	.
27	5	7	Do
27	5	8	you
27	5	9	walk
27	5	10	in
27	5	11	the
27	5	12	park
27	5	13	often
27	5	14	?
			
27	6	1	Yes
27	6	2	,
27	6	3	I
27	6	4	try
27	6	5	to
27	6	6	go
27	6	7	for
27	6	8	a
27	6	9	walk
27	6	10	every
27	6	11	day
27	6	12	.
27	6	13	Helps
27	6	14	me
27	6	15	stay
27	6	16	active
27	6	17	.
			
27	7	1	That
27	7	2	's
27	7	3	excellent
27	7	4	!
27	7	5	Have
27	7	6	you
27	7	7	ever
27	7	8	thought
27	7	9	about
27	7	10	trying
27	7	11	a
27	7	12	different
27	7	13	form
27	7	14	of
27	7	15	mobility
27	7	16	,
27	7	17	like
27	7	18	cycling
27	7	19	?
			
27	8	1	Oh
27	8	2	,
27	8	3	cycling
27	8	4	sounds
27	8	5	fun
27	8	6	,
27	8	7	but
27	8	8	I
27	8	9	think
27	8	10	I
27	8	11	'll
27	8	12	stick
27	8	13	to
27	8	14	walking
27	8	15	for
27	8	16	now
			
			
28	1	1	How
28	1	2	was
28	1	3	your
28	1	4	day
28	1	5	today
28	1	6	,
28	1	7	any
28	1	8	interesting
28	1	9	activities
28	1	10	?
			
28	2	1	Oh
28	2	2	,
28	2	3	I
28	2	4	took
28	2	5	a
28	2	6	taxi
28	2	7	to
28	2	8	the
28	2	9	grocery
28	2	10	store
28	2	11	.
			
28	3	1	That
28	3	2	's
28	3	3	convenient
28	3	4	.
28	3	5	Did
28	3	6	you
28	3	7	get
28	3	8	everything
28	3	9	you
28	3	10	needed
28	3	11	there
28	3	12	?
			
28	4	1	Yes
28	4	2	,
28	4	3	and
28	4	4	the
28	4	5	taxi
28	4	6	driver
28	4	7	was
28	4	8	very
28	4	9	helpful
28	4	10	.
			
28	5	1	That
28	5	2	's
28	5	3	great
28	5	4	to
28	5	5	hear
28	5	6	.
28	5	7	How
28	5	8	was
28	5	9	the
28	5	10	traffic
28	5	11	on
28	5	12	the
28	5	13	way
28	5	14	?
			
28	6	1	It
28	6	2	was
28	6	3	a
28	6	4	bit
28	6	5	congested
28	6	6	,
28	6	7	but
28	6	8	we
28	6	9	managed
28	6	10	to
28	6	11	get
28	6	12	there
28	6	13	on
28	6	14	time
28	6	15	.
			
28	7	1	I
28	7	2	'm
28	7	3	glad
28	7	4	you
28	7	5	did
28	7	6	n't
28	7	7	have
28	7	8	to
28	7	9	wait
28	7	10	too
28	7	11	long
28	7	12	.
28	7	13	Do
28	7	14	you
28	7	15	usually
28	7	16	take
28	7	17	taxis
28	7	18	for
28	7	19	errands
28	7	20	?
			
28	8	1	Yes
28	8	2	,
28	8	3	it
28	8	4	's
28	8	5	easier
28	8	6	for
28	8	7	me
28	8	8	than
28	8	9	driving
28	8	10	these
28	8	11	days
28	8	12	.
			
			
29	1	1	How
29	1	2	was
29	1	3	your
29	1	4	day
29	1	5	,
29	1	6	Ms.
29	1	7	Johnson
29	1	8	?
			
29	2	1	It
29	2	2	was
29	2	3	good
29	2	4	,
29	2	5	dear
29	2	6	.
29	2	7	I
29	2	8	had
29	2	9	a
29	2	10	lovely
29	2	11	walk
29	2	12	in
29	2	13	the
29	2	14	park
29	2	15	this
29	2	16	morning
29	2	17	.
			
29	3	1	That
29	3	2	sounds
29	3	3	nice
29	3	4	!
29	3	5	Do
29	3	6	you
29	3	7	usually
29	3	8	walk
29	3	9	every
29	3	10	morning
29	3	11	?
			
29	4	1	Yes
29	4	2	,
29	4	3	I
29	4	4	try
29	4	5	to
29	4	6	go
29	4	7	for
29	4	8	a
29	4	9	walk
29	4	10	as
29	4	11	part
29	4	12	of
29	4	13	my
29	4	14	daily
29	4	15	routine
29	4	16	.
			
29	5	1	That
29	5	2	's
29	5	3	good
29	5	4	for
29	5	5	staying
29	5	6	active
29	5	7	.
29	5	8	How
29	5	9	far
29	5	10	do
29	5	11	you
29	5	12	usually
29	5	13	walk
29	5	14	?
			
29	6	1	I
29	6	2	typically
29	6	3	walk
29	6	4	for
29	6	5	about
29	6	6	30
29	6	7	minutes
29	6	8	around
29	6	9	the
29	6	10	park
29	6	11	.
			
29	7	1	That
29	7	2	's
29	7	3	refreshing
29	7	4	.
29	7	5	Do
29	7	6	you
29	7	7	use
29	7	8	any
29	7	9	mobility
29	7	10	aids
29	7	11	during
29	7	12	your
29	7	13	walk
29	7	14	?
			
29	8	1	No
29	8	2	,
29	8	3	fortunately
29	8	4	,
29	8	5	I
29	8	6	can
29	8	7	manage
29	8	8	without
29	8	9	any
29	8	10	aids
29	8	11	for
29	8	12	now
29	8	13	.
			
			
30	1	1	How
30	1	2	was
30	1	3	your
30	1	4	day
30	1	5	yesterday
30	1	6	?
			
30	2	1	Oh
30	2	2	,
30	2	3	it
30	2	4	was
30	2	5	quite
30	2	6	active
30	2	7	.
			
30	3	1	Did
30	3	2	you
30	3	3	go
30	3	4	out
30	3	5	somewhere
30	3	6	?
			
30	4	1	Yes
30	4	2	,
30	4	3	I
30	4	4	took
30	4	5	the
30	4	6	bus
30	4	7	to
30	4	8	visit
30	4	9	the
30	4	10	library
30	4	11	.
			
30	5	1	That
30	5	2	sounds
30	5	3	nice
30	5	4	.
30	5	5	Was
30	5	6	the
30	5	7	bus
30	5	8	crowded
30	5	9	?
			
30	6	1	It
30	6	2	was
30	6	3	quite
30	6	4	full
30	6	5	,
30	6	6	but
30	6	7	I
30	6	8	managed
30	6	9	to
30	6	10	find
30	6	11	a
30	6	12	seat
30	6	13	.
			
30	7	1	How
30	7	2	long
30	7	3	did
30	7	4	it
30	7	5	take
30	7	6	to
30	7	7	get
30	7	8	to
30	7	9	the
30	7	10	library
30	7	11	?
			
30	8	1	About
30	8	2	20
30	8	3	minutes
30	8	4	,
30	8	5	but
30	8	6	the
30	8	7	ride
30	8	8	was
30	8	9	pleasant
30	8	10	.
			
			
31	1	1	How
31	1	2	has
31	1	3	your
31	1	4	week
31	1	5	been
31	1	6	,
31	1	7	doing
31	1	8	any
31	1	9	interesting
31	1	10	activities
31	1	11	lately
31	1	12	?
			
31	2	1	I
31	2	2	took
31	2	3	a
31	2	4	gentle
31	2	5	stroll
31	2	6	in
31	2	7	the
31	2	8	park
31	2	9	yesterday
31	2	10	,
31	2	11	the
31	2	12	fresh
31	2	13	air
31	2	14	felt
31	2	15	rejuvenating
31	2	16	.
			
31	3	1	That
31	3	2	sounds
31	3	3	lovely
31	3	4	!
31	3	5	How
31	3	6	often
31	3	7	do
31	3	8	you
31	3	9	go
31	3	10	for
31	3	11	walks
31	3	12	in
31	3	13	the
31	3	14	park
31	3	15	?
			
31	4	1	I
31	4	2	try
31	4	3	to
31	4	4	go
31	4	5	every
31	4	6	other
31	4	7	day
31	4	8	,
31	4	9	it
31	4	10	helps
31	4	11	me
31	4	12	relax
31	4	13	and
31	4	14	stay
31	4	15	active
31	4	16	.
			
31	5	1	Do
31	5	2	you
31	5	3	drive
31	5	4	yourself
31	5	5	there
31	5	6	?
			
31	6	1	No
31	6	2	,
31	6	3	I
31	6	4	usually
31	6	5	take
31	6	6	the
31	6	7	bus
31	6	8	to
31	6	9	the
31	6	10	park
31	6	11	,
31	6	12	the
31	6	13	stop
31	6	14	is
31	6	15	conveniently
31	6	16	close
31	6	17	to
31	6	18	my
31	6	19	home
