conversation	sent_id	token_id	token
15	5	2	do
15	5	3	you
15	5	4	find
15	5	5	any
15	5	6	satisfaction
15	5	7	in
15	5	8	the
15	5	9	cleanliness
15	5	10	of
15	5	11	your
15	5	12	home
15	5	13	afterward
15	5	14	?
			
15	6	1	Absolutely
15	6	2	,
15	6	3	it
15	6	4	feels
15	6	5	good
15	6	6	to
15	6	7	have
15	6	8	a
15	6	9	tidy
15	6	10	and
15	6	11	welcoming
15	6	12	space
15	6	13	.
			
15	7	1	How
15	7	2	about
15	7	3	maintaining
15	7	4	your
15	7	5	garden
15	7	6	,
15	7	7	do
15	7	8	you
15	7	9	have
15	7	10	a
15	7	11	specific
15	7	12	schedule
15	7	13	for
15	7	14	that
15	7	15	?
			
15	8	1	I
15	8	2	usually
15	8	3	spend
15	8	4	an
15	8	5	hour
15	8	6	every
15	8	7	morning
15	8	8	watering
15	8	9	the
15	8	10	plants
15	8	11	before
15	8	12	breakfast
15	8	13	.
			
15	9	1	It
15	9	2	sounds
15	9	3	like
15	9	4	you
15	9	5	have
15	9	6	everything
15	9	7	well
15	9	8	-
15	9	9	organized
15	9	10	to
15	9	11	keep
15	9	12	your
15	9	13	household
15	9	14	running
15	9	15	smoothly
15	9	16	,
15	9	17	Rita
15	9	18	!
			
			
16	1	1	How
16	1	2	often
16	1	3	do
16	1	4	you
16	1	5	water
16	1	6	your
16	1	7	plants
16	1	8	,
16	1	9	Mary
16	1	10	?
			
16	2	1	I
16	2	2	water
16	2	3	them
16	2	4	every
16	2	5	evening
16	2	6	before
16	2	7	dinner
16	2	8	.
			
16	3	1	Do
16	3	2	you
16	3	3	tend
16	3	4	to
16	3	5	the
16	3	6	garden
16	3	7	,
16	3	8	too
16	3	9	?
			
16	4	1	Yes
16	4	2	,
16	4	3	I
16	4	4	spend
16	4	5	my
16	4	6	mornings
16	4	7	tending
16	4	8	to
16	4	9	the
16	4	10	flowers
16	4	11	.
			
16	5	1	When
16	5	2	do
16	5	3	you
16	5	4	usually
16	5	5	do
16	5	6	your
16	5	7	laundry
16	5	8	?
			
16	6	1	I
16	6	2	prefer
16	6	3	doing
16	6	4	laundry
16	6	5	on
16	6	6	Tuesdays
16	6	7	and
16	6	8	Fridays
16	6	9	.
			
16	7	1	How
16	7	2	about
16	7	3	when
16	7	4	repairing
16	7	5	things
16	7	6	around
16	7	7	the
16	7	8	house
16	7	9	?
			
16	8	1	I
16	8	2	usually
16	8	3	repair
16	8	4	things
16	8	5	on
16	8	6	the
16	8	7	weekends
16	8	8	when
16	8	9	I
16	8	10	have
16	8	11	more
16	8	12	time
16	8	13	.
			
16	9	1	That
16	9	2	's
16	9	3	a
16	9	4	good
16	9	5	routine
16	9	6	to
16	9	7	stay
16	9	8	on
16	9	9	top
16	9	10	of
16	9	11	things
16	9	12	!
			
			
17	1	1	When
17	1	2	do
17	1	3	you
17	1	4	usually
17	1	5	take
17	1	6	care
17	1	7	of
17	1	8	your
17	1	9	plants
17	1	10	,
17	1	11	Mr.
17	1	12	Johnson
17	1	13	?
			
17	2	1	I
17	2	2	water
17	2	3	my
17	2	4	plants
17	2	5	every
17	2	6	morning
17	2	7	before
17	2	8	breakfast
17	2	9	.
			
17	3	1	How
17	3	2	's
17	3	3	it
17	3	4	going
17	3	5	with
17	3	6	maintaining
17	3	7	your
17	3	8	household
17	3	9	so
17	3	10	far
17	3	11	this
17	3	12	month
17	3	13	?
			
17	4	1	I
17	4	2	've
17	4	3	been
17	4	4	keeping
17	4	5	up
17	4	6	with
17	4	7	tidying
17	4	8	up
17	4	9	,
17	4	10	but
17	4	11	the
17	4	12	repairs
17	4	13	are
17	4	14	still
17	4	15	pending
17	4	16	.
			
17	5	1	Do
17	5	2	you
17	5	3	require
17	5	4	any
17	5	5	assistance
17	5	6	with
17	5	7	the
17	5	8	household
17	5	9	repairs
17	5	10	?
			
17	6	1	Well
17	6	2	,
17	6	3	I
17	6	4	might
17	6	5	need
17	6	6	help
17	6	7	fixing
17	6	8	the
17	6	9	leaking
17	6	10	faucet
17	6	11	in
17	6	12	the
17	6	13	kitchen
17	6	14	.
			
17	7	1	I
17	7	2	can
17	7	3	help
17	7	4	you
17	7	5	tighten
17	7	6	the
17	7	7	leaking
17	7	8	faucet
17	7	9	this
17	7	10	weekend
17	7	11	if
17	7	12	you
17	7	13	want
17	7	14	.
			
17	8	1	Thank
17	8	2	you
17	8	3	,
17	8	4	that
17	8	5	would
17	8	6	be
17	8	7	very
17	8	8	kind
17	8	9	of
17	8	10	you
17	8	11	.
17	8	12	Let
17	8	13	's
17	8	14	say
17	8	15	Saturday
17	8	16	morning
17	8	17	?
			
17	9	1	Saturday
17	9	2	morning
17	9	3	works
17	9	4	for
17	9	5	me
17	9	6	.
17	9	7	I
17	9	8	'll
17	9	9	bring
17	9	10	my
17	9	11	toolbox
17	9	12	over
17	9	13	.
			
			
18	1	1	How
18	1	2	have
18	1	3	you
18	1	4	been
18	1	5	,
18	1	6	everything
18	1	7	okay
18	1	8	at
18	1	9	home
18	1	10	?
			
18	2	1	Yes
18	2	2	,
18	2	3	everything
18	2	4	is
18	2	5	fine
18	2	6	.
18	2	7	I
18	2	8	spend
18	2	9	my
18	2	10	mornings
18	2	11	watering
18	2	12	the
18	2	13	plants
18	2	14	.
			
18	3	1	That
18	3	2	sounds
18	3	3	soothing
18	3	4	.
18	3	5	When
18	3	6	do
18	3	7	you
18	3	8	usually
18	3	9	do
18	3	10	it
18	3	11	?
			
18	4	1	I
18	4	2	water
18	4	3	them
18	4	4	every
18	4	5	day
18	4	6	around
18	4	7	8
18	4	8	in
18	4	9	the
18	4	10	morning
18	4	11	before
18	4	12	breakfast
18	4	13	.
			
18	5	1	Good
18	5	2	to
18	5	3	have
18	5	4	a
18	5	5	routine
18	5	6	.
18	5	7	Do
18	5	8	you
18	5	9	take
18	5	10	care
18	5	11	of
18	5	12	any
18	5	13	pets
18	5	14	too
18	5	15	?
			
18	6	1	Yes
18	6	2	,
18	6	3	I
18	6	4	also
18	6	5	feed
18	6	6	my
18	6	7	cat
18	6	8	right
18	6	9	after
18	6	10	watering
18	6	11	the
18	6	12	plants
18	6	13	.
			
18	7	1	Taking
18	7	2	care
18	7	3	of
18	7	4	plants
18	7	5	and
18	7	6	a
18	7	7	pet
18	7	8	,
18	7	9	you
18	7	10	stay
18	7	11	busy
18	7	12	in
18	7	13	the
18	7	14	mornings
18	7	15	!
			
18	8	1	Yes
18	8	2	,
18	8	3	it
18	8	4	keeps
18	8	5	me
18	8	6	active
18	8	7	and
18	8	8	helps
18	8	9	me
18	8	10	start
18	8	11	the
18	8	12	day
18	8	13	on
18	8	14	a
18	8	15	positive
18	8	16	note
18	8	17	.
			
			
19	1	1	How
19	1	2	are
19	1	3	your
19	1	4	plants
19	1	5	doing
19	1	6	these
19	1	7	days
19	1	8	?
			
19	2	1	Oh
19	2	2	,
19	2	3	some
19	2	4	of
19	2	5	them
19	2	6	need
19	2	7	watering
19	2	8	every
19	2	9	morning
19	2	10	.
			
19	3	1	When
19	3	2	did
19	3	3	you
19	3	4	start
19	3	5	taking
19	3	6	care
19	3	7	of
19	3	8	the
19	3	9	plants
19	3	10	?
			
19	4	1	I
19	4	2	've
19	4	3	been
19	4	4	doing
19	4	5	it
19	4	6	for
19	4	7	the
19	4	8	past
19	4	9	10
19	4	10	years
19	4	11	.
			
19	5	1	That
19	5	2	's
19	5	3	impressive
19	5	4	!
19	5	5	When
19	5	6	do
19	5	7	you
19	5	8	find
19	5	9	time
19	5	10	for
19	5	11	it
19	5	12	?
			
19	6	1	I
19	6	2	usually
19	6	3	do
19	6	4	it
19	6	5	right
19	6	6	after
19	6	7	breakfast
19	6	8	every
19	6	9	day
19	6	10	.
			
19	7	1	Do
19	7	2	you
19	7	3	have
19	7	4	a
19	7	5	favorite
19	7	6	plant
19	7	7	to
19	7	8	take
19	7	9	care
19	7	10	of
19	7	11	?
			
19	8	1	Yes
19	8	2	,
19	8	3	I
19	8	4	love
19	8	5	tending
19	8	6	to
19	8	7	my
19	8	8	orchids
19	8	9	the
19	8	10	most
19	8	11	.
			
19	9	1	It
19	9	2	must
19	9	3	be
19	9	4	satisfying
19	9	5	watching
19	9	6	them
19	9	7	grow
19	9	8	beautifully
19	9	9	.
			
			
20	1	1	How
20	1	2	's
20	1	3	your
20	1	4	day
20	1	5	going
20	1	6	,
20	1	7	doing
20	1	8	any
20	1	9	household
20	1	10	tasks
20	1	11	today
20	1	12	?
			
20	2	1	I
20	2	2	spent
20	2	3	the
20	2	4	morning
20	2	5	watering
20	2	6	my
20	2	7	plants
20	2	8	in
20	2	9	the
20	2	10	garden
20	2	11	.
			
20	3	1	That
20	3	2	sounds
20	3	3	lovely
20	3	4	!
20	3	5	When
20	3	6	do
20	3	7	you
20	3	8	usually
20	3	9	tend
20	3	10	to
20	3	11	them
20	3	12	?
			
20	4	1	I
20	4	2	try
20	4	3	to
20	4	4	water
20	4	5	them
20	4	6	every
20	4	7	morning
20	4	8	before
20	4	9	it
20	4	10	gets
20	4	11	too
20	4	12	hot
20	4	13	outside
20	4	14	.
			
20	5	1	That
20	5	2	's
20	5	3	a
20	5	4	good
20	5	5	routine
20	5	6	.
20	5	7	Do
20	5	8	you
20	5	9	enjoy
20	5	10	gardening
20	5	11	?
			
20	6	1	Yes
20	6	2	,
20	6	3	it
20	6	4	's
20	6	5	a
20	6	6	peaceful
20	6	7	activity
20	6	8	that
20	6	9	I
20	6	10	look
20	6	11	forward
20	6	12	to
20	6	13	each
20	6	14	day
20	6	15	.
			
20	7	1	It
20	7	2	's
20	7	3	nice
20	7	4	to
20	7	5	have
20	7	6	hobbies
20	7	7	that
20	7	8	bring
20	7	9	you
20	7	10	joy
20	7	11	.
20	7	12	Anything
20	7	13	else
20	7	14	you
20	7	15	like
20	7	16	to
20	7	17	do
20	7	18	around
20	7	19	the
20	7	20	house
20	7	21	?
			
20	8	1	I
20	8	2	also
20	8	3	knit
20	8	4	in
20	8	5	the
20	8	6	evenings
20	8	7	while
20	8	8	watching
20	8	9	TV
20	8	10	to
20	8	11	relax
20	8	12	.
			
			
21	1	1	How
21	1	2	are
21	1	3	you
21	1	4	finding
21	1	5	the
21	1	6	task
21	1	7	of
21	1	8	maintaining
21	1	9	your
21	1	10	household
21	1	11	these
21	1	12	days
21	1	13	?
			
21	2	1	Well
21	2	2	,
21	2	3	I
21	2	4	usually
21	2	5	tend
21	2	6	to
21	2	7	it
21	2	8	on
21	2	9	Monday
21	2	10	mornings
21	2	11	when
21	2	12	it
21	2	13	's
21	2	14	quieter
21	2	15	and
21	2	16	I
21	2	17	have
21	2	18	more
21	2	19	time
21	2	20	.
			
21	3	1	It
21	3	2	's
21	3	3	good
21	3	4	to
21	3	5	have
21	3	6	a
21	3	7	set
21	3	8	routine
21	3	9	for
21	3	10	that
21	3	11	.
21	3	12	How
21	3	13	about
21	3	14	repairing
21	3	15	household
21	3	16	items
21	3	17	?
			
21	4	1	I
21	4	2	try
21	4	3	to
21	4	4	take
21	4	5	care
21	4	6	of
21	4	7	it
21	4	8	right
21	4	9	away
21	4	10	.
21	4	11	Usually
21	4	12	,
21	4	13	after
21	4	14	breakfast
21	4	15	or
21	4	16	before
21	4	17	dinner
21	4	18	.
			
21	5	1	That
21	5	2	's
21	5	3	efficient
21	5	4	.
21	5	5	Do
21	5	6	you
21	5	7	also
21	5	8	take
21	5	9	time
21	5	10	to
21	5	11	care
21	5	12	for
21	5	13	any
21	5	14	plants
21	5	15	or
21	5	16	animals
21	5	17	in
21	5	18	your
21	5	19	home
21	5	20	?
			
21	6	1	Yes
21	6	2	,
21	6	3	I
21	6	4	enjoy
21	6	5	checking
21	6	6	on
21	6	7	the
21	6	8	plants
21	6	9	in
21	6	10	the
21	6	11	evening
21	6	12	after
21	6	13	I
21	6	14	finish
21	6	15	my
21	6	16	chores
21	6	17	.
			
21	7	1	That
21	7	2	must
21	7	3	be
21	7	4	quite
21	7	5	calming
21	7	6	.
21	7	7	And
21	7	8	how
21	7	9	about
21	7	10	assisting
21	7	11	other
21	7	12	household
21	7	13	members
21	7	14	if
21	7	15	needed
21	7	16	?
			
21	8	1	I
21	8	2	'm
21	8	3	always
21	8	4	there
21	8	5	to
21	8	6	help
			
			
22	1	1	How
22	1	2	's
22	1	3	the
22	1	4	weather
22	1	5	today
22	1	6	?
22	1	7	Did
22	1	8	you
22	1	9	get
22	1	10	a
22	1	11	chance
22	1	12	to
22	1	13	water
22	1	14	your
22	1	15	plants
22	1	16	?
			
22	2	1	Yes
22	2	2	,
22	2	3	the
22	2	4	weather
22	2	5	is
22	2	6	lovely
22	2	7	.
22	2	8	I
22	2	9	watered
22	2	10	the
22	2	11	plants
22	2	12	this
22	2	13	morning
22	2	14	.
			
22	3	1	That
22	3	2	's
22	3	3	nice
22	3	4	.
22	3	5	How
22	3	6	about
22	3	7	your
22	3	8	granddaughter
22	3	9	's
22	3	10	visit
22	3	11	,
22	3	12	did
22	3	13	she
22	3	14	enjoy
22	3	15	staying
22	3	16	with
22	3	17	you
22	3	18	?
			
22	4	1	She
22	4	2	had
22	4	3	a
22	4	4	great
22	4	5	time
22	4	6	.
22	4	7	We
22	4	8	baked
22	4	9	cookies
22	4	10	together
22	4	11	in
22	4	12	the
22	4	13	afternoon
22	4	14	.
			
			
23	1	1	How
23	1	2	often
23	1	3	do
23	1	4	you
23	1	5	water
23	1	6	your
23	1	7	plants
23	1	8	at
23	1	9	home
23	1	10	?
			
23	2	1	I
23	2	2	make
23	2	3	sure
23	2	4	to
23	2	5	water
23	2	6	them
23	2	7	every
23	2	8	morning
23	2	9	before
23	2	10	breakfast
23	2	11	.
			
23	3	1	Do
23	3	2	you
23	3	3	handle
23	3	4	the
23	3	5	household
23	3	6	repairs
23	3	7	by
23	3	8	yourself
23	3	9	?
			
23	4	1	No
23	4	2	,
23	4	3	my
23	4	4	son
23	4	5	helps
23	4	6	me
23	4	7	with
23	4	8	all
23	4	9	the
23	4	10	repairs
23	4	11	around
23	4	12	the
23	4	13	house
23	4	14	.
			
23	5	1	That
23	5	2	's
23	5	3	nice
23	5	4	of
23	5	5	him
23	5	6	.
23	5	7	When
23	5	8	do
23	5	9	you
23	5	10	usually
23	5	11	cook
23	5	12	dinner
23	5	13	?
			
23	6	1	I
23	6	2	start
23	6	3	preparing
23	6	4	dinner
23	6	5	around
23	6	6	5
23	6	7	o'clock
23	6	8	in
23	6	9	the
23	6	10	evening
23	6	11	.
			
23	7	1	Do
23	7	2	you
23	7	3	take
23	7	4	care
23	7	5	of
23	7	6	any
23	7	7	pets
23	7	8	at
23	7	9	home
23	7	10	?
			
23	8	1	Yes
23	8	2	,
23	8	3	I
23	8	4	have
23	8	5	a
23	8	6	cat
23	8	7	that
23	8	8	I
23	8	9	feed
23	8	10	and
23	8	11	play
23	8	12	with
23	8	13	every
23	8	14	day
23	8	15	.
			
23	9	1	It
23	9	2	must
23	9	3	be
23	9	4	lovely
23	9	5	to
23	9	6	have
23	9	7	a
23	9	8	furry
23	9	9	companion
23	9	10	.
23	9	11	How
23	9	12	do
23	9	13	you
23	9	14	keep
23	9	15	your
23	9	16	house
23	9	17	clean
23	9	18	?
			
23	10	1	I
23	10	2	clean
23	10	3	a
23	10	4	little
23	10	5	bit
23	10	6	every
23	10	7	day
23	10	8	to
23	10	9	make
23	10	10	sure
23	10	11	everything
23	10	12	stays
23	10	13	tidy
23	10	14	.
			
			
24	1	1	How
24	1	2	have
24	1	3	you
24	1	4	been
24	1	5	managing
24	1	6	the
24	1	7	household
24	1	8	repairs
24	1	9	lately
24	1	10	?
			
24	2	1	I
24	2	2	've
24	2	3	been
24	2	4	setting
24	2	5	aside
24	2	6	mornings
24	2	7	on
24	2	8	weekends
24	2	9	to
24	2	10	fix
24	2	11	minor
24	2	12	issues
24	2	13	myself
24	2	14	.
			
24	3	1	That
24	3	2	sounds
24	3	3	productive
24	3	4	.
24	3	5	When
24	3	6	do
24	3	7	you
24	3	8	usually
24	3	9	tackle
24	3	10	the
24	3	11	household
24	3	12	chores
24	3	13	?
			
24	4	1	Oh
24	4	2	,
24	4	3	I
24	4	4	prefer
24	4	5	doing
24	4	6	chores
24	4	7	in
24	4	8	the
24	4	9	afternoon
24	4	10	after
24	4	11	my
24	4	12	short
24	4	13	nap
24	4	14	.
			
24	5	1	And
24	5	2	how
24	5	3	about
24	5	4	taking
24	5	5	care
24	5	6	of
24	5	7	your
24	5	8	plants
24	5	9	and
24	5	10	gardening
24	5	11	?
24	5	12	When
24	5	13	do
24	5	14	you
24	5	15	usually
24	5	16	do
24	5	17	that
24	5	18	?
			
24	6	1	I
24	6	2	love
24	6	3	spending
24	6	4	my
24	6	5	mornings
24	6	6	tending
24	6	7	to
24	6	8	the
24	6	9	plants
24	6	10	in
24	6	11	my
24	6	12	backyard
24	6	13	garden
24	6	14	.
			
24	7	1	It
24	7	2	must
24	7	3	be
24	7	4	relaxing
24	7	5	.
24	7	6	When
24	7	7	do
24	7	8	you
24	7	9	usually
24	7	10	assist
24	7	11	your
24	7	12	household
24	7	13	members
24	7	14	with
24	7	15	tasks
24	7	16	?
			
24	8	1	I
24	8	2	help
24	8	3	out
24	8	4	during
24	8	5	dinner
24	8	6	time
24	8	7	with
24	8	8	setting
24	8	9	the
24	8	10	table
24	8	11	and
24	8	12	small
24	8	13	preparations
24	8	14	.
			
24	9	1	That
24	9	2	's
24	9	3	great
24	9	4	to
24	9	5	hear
24	9	6	.
24	9	7	It
24	9	8	seems
24	9	9	like
24	9	10	you
			
			
25	1	1	How
25	1	2	have
25	1	3	you
25	1	4	been
25	1	5	managing
25	1	6	the
25	1	7	household
25	1	8	chores
25	1	9	lately
25	1	10	?
			
25	2	1	I
25	2	2	usually
25	2	3	do
25	2	4	most
25	2	5	of
25	2	6	them
25	2	7	during
25	2	8	the
25	2	9	morning
25	2	10	.
			
25	3	1	What
25	3	2	do
25	3	3	you
25	3	4	find
25	3	5	most
25	3	6	challenging
25	3	7	about
25	3	8	your
25	3	9	daily
25	3	10	household
25	3	11	tasks
25	3	12	?
			
25	4	1	It
25	4	2	's
25	4	3	hard
25	4	4	to
25	4	5	bend
25	4	6	down
25	4	7	for
25	4	8	cleaning
25	4	9	and
25	4	10	reaching
25	4	11	high
25	4	12	for
25	4	13	organizing
25	4	14	.
			
25	5	1	Have
25	5	2	you
25	5	3	thought
25	5	4	about
25	5	5	adjusting
25	5	6	your
25	5	7	tasks
25	5	8	for
25	5	9	more
25	5	10	convenience
25	5	11	?
			
25	6	1	Yes
25	6	2	,
25	6	3	I
25	6	4	started
25	6	5	using
25	6	6	tools
25	6	7	like
25	6	8	long
25	6	9	-
25	6	10	handled
25	6	11	dusters
25	6	12	and
25	6	13	grippers
25	6	14	.
			
25	7	1	That
25	7	2	sounds
25	7	3	like
25	7	4	a
25	7	5	good
25	7	6	idea
25	7	7	to
25	7	8	reduce
25	7	9	strain
25	7	10	on
25	7	11	your
25	7	12	body
25	7	13	.
			
25	8	1	Absolutely
25	8	2	,
25	8	3	it
25	8	4	's
25	8	5	helping
25	8	6	me
25	8	7	stay
25	8	8	on
25	8	9	top
25	8	10	of
25	8	11	things
25	8	12	more
25	8	13	comfortably
25	8	14	.
			
			
26	1	1	How
26	1	2	have
26	1	3	you
26	1	4	been
26	1	5	managing
26	1	6	with
26	1	7	your
26	1	8	plants
26	1	9	these
26	1	10	days
26	1	11	?
			
26	2	1	I
26	2	2	have
26	2	3	been
26	2	4	watering
26	2	5	the
26	2	6	plants
26	2	7	every
26	2	8	morning
26	2	9	and
26	2	10	talking
26	2	11	to
26	2	12	them
26	2	13	.
			
26	3	1	That
26	3	2	's
26	3	3	great
26	3	4	to
26	3	5	hear
26	3	6	!
26	3	7	How
26	3	8	long
26	3	9	have
26	3	10	you
26	3	11	had
26	3	12	your
26	3	13	plant
26	3	14	babies
26	3	15	?
			
26	4	1	Oh
26	4	2	,
26	4	3	they
26	4	4	are
26	4	5	not
26	4	6	babies
26	4	7	anymore
26	4	8	.
26	4	9	I
26	4	10	've
26	4	11	had
26	4	12	some
26	4	13	of
26	4	14	them
26	4	15	for
26	4	16	years
26	4	17	.
			
26	5	1	Impressive
26	5	2	!
26	5	3	Do
26	5	4	you
26	5	5	have
26	5	6	any
26	5	7	tips
26	5	8	for
26	5	9	keeping
26	5	10	the
26	5	11	plants
26	5	12	healthy
26	5	13	?
			
26	6	1	Yes
26	6	2	,
26	6	3	I
26	6	4	keep
26	6	5	them
26	6	6	by
26	6	7	the
26	6	8	window
26	6	9	to
26	6	10	get
26	6	11	enough
26	6	12	sunlight
26	6	13	.
			
26	7	1	Sounds
26	7	2	like
26	7	3	they
26	7	4	are
26	7	5	thriving
26	7	6	under
26	7	7	your
26	7	8	care
26	7	9	.
26	7	10	Any
26	7	11	favorite
26	7	12	plant
26	7	13	in
26	7	14	your
26	7	15	collection
26	7	16	?
			
26	8	1	I
26	8	2	love
26	8	3	my
26	8	4	peaceful
26	8	5	bamboo
26	8	6	plant
26	8	7	the
26	8	8	most
26	8	9	and
26	8	10	talk
26	8	11	to
26	8	12	it
26	8	13	the
26	8	14	most
26	8	15	.
			
			
27	1	1	How
27	1	2	have
27	1	3	things
27	1	4	been
27	1	5	going
27	1	6	at
27	1	7	home
27	1	8	recently
27	1	9	?
			
27	2	1	I
27	2	2	've
27	2	3	been
27	2	4	busy
27	2	5	maintaining
27	2	6	the
27	2	7	household
27	2	8	,
27	2	9	making
27	2	10	sure
27	2	11	everything
27	2	12	is
27	2	13	in
27	2	14	order
27	2	15	.
			
27	3	1	When
27	3	2	do
27	3	3	you
27	3	4	usually
27	3	5	find
27	3	6	the
27	3	7	time
27	3	8	for
27	3	9	that
27	3	10	?
			
27	4	1	I
27	4	2	usually
27	4	3	tackle
27	4	4	it
27	4	5	on
27	4	6	weekends
27	4	7	,
27	4	8	when
27	4	9	I
27	4	10	have
27	4	11	more
27	4	12	free
27	4	13	time
27	4	14	.
			
27	5	1	What
27	5	2	's
27	5	3	your
27	5	4	approach
27	5	5	to
27	5	6	maintaining
27	5	7	the
27	5	8	household
27	5	9	?
			
27	6	1	I
27	6	2	start
27	6	3	by
27	6	4	decluttering
27	6	5	and
27	6	6	then
27	6	7	move
27	6	8	on
27	6	9	to
27	6	10	cleaning
27	6	11	room
27	6	12	by
27	6	13	room
27	6	14	.
			
27	7	1	Do
27	7	2	you
27	7	3	often
27	7	4	have
27	7	5	to
27	7	6	repair
27	7	7	anything
27	7	8	around
27	7	9	the
27	7	10	house
27	7	11	?
			
27	8	1	Occasionally
27	8	2	,
27	8	3	I
27	8	4	repair
27	8	5	small
27	8	6	things
27	8	7	like
27	8	8	leaky
27	8	9	faucets
27	8	10	or
27	8	11	loose
27	8	12	doorknobs
27	8	13	.
			
27	9	1	How
27	9	2	do
27	9	3	you
27	9	4	feel
27	9	5	after
27	9	6	completing
27	9	7	repairs
27	9	8	and
27	9	9	maintenance
27	9	10	tasks
27	9	11	at
27	9	12	home
27	9	13	?
			
27	10	1	Accomplished
27	10	2	and
27	10	3	satisfied
27	10	4	knowing
27	10	5	things
27	10	6	are
27	10	7	running
27	10	8	smoothly
27	10	9	in
27	10	10	the
27	10	11	house
27	10	12	.
			
			
28	1	1	When
28	1	2	do
28	1	3	you
28	1	4	usually
28	1	5	take
28	1	6	care
28	1	7	of
28	1	8	your
28	1	9	plants
28	1	10	,
28	1	11	Mrs.
28	1	12	Johnson
28	1	13	?
			
28	2	1	I
28	2	2	water
28	2	3	them
28	2	4	in
28	2	5	the
28	2	6	morning
28	2	7	and
28	2	8	check
28	2	9	for
28	2	10	pests
28	2	11	in
28	2	12	the
28	2	13	afternoon
28	2	14	.
			
28	3	1	That
28	3	2	sounds
28	3	3	like
28	3	4	a
28	3	5	routine
28	3	6	.
28	3	7	How
28	3	8	about
28	3	9	repairing
28	3	10	things
28	3	11	around
28	3	12	the
28	3	13	house
28	3	14	?
			
28	4	1	I
28	4	2	usually
28	4	3	fix
28	4	4	things
28	4	5	on
28	4	6	weekends
28	4	7	,
28	4	8	like
28	4	9	leaky
28	4	10	faucets
28	4	11	or
28	4	12	loose
28	4	13	doorknobs
28	4	14	.
			
28	5	1	It
28	5	2	's
28	5	3	good
28	5	4	that
28	5	5	you
28	5	6	can
28	5	7	handle
28	5	8	those
28	5	9	repairs
28	5	10	yourself
28	5	11	.
28	5	12	How
28	5	13	about
28	5	14	maintaining
28	5	15	the
28	5	16	household
28	5	17	in
28	5	18	general
28	5	19	?
			
28	6	1	I
28	6	2	sweep
28	6	3	every
28	6	4	day
28	6	5	and
28	6	6	deep
28	6	7	clean
28	6	8	once
28	6	9	a
28	6	10	week
28	6	11	.
			
28	7	1	It
28	7	2	seems
28	7	3	like
28	7	4	you
28	7	5	've
28	7	6	got
28	7	7	a
28	7	8	good
28	7	9	handle
28	7	10	on
28	7	11	managing
28	7	12	your
28	7	13	domestic
28	7	14	tasks
28	7	15	.
			
			
29	1	1	How
29	1	2	have
29	1	3	you
29	1	4	been
29	1	5	lately
29	1	6	?
			
29	2	1	I
29	2	2	've
29	2	3	been
29	2	4	quite
29	2	5	busy
29	2	6	taking
29	2	7	care
29	2	8	of
29	2	9	the
29	2	10	garden
29	2	11	.
			
29	3	1	When
29	3	2	do
29	3	3	you
29	3	4	usually
29	3	5	take
29	3	6	care
29	3	7	of
29	3	8	the
29	3	9	plants
29	3	10	?
			
29	4	1	I
29	4	2	water
29	4	3	them
29	4	4	in
29	4	5	the
29	4	6	mornings
29	4	7	and
29	4	8	do
29	4	9	pruning
29	4	10	in
29	4	11	the
29	4	12	afternoons
29	4	13	.
			
29	5	1	That
29	5	2	sounds
29	5	3	like
29	5	4	a
29	5	5	nice
29	5	6	routine
29	5	7	.
29	5	8	How
29	5	9	are
29	5	10	they
29	5	11	looking
29	5	12	now
29	5	13	?
			
29	6	1	They
29	6	2	seem
29	6	3	to
29	6	4	be
29	6	5	thriving
29	6	6	with
29	6	7	all
29	6	8	the
29	6	9	attention
29	6	10	.
			
29	7	1	It
29	7	2	must
29	7	3	be
29	7	4	satisfying
29	7	5	to
29	7	6	see
29	7	7	them
29	7	8	doing
29	7	9	well
29	7	10	.
			
29	8	1	Yes
29	8	2	,
29	8	3	it
29	8	4	brings
29	8	5	me
29	8	6	so
29	8	7	much
29	8	8	joy
29	8	9	to
29	8	10	see
29	8	11	them
29	8	12	flourish
29	8	13	.
			
29	9	1	Do
29	9	2	you
29	9	3	have
29	9	4	any
29	9	5	favorite
29	9	6	plants
29	9	7	in
29	9	8	your
29	9	9	garden
29	9	10	?
			
			
30	1	1	How
30	1	2	have
30	1	3	you
30	1	4	been
30	1	5	spending
30	1	6	your
30	1	7	time
30	1	8	at
30	1	9	home
30	1	10	lately
30	1	11	?
			
30	2	1	Well
30	2	2	,
30	2	3	I
30	2	4	've
30	2	5	been
30	2	6	keeping
30	2	7	busy
30	2	8	taking
30	2	9	care
30	2	10	of
30	2	11	the
30	2	12	plants
30	2	13	in
30	2	14	my
30	2	15	garden
30	2	16	.
			
30	3	1	That
30	3	2	sounds
30	3	3	lovely
30	3	4	!
30	3	5	When
30	3	6	do
30	3	7	you
30	3	8	usually
30	3	9	tend
30	3	10	to
30	3	11	your
30	3	12	garden
30	3	13	?
			
30	4	1	I
30	4	2	usually
30	4	3	spend
30	4	4	my
30	4	5	mornings
30	4	6	watering
30	4	7	the
30	4	8	plants
30	4	9	and
30	4	10	removing
30	4	11	any
30	4	12	weeds
30	4	13	.
			
30	5	1	That
30	5	2	must
30	5	3	be
30	5	4	quite
30	5	5	relaxing
30	5	6	and
30	5	7	refreshing
30	5	8	.
			
30	6	1	Yes
30	6	2	,
30	6	3	it
30	6	4	is
30	6	5	.
30	6	6	It
30	6	7	's
30	6	8	been
